STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       1050;2018110803;   10;  0.00;eor
       1050;2018110804;   10;  0.00;eor
       1050;2018110805;   10;  0.00;eor
       1050;2018110806;   10;  0.00;eor
       1050;2018110807;   10;  0.00;eor
       1050;2018110808;   10;  0.00;eor
       1050;2018110809;   10;  0.00;eor
       1050;2018110810;   10;  2.00;eor
       1050;2018110811;   10; 18.00;eor
       1050;2018110812;   10; 48.00;eor
       1050;2018110813;   10;  6.00;eor
       1050;2018110814;   10;  0.00;eor
       1050;2018110815;   10;  0.00;eor
       1050;2018110816;   10;  0.00;eor
       1050;2018110817;   10;  0.00;eor
       1050;2018110818;   10;  0.00;eor
       1050;2018110819;   10;  0.00;eor
       1050;2018110820;   10;  0.00;eor
       1050;2018110903;   10;  0.00;eor
       1050;2018110904;   10;  0.00;eor
       1050;2018110905;   10;  0.00;eor
       1050;2018110906;   10;  0.00;eor
       1050;2018110907;   10;  0.00;eor
       1050;2018110908;   10;  0.00;eor
       1050;2018110909;   10;  0.00;eor
       1050;2018110910;   10;  0.00;eor
       1050;2018110911;   10;  0.00;eor
       1050;2018110912;   10;  0.00;eor
       1050;2018110913;   10;  0.00;eor
       1050;2018110914;   10;  0.00;eor
       1050;2018110915;   10;  0.00;eor
       1050;2018110916;   10;  0.00;eor
       1050;2018110917;   10;  0.00;eor
       1050;2018110918;   10;  0.00;eor
       1050;2018110919;   10;  0.00;eor
       1050;2018110920;   10;  0.00;eor
       1050;2018111003;   10;  0.00;eor
       1050;2018111004;   10;  0.00;eor
       1050;2018111005;   10;  0.00;eor
       1050;2018111006;   10;  0.00;eor
       1050;2018111007;   10;  0.00;eor
       1050;2018111008;   10; 36.00;eor
       1050;2018111009;   10; 60.00;eor
       1050;2018111010;   10; 60.00;eor
       1050;2018111011;   10; 60.00;eor
       1050;2018111012;   10; 60.00;eor
       1050;2018111013;   10; 60.00;eor
       1050;2018111014;   10; 60.00;eor
       1050;2018111015;   10; 26.00;eor
       1050;2018111016;   10;  0.00;eor
       1050;2018111017;   10;  0.00;eor
       1050;2018111018;   10;  0.00;eor
       1050;2018111019;   10;  0.00;eor
       1050;2018111020;   10;  0.00;eor
       1050;2018111103;   10;  0.00;eor
       1050;2018111104;   10;  0.00;eor
       1050;2018111105;   10;  0.00;eor
       1050;2018111106;   10;  0.00;eor
       1050;2018111107;   10;  0.00;eor
       1050;2018111108;   10;  0.00;eor
       1050;2018111109;   10;  1.00;eor
       1050;2018111110;   10;  1.00;eor
       1050;2018111111;   10; 26.00;eor
       1050;2018111112;   10;  0.00;eor
       1050;2018111113;   10; 35.00;eor
       1050;2018111114;   10; 60.00;eor
       1050;2018111115;   10; 52.00;eor
       1050;2018111116;   10;  2.00;eor
       1050;2018111117;   10;  0.00;eor
       1050;2018111118;   10;  0.00;eor
       1050;2018111119;   10;  0.00;eor
       1050;2018111120;   10;  0.00;eor
       1050;2018111203;   10;  0.00;eor
       1050;2018111204;   10;  0.00;eor
       1050;2018111205;   10;  0.00;eor
       1050;2018111206;   10;  0.00;eor
       1050;2018111207;   10;  5.00;eor
       1050;2018111208;   10;  5.00;eor
       1050;2018111209;   10; 29.00;eor
       1050;2018111210;   10;  6.00;eor
       1050;2018111211;   10; 60.00;eor
       1050;2018111212;   10; 60.00;eor
       1050;2018111213;   10; 60.00;eor
       1050;2018111214;   10; 60.00;eor
       1050;2018111215;   10; 39.00;eor
       1050;2018111216;   10;  0.00;eor
       1050;2018111217;   10;  0.00;eor
       1050;2018111218;   10;  0.00;eor
       1050;2018111219;   10;  0.00;eor
       1050;2018111220;   10;  0.00;eor
       1050;2018111303;   10;  0.00;eor
       1050;2018111304;   10;  0.00;eor
       1050;2018111305;   10;  0.00;eor
       1050;2018111306;   10;  0.00;eor
       1050;2018111307;   10;  0.00;eor
       1050;2018111308;   10;  0.00;eor
       1050;2018111309;   10;  0.00;eor
       1050;2018111310;   10;  0.00;eor
       1050;2018111311;   10;  0.00;eor
       1050;2018111312;   10;  0.00;eor
       1050;2018111313;   10;  0.00;eor
       1050;2018111314;   10;  0.00;eor
       1050;2018111315;   10;  0.00;eor
       1050;2018111316;   10;  0.00;eor
       1050;2018111317;   10;  0.00;eor
       1050;2018111318;   10;  0.00;eor
       1050;2018111319;   10;  0.00;eor
       1050;2018111320;   10;  0.00;eor
       1050;2018111403;   10;  0.00;eor
       1050;2018111404;   10;  0.00;eor
       1050;2018111405;   10;  0.00;eor
       1050;2018111406;   10;  0.00;eor
       1050;2018111407;   10;  0.00;eor
       1050;2018111408;   10;  1.00;eor
       1050;2018111409;   10; 12.00;eor
       1050;2018111410;   10; 53.00;eor
       1050;2018111411;   10; 52.00;eor
       1050;2018111412;   10; 55.00;eor
       1050;2018111413;   10; 60.00;eor
       1050;2018111414;   10; 58.00;eor
       1050;2018111415;   10; 39.00;eor
       1050;2018111416;   10;  0.00;eor
       1050;2018111417;   10;  0.00;eor
       1050;2018111418;   10;  0.00;eor
       1050;2018111419;   10;  0.00;eor
       1050;2018111420;   10;  0.00;eor
       1050;2018111503;   10;  0.00;eor
       1050;2018111504;   10;  0.00;eor
       1050;2018111505;   10;  0.00;eor
       1050;2018111506;   10;  0.00;eor
       1050;2018111507;   10;  0.00;eor
       1050;2018111508;   10; 52.00;eor
       1050;2018111509;   10; 53.00;eor
       1050;2018111510;   10; 44.00;eor
       1050;2018111511;   10; 60.00;eor
       1050;2018111512;   10; 60.00;eor
       1050;2018111513;   10; 60.00;eor
       1050;2018111514;   10; 60.00;eor
       1050;2018111515;   10; 47.00;eor
       1050;2018111516;   10;  0.00;eor
       1050;2018111517;   10;  0.00;eor
       1050;2018111518;   10;  0.00;eor
       1050;2018111519;   10;  0.00;eor
       1050;2018111520;   10;  0.00;eor
       1050;2018111603;   10;  0.00;eor
       1050;2018111604;   10;  0.00;eor
       1050;2018111605;   10;  0.00;eor
       1050;2018111606;   10;  0.00;eor
       1050;2018111607;   10; 11.00;eor
       1050;2018111608;   10; 60.00;eor
       1050;2018111609;   10; 60.00;eor
       1050;2018111610;   10; 60.00;eor
       1050;2018111611;   10; 60.00;eor
       1050;2018111612;   10; 60.00;eor
       1050;2018111613;   10; 60.00;eor
       1050;2018111614;   10; 60.00;eor
       1050;2018111615;   10; 44.00;eor
       1050;2018111616;   10;  0.00;eor
       1050;2018111617;   10;  0.00;eor
       1050;2018111618;   10;  0.00;eor
       1050;2018111619;   10;  0.00;eor
       1050;2018111620;   10;  0.00;eor
       1050;2018111703;   10;  0.00;eor
       1050;2018111704;   10;  0.00;eor
       1050;2018111705;   10;  0.00;eor
       1050;2018111706;   10;  0.00;eor
       1050;2018111707;   10;  0.00;eor
       1050;2018111708;   10; 45.00;eor
       1050;2018111709;   10; 60.00;eor
       1050;2018111710;   10; 60.00;eor
       1050;2018111711;   10; 60.00;eor
       1050;2018111712;   10; 60.00;eor
       1050;2018111713;   10; 60.00;eor
       1050;2018111714;   10; 60.00;eor
       1050;2018111715;   10; 48.00;eor
       1050;2018111716;   10;  0.00;eor
       1050;2018111717;   10;  0.00;eor
       1050;2018111718;   10;  0.00;eor
       1050;2018111719;   10;  0.00;eor
       1050;2018111720;   10;  0.00;eor
       1050;2018111803;   10;  0.00;eor
       1050;2018111804;   10;  0.00;eor
       1050;2018111805;   10;  0.00;eor
       1050;2018111806;   10;  0.00;eor
       1050;2018111807;   10;  0.00;eor
       1050;2018111808;   10;  0.00;eor
       1050;2018111809;   10;  0.00;eor
       1050;2018111810;   10; 24.00;eor
       1050;2018111811;   10; 60.00;eor
       1050;2018111812;   10; 35.00;eor
       1050;2018111813;   10;  0.00;eor
       1050;2018111814;   10;  0.00;eor
       1050;2018111815;   10;  0.00;eor
       1050;2018111816;   10;  0.00;eor
       1050;2018111817;   10;  0.00;eor
       1050;2018111818;   10;  0.00;eor
       1050;2018111819;   10;  0.00;eor
       1050;2018111820;   10;  0.00;eor
       1050;2018111903;   10;  0.00;eor
       1050;2018111904;   10;  0.00;eor
       1050;2018111905;   10;  0.00;eor
       1050;2018111906;   10;  0.00;eor
       1050;2018111907;   10;  0.00;eor
       1050;2018111908;   10;  0.00;eor
       1050;2018111909;   10;  0.00;eor
       1050;2018111910;   10;  0.00;eor
       1050;2018111911;   10;  0.00;eor
       1050;2018111912;   10;  0.00;eor
       1050;2018111913;   10;  0.00;eor
       1050;2018111914;   10;  0.00;eor
       1050;2018111915;   10;  0.00;eor
       1050;2018111916;   10;  0.00;eor
       1050;2018111917;   10;  0.00;eor
       1050;2018111918;   10;  0.00;eor
       1050;2018111919;   10;  0.00;eor
       1050;2018111920;   10;  0.00;eor
       1050;2018112003;   10;  0.00;eor
       1050;2018112004;   10;  0.00;eor
       1050;2018112005;   10;  0.00;eor
       1050;2018112006;   10;  0.00;eor
       1050;2018112007;   10;  0.00;eor
       1050;2018112008;   10;  0.00;eor
       1050;2018112009;   10;  0.00;eor
       1050;2018112010;   10;  0.00;eor
       1050;2018112011;   10;  0.00;eor
       1050;2018112012;   10;  0.00;eor
       1050;2018112013;   10;  0.00;eor
       1050;2018112014;   10;  0.00;eor
       1050;2018112015;   10;  0.00;eor
       1050;2018112016;   10;  0.00;eor
       1050;2018112017;   10;  0.00;eor
       1050;2018112018;   10;  0.00;eor
       1050;2018112019;   10;  0.00;eor
       1050;2018112020;   10;  0.00;eor
       1050;2018112103;   10;  0.00;eor
       1050;2018112104;   10;  0.00;eor
       1050;2018112105;   10;  0.00;eor
       1050;2018112106;   10;  0.00;eor
       1050;2018112107;   10;  0.00;eor
       1050;2018112108;   10;  0.00;eor
       1050;2018112109;   10;  0.00;eor
       1050;2018112110;   10;  0.00;eor
       1050;2018112111;   10;  0.00;eor
       1050;2018112112;   10;  0.00;eor
       1050;2018112113;   10;  0.00;eor
       1050;2018112114;   10;  0.00;eor
       1050;2018112115;   10;  0.00;eor
       1050;2018112116;   10;  0.00;eor
       1050;2018112117;   10;  0.00;eor
       1050;2018112118;   10;  0.00;eor
       1050;2018112119;   10;  0.00;eor
       1050;2018112120;   10;  0.00;eor
       1050;2018112203;   10;  0.00;eor
       1050;2018112204;   10;  0.00;eor
       1050;2018112205;   10;  0.00;eor
       1050;2018112206;   10;  0.00;eor
       1050;2018112207;   10;  0.00;eor
       1050;2018112208;   10;  0.00;eor
       1050;2018112209;   10;  0.00;eor
       1050;2018112210;   10;  0.00;eor
       1050;2018112211;   10;  0.00;eor
       1050;2018112212;   10;  0.00;eor
       1050;2018112213;   10;  0.00;eor
       1050;2018112214;   10;  0.00;eor
       1050;2018112215;   10;  0.00;eor
       1050;2018112216;   10;  0.00;eor
       1050;2018112217;   10;  0.00;eor
       1050;2018112218;   10;  0.00;eor
       1050;2018112219;   10;  0.00;eor
       1050;2018112220;   10;  0.00;eor
       1050;2018112303;   10;  0.00;eor
       1050;2018112304;   10;  0.00;eor
       1050;2018112305;   10;  0.00;eor
       1050;2018112306;   10;  0.00;eor
       1050;2018112307;   10;  0.00;eor
       1050;2018112308;   10;  0.00;eor
       1050;2018112309;   10;  0.00;eor
       1050;2018112310;   10;  0.00;eor
       1050;2018112311;   10; 38.00;eor
       1050;2018112312;   10; 60.00;eor
       1050;2018112313;   10; 60.00;eor
       1050;2018112314;   10; 60.00;eor
       1050;2018112315;   10; 26.00;eor
       1050;2018112316;   10;  0.00;eor
       1050;2018112317;   10;  0.00;eor
       1050;2018112318;   10;  0.00;eor
       1050;2018112319;   10;  0.00;eor
       1050;2018112320;   10;  0.00;eor
       1050;2018112403;   10;  0.00;eor
       1050;2018112404;   10;  0.00;eor
       1050;2018112405;   10;  0.00;eor
       1050;2018112406;   10;  0.00;eor
       1050;2018112407;   10;  0.00;eor
       1050;2018112408;   10;  0.00;eor
       1050;2018112409;   10;  0.00;eor
       1050;2018112410;   10;  0.00;eor
       1050;2018112411;   10;  0.00;eor
       1050;2018112412;   10;  0.00;eor
       1050;2018112413;   10;  0.00;eor
       1050;2018112414;   10;  0.00;eor
       1050;2018112415;   10;  0.00;eor
       1050;2018112416;   10;  0.00;eor
       1050;2018112417;   10;  0.00;eor
       1050;2018112418;   10;  0.00;eor
       1050;2018112419;   10;  0.00;eor
       1050;2018112420;   10;  0.00;eor
       1050;2018112503;   10;  0.00;eor
       1050;2018112504;   10;  0.00;eor
       1050;2018112505;   10;  0.00;eor
       1050;2018112506;   10;  0.00;eor
       1050;2018112507;   10;  0.00;eor
       1050;2018112508;   10; 13.00;eor
       1050;2018112509;   10;  1.00;eor
       1050;2018112510;   10;  6.00;eor
       1050;2018112511;   10;  0.00;eor
       1050;2018112512;   10;  0.00;eor
       1050;2018112513;   10;  7.00;eor
       1050;2018112514;   10; 31.00;eor
       1050;2018112515;   10;  0.00;eor
       1050;2018112516;   10;  0.00;eor
       1050;2018112517;   10;  0.00;eor
       1050;2018112518;   10;  0.00;eor
       1050;2018112519;   10;  0.00;eor
       1050;2018112520;   10;  0.00;eor
       1050;2018112603;   10;  0.00;eor
       1050;2018112604;   10;  0.00;eor
       1050;2018112605;   10;  0.00;eor
       1050;2018112606;   10;  0.00;eor
       1050;2018112607;   10;  0.00;eor
       1050;2018112608;   10;  0.00;eor
       1050;2018112609;   10;  0.00;eor
       1050;2018112610;   10;  0.00;eor
       1050;2018112611;   10;  0.00;eor
       1050;2018112612;   10;  0.00;eor
       1050;2018112613;   10;  0.00;eor
       1050;2018112614;   10;  0.00;eor
       1050;2018112615;   10;  0.00;eor
       1050;2018112616;   10;  0.00;eor
       1050;2018112617;   10;  0.00;eor
       1050;2018112618;   10;  0.00;eor
       1050;2018112619;   10;  0.00;eor
       1050;2018112620;   10;  0.00;eor
       1050;2018112703;   10;  0.00;eor
       1050;2018112704;   10;  0.00;eor
       1050;2018112705;   10;  0.00;eor
       1050;2018112706;   10;  0.00;eor
       1050;2018112707;   10;  0.00;eor
       1050;2018112708;   10;  0.00;eor
       1050;2018112709;   10;  0.00;eor
       1050;2018112710;   10;  0.00;eor
       1050;2018112711;   10;  8.00;eor
       1050;2018112712;   10; 40.00;eor
       1050;2018112713;   10;  9.00;eor
       1050;2018112714;   10;  0.00;eor
       1050;2018112715;   10;  0.00;eor
       1050;2018112716;   10;  0.00;eor
       1050;2018112717;   10;  0.00;eor
       1050;2018112718;   10;  0.00;eor
       1050;2018112719;   10;  0.00;eor
       1050;2018112720;   10;  0.00;eor
       1050;2018112803;   10;  0.00;eor
       1050;2018112804;   10;  0.00;eor
       1050;2018112805;   10;  0.00;eor
       1050;2018112806;   10;  0.00;eor
       1050;2018112807;   10;  0.00;eor
       1050;2018112808;   10; 43.00;eor
       1050;2018112809;   10; 60.00;eor
       1050;2018112810;   10; 60.00;eor
       1050;2018112811;   10; 60.00;eor
       1050;2018112812;   10; 60.00;eor
       1050;2018112813;   10; 60.00;eor
       1050;2018112814;   10; 60.00;eor
       1050;2018112815;   10; 40.00;eor
       1050;2018112816;   10;  0.00;eor
       1050;2018112817;   10;  0.00;eor
       1050;2018112818;   10;  0.00;eor
       1050;2018112819;   10;  0.00;eor
       1050;2018112820;   10;  0.00;eor
       1050;2018112903;   10;  0.00;eor
       1050;2018112904;   10;  0.00;eor
       1050;2018112905;   10;  0.00;eor
       1050;2018112906;   10;  0.00;eor
       1050;2018112907;   10;  0.00;eor
       1050;2018112908;   10; 17.00;eor
       1050;2018112909;   10; 60.00;eor
       1050;2018112910;   10; 60.00;eor
       1050;2018112911;   10; 60.00;eor
       1050;2018112912;   10; 60.00;eor
       1050;2018112913;   10; 60.00;eor
       1050;2018112914;   10; 57.00;eor
       1050;2018112915;   10;  0.00;eor
       1050;2018112916;   10;  0.00;eor
       1050;2018112917;   10;  0.00;eor
       1050;2018112918;   10;  0.00;eor
       1050;2018112919;   10;  0.00;eor
       1050;2018112920;   10;  0.00;eor
       1050;2018113003;   10;  0.00;eor
       1050;2018113004;   10;  0.00;eor
       1050;2018113005;   10;  0.00;eor
       1050;2018113006;   10;  0.00;eor
       1050;2018113007;   10;  0.00;eor
       1050;2018113008;   10;  0.00;eor
       1050;2018113009;   10;  0.00;eor
       1050;2018113010;   10;  0.00;eor
       1050;2018113011;   10;  0.00;eor
       1050;2018113012;   10;  0.00;eor
       1050;2018113013;   10;  0.00;eor
       1050;2018113014;   10;  0.00;eor
       1050;2018113015;   10;  0.00;eor
       1050;2018113016;   10;  0.00;eor
       1050;2018113017;   10;  0.00;eor
       1050;2018113018;   10;  0.00;eor
       1050;2018113019;   10;  0.00;eor
       1050;2018113020;   10;  0.00;eor
       1050;2018120103;   10;  0.00;eor
       1050;2018120104;   10;  0.00;eor
       1050;2018120105;   10;  0.00;eor
       1050;2018120106;   10;  0.00;eor
       1050;2018120107;   10;  0.00;eor
       1050;2018120108;   10;  0.00;eor
       1050;2018120109;   10;  0.00;eor
       1050;2018120110;   10; 12.00;eor
       1050;2018120111;   10;  5.00;eor
       1050;2018120112;   10; 11.00;eor
       1050;2018120113;   10;  0.00;eor
       1050;2018120114;   10; 19.00;eor
       1050;2018120115;   10;  4.00;eor
       1050;2018120116;   10;  0.00;eor
       1050;2018120117;   10;  0.00;eor
       1050;2018120118;   10;  0.00;eor
       1050;2018120119;   10;  0.00;eor
       1050;2018120120;   10;  0.00;eor
       1050;2018120203;   10;  0.00;eor
       1050;2018120204;   10;  0.00;eor
       1050;2018120205;   10;  0.00;eor
       1050;2018120206;   10;  0.00;eor
       1050;2018120207;   10;  0.00;eor
       1050;2018120208;   10;  0.00;eor
       1050;2018120209;   10;  0.00;eor
       1050;2018120210;   10;  0.00;eor
       1050;2018120211;   10;  0.00;eor
       1050;2018120212;   10;  0.00;eor
       1050;2018120213;   10;  0.00;eor
       1050;2018120214;   10;  0.00;eor
       1050;2018120215;   10;  0.00;eor
       1050;2018120216;   10;  0.00;eor
       1050;2018120217;   10;  0.00;eor
       1050;2018120218;   10;  0.00;eor
       1050;2018120219;   10;  0.00;eor
       1050;2018120220;   10;  0.00;eor
       1050;2018120303;   10;  0.00;eor
       1050;2018120304;   10;  0.00;eor
       1050;2018120305;   10;  0.00;eor
       1050;2018120306;   10;  0.00;eor
       1050;2018120307;   10;  0.00;eor
       1050;2018120308;   10;  0.00;eor
       1050;2018120309;   10;  0.00;eor
       1050;2018120310;   10;  9.00;eor
       1050;2018120311;   10;  0.00;eor
       1050;2018120312;   10; 35.00;eor
       1050;2018120313;   10; 43.00;eor
       1050;2018120314;   10;  0.00;eor
       1050;2018120315;   10;  1.00;eor
       1050;2018120316;   10;  0.00;eor
       1050;2018120317;   10;  0.00;eor
       1050;2018120318;   10;  0.00;eor
       1050;2018120319;   10;  0.00;eor
       1050;2018120320;   10;  0.00;eor
       1050;2018120403;   10;  0.00;eor
       1050;2018120404;   10;  0.00;eor
       1050;2018120405;   10;  0.00;eor
       1050;2018120406;   10;  0.00;eor
       1050;2018120407;   10;  0.00;eor
       1050;2018120408;   10;  0.00;eor
       1050;2018120409;   10;  0.00;eor
       1050;2018120410;   10; 17.00;eor
       1050;2018120411;   10; 40.00;eor
       1050;2018120412;   10; 47.00;eor
       1050;2018120413;   10; 55.00;eor
       1050;2018120414;   10; 24.00;eor
       1050;2018120415;   10; 13.00;eor
       1050;2018120416;   10;  0.00;eor
       1050;2018120417;   10;  0.00;eor
       1050;2018120418;   10;  0.00;eor
       1050;2018120419;   10;  0.00;eor
       1050;2018120420;   10;  0.00;eor
       1050;2018120503;   10;  0.00;eor
       1050;2018120504;   10;  0.00;eor
       1050;2018120505;   10;  0.00;eor
       1050;2018120506;   10;  0.00;eor
       1050;2018120507;   10;  0.00;eor
       1050;2018120508;   10; 34.00;eor
       1050;2018120509;   10; 60.00;eor
       1050;2018120510;   10; 60.00;eor
       1050;2018120511;   10; 60.00;eor
       1050;2018120512;   10; 60.00;eor
       1050;2018120513;   10; 60.00;eor
       1050;2018120514;   10; 52.00;eor
       1050;2018120515;   10;  2.00;eor
       1050;2018120516;   10;  0.00;eor
       1050;2018120517;   10;  0.00;eor
       1050;2018120518;   10;  0.00;eor
       1050;2018120519;   10;  0.00;eor
       1050;2018120520;   10;  0.00;eor
       1050;2018120603;   10;  0.00;eor
       1050;2018120604;   10;  0.00;eor
       1050;2018120605;   10;  0.00;eor
       1050;2018120606;   10;  0.00;eor
       1050;2018120607;   10;  0.00;eor
       1050;2018120608;   10;  0.00;eor
       1050;2018120609;   10;  0.00;eor
       1050;2018120610;   10;  0.00;eor
       1050;2018120611;   10;  0.00;eor
       1050;2018120612;   10;  0.00;eor
       1050;2018120613;   10;  0.00;eor
       1050;2018120614;   10;  0.00;eor
       1050;2018120615;   10;  0.00;eor
       1050;2018120616;   10;  0.00;eor
       1050;2018120617;   10;  0.00;eor
       1050;2018120618;   10;  0.00;eor
       1050;2018120619;   10;  0.00;eor
       1050;2018120620;   10;  0.00;eor
       1050;2018120703;   10;  0.00;eor
       1050;2018120704;   10;  0.00;eor
       1050;2018120705;   10;  0.00;eor
       1050;2018120706;   10;  0.00;eor
       1050;2018120707;   10;  0.00;eor
       1050;2018120708;   10;  0.00;eor
       1050;2018120709;   10;  0.00;eor
       1050;2018120710;   10;  0.00;eor
       1050;2018120711;   10;  0.00;eor
       1050;2018120712;   10;  0.00;eor
       1050;2018120713;   10;  0.00;eor
       1050;2018120714;   10;  0.00;eor
       1050;2018120715;   10;  0.00;eor
       1050;2018120716;   10;  0.00;eor
       1050;2018120717;   10;  0.00;eor
       1050;2018120718;   10;  0.00;eor
       1050;2018120719;   10;  0.00;eor
       1050;2018120720;   10;  0.00;eor
       1050;2018120803;   10;  0.00;eor
       1050;2018120804;   10;  0.00;eor
       1050;2018120805;   10;  0.00;eor
       1050;2018120806;   10;  0.00;eor
       1050;2018120807;   10;  0.00;eor
       1050;2018120808;   10;  5.00;eor
       1050;2018120809;   10; 60.00;eor
       1050;2018120810;   10; 59.00;eor
       1050;2018120811;   10; 60.00;eor
       1050;2018120812;   10; 37.00;eor
       1050;2018120813;   10; 40.00;eor
       1050;2018120814;   10; 48.00;eor
       1050;2018120815;   10; 10.00;eor
       1050;2018120816;   10;  0.00;eor
       1050;2018120817;   10;  0.00;eor
       1050;2018120818;   10;  0.00;eor
       1050;2018120819;   10;  0.00;eor
       1050;2018120820;   10;  0.00;eor
       1050;2018120903;   10;  0.00;eor
       1050;2018120904;   10;  0.00;eor
       1050;2018120905;   10;  0.00;eor
       1050;2018120906;   10;  0.00;eor
       1050;2018120907;   10;  0.00;eor
       1050;2018120908;   10;  0.00;eor
       1050;2018120909;   10;  2.00;eor
       1050;2018120910;   10;  0.00;eor
       1050;2018120911;   10; 33.00;eor
       1050;2018120912;   10; 40.00;eor
       1050;2018120913;   10; 39.00;eor
       1050;2018120914;   10;  0.00;eor
       1050;2018120915;   10;  0.00;eor
       1050;2018120916;   10;  0.00;eor
       1050;2018120917;   10;  0.00;eor
       1050;2018120918;   10;  0.00;eor
       1050;2018120919;   10;  0.00;eor
       1050;2018120920;   10;  0.00;eor
       1050;2018121003;   10;  0.00;eor
       1050;2018121004;   10;  0.00;eor
       1050;2018121005;   10;  0.00;eor
       1050;2018121006;   10;  0.00;eor
       1050;2018121007;   10;  0.00;eor
       1050;2018121008;   10;  0.00;eor
       1050;2018121009;   10;  0.00;eor
       1050;2018121010;   10;  0.00;eor
       1050;2018121011;   10;  9.00;eor
       1050;2018121012;   10; 34.00;eor
       1050;2018121013;   10;  7.00;eor
       1050;2018121014;   10;  1.00;eor
       1050;2018121015;   10;  5.00;eor
       1050;2018121016;   10;  0.00;eor
       1050;2018121017;   10;  0.00;eor
       1050;2018121018;   10;  0.00;eor
       1050;2018121019;   10;  0.00;eor
       1050;2018121020;   10;  0.00;eor
       1050;2018121103;   10;  0.00;eor
       1050;2018121104;   10;  0.00;eor
       1050;2018121105;   10;  0.00;eor
       1050;2018121106;   10;  0.00;eor
       1050;2018121107;   10;  0.00;eor
       1050;2018121108;   10;  0.00;eor
       1050;2018121109;   10;  0.00;eor
       1050;2018121110;   10;  0.00;eor
       1050;2018121111;   10;  0.00;eor
       1050;2018121112;   10;  0.00;eor
       1050;2018121113;   10;  0.00;eor
       1050;2018121114;   10;  0.00;eor
       1050;2018121115;   10;  0.00;eor
       1050;2018121116;   10;  0.00;eor
       1050;2018121117;   10;  0.00;eor
       1050;2018121118;   10;  0.00;eor
       1050;2018121119;   10;  0.00;eor
       1050;2018121120;   10;  0.00;eor
       1050;2018121203;   10;  0.00;eor
       1050;2018121204;   10;  0.00;eor
       1050;2018121205;   10;  0.00;eor
       1050;2018121206;   10;  0.00;eor
       1050;2018121207;   10;  0.00;eor
       1050;2018121208;   10;  0.00;eor
       1050;2018121209;   10;  0.00;eor
       1050;2018121210;   10;  0.00;eor
       1050;2018121211;   10;  0.00;eor
       1050;2018121212;   10;  0.00;eor
       1050;2018121213;   10;  0.00;eor
       1050;2018121214;   10;  0.00;eor
       1050;2018121215;   10;  0.00;eor
       1050;2018121216;   10;  0.00;eor
       1050;2018121217;   10;  0.00;eor
       1050;2018121218;   10;  0.00;eor
       1050;2018121219;   10;  0.00;eor
       1050;2018121220;   10;  0.00;eor
       1050;2018121303;   10;  0.00;eor
       1050;2018121304;   10;  0.00;eor
       1050;2018121305;   10;  0.00;eor
       1050;2018121306;   10;  0.00;eor
       1050;2018121307;   10;  0.00;eor
       1050;2018121308;   10;  0.00;eor
       1050;2018121309;   10;  0.00;eor
       1050;2018121310;   10;  0.00;eor
       1050;2018121311;   10;  0.00;eor
       1050;2018121312;   10;  0.00;eor
       1050;2018121313;   10; 13.00;eor
       1050;2018121314;   10;  0.00;eor
       1050;2018121315;   10;  0.00;eor
       1050;2018121316;   10;  0.00;eor
       1050;2018121317;   10;  0.00;eor
       1050;2018121318;   10;  0.00;eor
       1050;2018121319;   10;  0.00;eor
       1050;2018121320;   10;  0.00;eor
       1050;2018121403;   10;  0.00;eor
       1050;2018121404;   10;  0.00;eor
       1050;2018121405;   10;  0.00;eor
       1050;2018121406;   10;  0.00;eor
       1050;2018121407;   10;  0.00;eor
       1050;2018121408;   10;  0.00;eor
       1050;2018121409;   10;  0.00;eor
       1050;2018121410;   10;  0.00;eor
       1050;2018121411;   10;  0.00;eor
       1050;2018121412;   10;  0.00;eor
       1050;2018121413;   10;  0.00;eor
       1050;2018121414;   10;  0.00;eor
       1050;2018121415;   10;  0.00;eor
       1050;2018121416;   10;  0.00;eor
       1050;2018121417;   10;  0.00;eor
       1050;2018121418;   10;  0.00;eor
       1050;2018121419;   10;  0.00;eor
       1050;2018121420;   10;  0.00;eor
       1050;2018121503;   10;  0.00;eor
       1050;2018121504;   10;  0.00;eor
       1050;2018121505;   10;  0.00;eor
       1050;2018121506;   10;  0.00;eor
       1050;2018121507;   10;  0.00;eor
       1050;2018121508;   10;  0.00;eor
       1050;2018121509;   10;  0.00;eor
       1050;2018121510;   10;  0.00;eor
       1050;2018121511;   10;  0.00;eor
       1050;2018121512;   10;  0.00;eor
       1050;2018121513;   10;  0.00;eor
       1050;2018121514;   10;  0.00;eor
       1050;2018121515;   10;  0.00;eor
       1050;2018121516;   10;  0.00;eor
       1050;2018121517;   10;  0.00;eor
       1050;2018121518;   10;  0.00;eor
       1050;2018121519;   10;  0.00;eor
       1050;2018121520;   10;  0.00;eor
       1050;2018121603;   10;  0.00;eor
       1050;2018121604;   10;  0.00;eor
       1050;2018121605;   10;  0.00;eor
       1050;2018121606;   10;  0.00;eor
       1050;2018121607;   10;  0.00;eor
       1050;2018121608;   10;  0.00;eor
       1050;2018121609;   10;  0.00;eor
       1050;2018121610;   10;  2.00;eor
       1050;2018121611;   10;  5.00;eor
       1050;2018121612;   10; 48.00;eor
       1050;2018121613;   10; 51.00;eor
       1050;2018121614;   10;  6.00;eor
       1050;2018121615;   10;  0.00;eor
       1050;2018121616;   10;  0.00;eor
