p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-09 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93438,"{""71"": 2}",False,0,7551006653,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-09 00:37:00,False,start,free,71,0,True,13.7412196397781,False,93438,"{""71"": 1}",False,0,7551006653,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,1,338637,0,2020-01-09 00:47:00,False,end,,71,0,True,13.722803592681885,False,93438,"{""71"": 1}",False,0,7551006653,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,1,338637,0,2020-01-09 11:34:00,False,start,,71,0,True,13.722803592681885,False,93438,"{""71"": 1}",False,0,7551006653,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,1,338637,0,2020-01-09 11:37:00,False,end,,71,0,True,13.722803592681885,False,93438,"{""71"": 1}",False,0,7551006653,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,1,338637,0,2020-01-09 13:06:00,False,start,,71,0,True,13.722803592681885,False,93438,"{""71"": 1}",False,0,7551006653,dresden
True,0,,True,,,0,51.05658,frame_lock,0,Manitiusstraße,ok,4496,4,10299726,0,2020-01-09 13:13:00,False,end,free,71,0,True,13.71493,False,93438,"{""71"": 4}",False,0,7551006653,dresden
True,0,,True,,,0,51.05658,frame_lock,0,Manitiusstraße,ok,4496,3,10299726,0,2020-01-09 16:46:00,False,start,free,71,0,True,13.71493,False,93438,"{""71"": 3}",False,0,7551006653,dresden
False,0,,True,,,0,51.045524444444,frame_lock,0,BIKE 93438,ok,0,1,26767205,12,2020-01-09 17:03:00,True,end,,71,0,True,13.735524444444,False,93438,"{""71"": 1}",False,0,7551006653,dresden
True,0,,True,,,0,51.0445980659557,frame_lock,0,Vapiano / Prager Str.,ok,4402,3,127640,0,2020-01-09 23:56:00,False,last,,71,0,True,13.7363541126251,False,93438,"{""71"": 3}",False,0,7551006653,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-09 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93358,"{""71"": 2}",False,0,7551003821,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-09 00:04:00,False,start,free,71,0,True,13.7412196397781,False,93358,"{""71"": 2}",False,0,7551003821,dresden
True,0,,True,,,0,51.030086474318246,frame_lock,0,Haltepunkt Plauen,ok,4435,2,310789,0,2020-01-09 00:26:00,False,end,,71,0,True,13.703261017799377,False,93358,"{""71"": 2}",False,0,7551003821,dresden
True,0,,True,,,0,51.030086474318246,frame_lock,0,Haltepunkt Plauen,ok,4435,2,310789,0,2020-01-09 11:34:00,False,start,,71,0,True,13.703261017799377,False,93358,"{""71"": 2}",False,0,7551003821,dresden
True,0,,True,,,0,51.030086474318246,frame_lock,0,Haltepunkt Plauen,ok,4435,2,310789,0,2020-01-09 11:37:00,False,end,,71,0,True,13.703261017799377,False,93358,"{""71"": 2}",False,0,7551003821,dresden
True,0,,True,,,0,51.030086474318246,frame_lock,0,Haltepunkt Plauen,ok,4435,2,310789,0,2020-01-09 23:18:00,False,last,,71,0,True,13.703261017799377,False,93358,"{""71"": 2}",False,0,7551003821,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-09 00:00:00,False,first,,71,0,True,13.733623623847961,False,93249,"{""71"": 6}",True,0,7551005287,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,5,120,0,2020-01-09 06:51:00,False,last,,71,0,True,13.733623623847961,False,93249,"{""71"": 5}",True,0,7551005287,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-09 00:00:00,False,first,,71,0,True,13.733623623847961,False,93493,"{""71"": 6}",True,0,7551003073,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,7,120,0,2020-01-09 00:55:00,False,start,,71,0,True,13.733623623847961,False,93493,"{""71"": 7}",True,0,7551003073,dresden
False,0,,True,,,0,51.055622222222,frame_lock,0,BIKE 93493,ok,0,1,26746202,12,2020-01-09 01:08:00,True,end,,71,0,True,13.717154444444,False,93493,"{""71"": 1}",False,0,7551003073,dresden
False,0,,True,,,0,51.055533333333,frame_lock,0,BIKE 93493,ok,0,1,26746202,12,2020-01-09 11:34:00,True,start,,71,0,True,13.717234444444,False,93493,"{""71"": 1}",False,0,7551003073,dresden
False,0,,True,,,0,51.055533333333,frame_lock,0,BIKE 93493,ok,0,1,26746202,12,2020-01-09 11:37:00,True,end,,71,0,True,13.717234444444,False,93493,"{""71"": 1}",False,0,7551003073,dresden
False,0,,True,,,0,51.05564,frame_lock,0,BIKE 93493,ok,0,1,26746202,12,2020-01-09 14:22:00,True,last,,71,0,True,13.717061111111,False,93493,"{""71"": 1}",False,0,7551003073,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-09 00:00:00,False,first,,71,0,True,13.733623623847961,False,93326,"{""71"": 6}",True,0,7551003039,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,7,120,0,2020-01-09 06:01:00,False,start,,71,0,True,13.733623623847961,False,93326,"{""15"": 1, ""71"": 6}",True,0,7551003039,dresden
False,0,,True,,,0,51.046786666667,frame_lock,0,BIKE 93326,ok,0,1,26749416,12,2020-01-09 06:06:00,True,end,,71,0,True,13.735622222222,False,93326,"{""71"": 1}",False,0,7551003039,dresden
False,0,,True,,,0,51.047328888889,frame_lock,0,BIKE 93326,ok,0,1,26751914,12,2020-01-09 11:34:00,True,start,,71,0,True,13.735113333333,False,93326,"{""71"": 1}",False,0,7551003039,dresden
False,0,,True,,,0,51.047328888889,frame_lock,0,BIKE 93326,ok,0,1,26751914,12,2020-01-09 11:37:00,True,end,,71,0,True,13.735113333333,False,93326,"{""71"": 1}",False,0,7551003039,dresden
False,0,,True,,,0,51.046768888889,frame_lock,0,BIKE 93326,ok,0,1,26751914,12,2020-01-09 16:09:00,True,start,,71,0,True,13.73538,False,93326,"{""71"": 1}",False,0,7551003039,dresden
False,0,,True,,,0,51.042093333333,frame_lock,0,BIKE 93326,ok,0,1,26765370,12,2020-01-09 16:14:00,True,end,,71,0,True,13.7337,False,93326,"{""71"": 1}",False,0,7551003039,dresden
False,0,,True,,,0,51.042013333333,frame_lock,0,BIKE 93326,ok,0,1,26776277,12,2020-01-09 23:59:00,True,last,,71,0,True,13.734161111111,False,93326,"{""71"": 1}",False,0,7551003039,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-09 00:00:00,False,first,,71,0,True,13.733623623847961,False,93077,"{""71"": 6}",True,0,7551002845,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,5,120,0,2020-01-09 11:34:00,False,start,,71,0,True,13.733623623847961,False,93077,"{""71"": 5}",True,0,7551002845,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-09 11:37:00,False,end,,71,0,True,13.733623623847961,False,93077,"{""71"": 4}",True,0,7551002845,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,2,120,0,2020-01-09 23:59:00,False,last,,71,0,True,13.733623623847961,False,93077,"{""71"": 2}",True,0,7551002845,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-09 00:00:00,False,first,,71,0,True,13.733623623847961,False,93690,"{""71"": 6}",True,0,7551006344,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-09 06:39:00,False,last,,71,0,True,13.733623623847961,False,93690,"{""71"": 6}",True,0,7551006344,dresden
