p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,2,40,0,2020-01-07 00:00:00,False,first,,71,0,True,13.7388753890991,False,93581,"{""71"": 2}",False,0,7551006433,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,1,40,0,2020-01-07 14:51:00,False,start,,71,0,True,13.7388753890991,False,93581,"{""71"": 1}",False,0,7551006433,dresden
True,0,,True,,,0,51.07764876381213,frame_lock,0,Altpieschen,ok,4355,1,264557,0,2020-01-07 15:01:00,False,end,,71,0,True,13.716709613800047,False,93581,"{""71"": 1}",False,0,7551006433,dresden
True,0,,True,,,0,51.07764876381213,frame_lock,0,Altpieschen,ok,4355,1,264557,0,2020-01-07 23:59:00,False,last,,71,0,True,13.716709613800047,False,93581,"{""71"": 1}",False,0,7551006433,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,2,40,0,2020-01-07 00:00:00,False,first,,71,0,True,13.7388753890991,False,93502,"{""71"": 2}",False,0,7551005314,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,2,40,0,2020-01-07 02:03:00,False,start,,71,0,True,13.7388753890991,False,93502,"{""71"": 2}",False,0,7551005314,dresden
False,0,,True,,,0,51.087084444444,frame_lock,0,BIKE 93502,ok,0,1,26691583,12,2020-01-07 10:45:00,True,end,,71,0,True,13.737676666667,False,93502,"{""71"": 1}",False,0,7551005314,dresden
False,0,,True,,,0,51.087848888889,frame_lock,0,BIKE 93502,ok,0,1,26691583,12,2020-01-07 23:59:00,True,last,,71,0,True,13.737656666667,False,93502,"{""71"": 1}",False,0,7551005314,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-07 00:00:00,False,first,,71,0,True,13.733623623847961,False,93019,"{""71"": 4}",True,0,7551007193,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,2,120,0,2020-01-07 09:20:00,False,start,,71,0,True,13.733623623847961,False,93019,"{""71"": 2}",True,0,7551007193,dresden
True,0,,True,,,0,51.03759582903495,frame_lock,0,HTW Dresden / Friedrich List Platz 1,ok,4323,2,5254203,0,2020-01-07 09:33:00,False,end,,71,0,True,13.734766244888306,False,93019,"{""71"": 2}",False,0,7551007193,dresden
True,0,,True,,,0,51.03759582903495,frame_lock,0,HTW Dresden / Friedrich List Platz 1,ok,4323,3,5254203,0,2020-01-07 16:26:00,False,start,,71,0,True,13.734766244888306,False,93019,"{""71"": 3}",False,0,7551007193,dresden
True,0,,True,,,0,51.03265382546972,frame_lock,0,Strehlener Platz/Ackermannstr. 1A,ok,4346,2,264546,0,2020-01-07 16:31:00,False,end,,71,0,True,13.74890685081482,False,93019,"{""71"": 2}",False,0,7551007193,dresden
True,0,,True,,,0,51.03265382546972,frame_lock,0,Strehlener Platz/Ackermannstr. 1A,ok,4346,2,264546,0,2020-01-07 23:59:00,False,last,,71,0,True,13.74890685081482,False,93019,"{""71"": 2}",False,0,7551007193,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-07 00:00:00,False,first,,71,0,True,13.733623623847961,False,93326,"{""71"": 4}",True,0,7551003039,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-07 08:47:00,False,start,,71,0,True,13.733623623847961,False,93326,"{""71"": 4}",True,0,7551003039,dresden
False,0,,True,,,0,51.043124444444,frame_lock,0,BIKE 93326,ok,0,1,26688365,12,2020-01-07 08:51:00,True,end,,71,0,True,13.729048888889,False,93326,"{""71"": 1}",False,0,7551003039,dresden
False,0,,True,,,0,51.0438,frame_lock,0,BIKE 93326,ok,0,1,26711574,12,2020-01-07 23:59:00,True,last,,71,0,True,13.729223333333,False,93326,"{""71"": 1}",False,0,7551003039,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-07 00:00:00,False,first,,71,0,True,13.733623623847961,False,93695,"{""71"": 4}",True,0,7551004054,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-07 01:49:00,False,start,,71,0,True,13.733623623847961,False,93695,"{""71"": 4}",True,0,7551004054,dresden
True,0,,True,,,0,51.0587713199203,frame_lock,0,Gutenbergstraße,ok,4389,11,264595,0,2020-01-07 02:04:00,False,end,,71,0,True,13.7692809104919,False,93695,"{""71"": 11}",False,0,7551004054,dresden
True,0,,True,,,0,51.0587713199203,frame_lock,0,Gutenbergstraße,ok,4389,10,264595,0,2020-01-07 23:59:00,False,last,,71,0,True,13.7692809104919,False,93695,"{""71"": 10}",False,0,7551004054,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,4,120,0,2020-01-07 00:00:00,False,first,,71,0,True,13.733623623847961,False,93610,"{""71"": 4}",True,0,7551003621,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,6,120,0,2020-01-07 08:08:00,False,start,,71,0,True,13.733623623847961,False,93610,"{""71"": 6}",True,0,7551003621,dresden
False,0,,True,,,0,51.051097777778,frame_lock,0,BIKE 93610,ok,0,1,26687200,12,2020-01-07 08:16:00,True,end,,71,0,True,13.739007777778,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.050617777778,frame_lock,0,BIKE 93610,ok,0,1,26693804,12,2020-01-07 14:00:00,True,start,,71,0,True,13.739338888889,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.051773333333,frame_lock,0,BIKE 93610,ok,0,1,26696730,12,2020-01-07 14:06:00,True,end,,71,0,True,13.728786666667,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.05196,frame_lock,0,BIKE 93610,ok,0,1,26696730,12,2020-01-07 14:10:00,True,start,,71,0,True,13.728928888889,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.055577777778,frame_lock,0,BIKE 93610,ok,0,1,26697337,12,2020-01-07 14:25:00,True,end,,71,0,True,13.726934444444,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.055248888889,frame_lock,0,BIKE 93610,ok,0,1,26697337,12,2020-01-07 15:07:00,True,start,,71,0,True,13.726366666667,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.048582222222,frame_lock,0,BIKE 93610,ok,0,1,26698831,12,2020-01-07 15:14:00,True,end,,71,0,True,13.733606666667,False,93610,"{""71"": 1}",False,0,7551003621,dresden
False,0,,True,,,0,51.048826666667,frame_lock,0,BIKE 93610,ok,0,1,26702807,12,2020-01-07 21:09:00,True,start,,71,0,True,13.733962222222,False,93610,"{""71"": 1}",False,0,7551003621,dresden
True,0,,True,,,0,51.04038538260956,frame_lock,0,Budapester Straße,ok,4379,2,264582,0,2020-01-07 21:17:00,False,end,,71,0,True,13.719418644905089,False,93610,"{""71"": 2}",False,0,7551003621,dresden
False,0,,True,,,0,51.038924444444,frame_lock,0,BIKE 93610,ok,0,1,26711995,12,2020-01-07 23:59:00,True,last,,71,0,True,13.721657777778,False,93610,"{""71"": 1}",False,0,7551003621,dresden
