p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-04 00:00:00,False,first,,71,0,True,13.7388753890991,False,93474,"{""71"": 3}",False,0,7551005324,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-04 01:12:00,False,start,,71,0,True,13.7388753890991,False,93474,"{""71"": 3}",False,0,7551005324,dresden
True,0,,True,,,0,51.07764876381213,frame_lock,0,Altpieschen,ok,4355,2,264557,0,2020-01-04 01:21:00,False,end,,71,0,True,13.716709613800047,False,93474,"{""71"": 2}",False,0,7551005324,dresden
True,0,,True,,,0,51.07764876381213,frame_lock,0,Altpieschen,ok,4355,2,264557,0,2020-01-04 23:59:00,False,last,,71,0,True,13.716709613800047,False,93474,"{""71"": 2}",False,0,7551005324,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-04 00:00:00,False,first,,71,0,True,13.7388753890991,False,93572,"{""71"": 3}",False,0,7551005295,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,1,40,0,2020-01-04 09:25:00,False,last,,71,0,True,13.7388753890991,False,93572,"{""71"": 1}",False,0,7551005295,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-04 00:00:00,False,first,,71,0,True,13.7388753890991,False,93757,"{""71"": 3}",False,0,7551006452,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,2,40,0,2020-01-04 04:26:00,False,start,,71,0,True,13.7388753890991,False,93757,"{""71"": 2}",False,0,7551006452,dresden
True,0,,True,,,0,51.08974650394621,frame_lock,0,Hubertusplatz,ok,4356,1,264558,0,2020-01-04 04:37:00,False,end,,71,0,True,13.72336685657501,False,93757,"{""71"": 1}",False,0,7551006452,dresden
True,0,,True,,,0,51.08974650394621,frame_lock,0,Hubertusplatz,ok,4356,1,264558,0,2020-01-04 23:59:00,False,last,,71,0,True,13.72336685657501,False,93757,"{""71"": 1}",False,0,7551006452,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-04 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93605,"{""71"": 1}",False,0,7551002302,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-04 03:41:00,False,start,free,71,0,True,13.7412196397781,False,93605,"{""71"": 1}",False,0,7551002302,dresden
True,0,,True,,,0,51.02837,frame_lock,0,Wundtstr. / Zellescher Weg,ok,4458,6,4405670,0,2020-01-04 04:06:00,False,end,free,71,0,True,13.74773,False,93605,"{""71"": 6}",False,0,7551002302,dresden
True,0,,True,,,0,51.02837,frame_lock,0,Wundtstr. / Zellescher Weg,ok,4458,6,4405670,0,2020-01-04 07:03:00,False,start,free,71,0,True,13.74773,False,93605,"{""71"": 6}",False,0,7551002302,dresden
False,0,,True,,,0,51.050702222222,frame_lock,0,BIKE 93605,ok,0,1,26604693,12,2020-01-04 07:17:00,True,end,,71,0,True,13.735113333333,False,93605,"{""71"": 1}",False,0,7551002302,dresden
False,0,,True,,,0,51.050702222222,frame_lock,0,BIKE 93605,ok,0,1,26604693,12,2020-01-04 07:18:00,True,start,,71,0,True,13.735113333333,False,93605,"{""71"": 1}",False,0,7551002302,dresden
True,0,,True,,,0,51.033547810553635,frame_lock,0,Reichenbachstraße / Gutzkowstraße (Wohnheim),ok,4480,3,10299517,0,2020-01-04 07:31:00,False,end,free,71,0,True,13.740307688713074,False,93605,"{""71"": 3}",False,0,7551002302,dresden
