p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-02 00:00:00,False,first,,71,0,True,13.7388753890991,False,93474,"{""71"": 3}",False,0,7551005324,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,4,40,0,2020-01-02 23:59:00,False,last,,71,0,True,13.7388753890991,False,93474,"{""71"": 4}",False,0,7551005324,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-02 00:00:00,False,first,,71,0,True,13.7388753890991,False,93393,"{""71"": 3}",False,0,7551003834,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,4,40,0,2020-01-02 23:59:00,False,last,,71,0,True,13.7388753890991,False,93393,"{""71"": 4}",False,0,7551003834,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-02 00:00:00,False,first,,71,0,True,13.7388753890991,False,93572,"{""71"": 3}",False,0,7551005295,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,4,40,0,2020-01-02 23:59:00,False,last,,71,0,True,13.7388753890991,False,93572,"{""71"": 4}",False,0,7551005295,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-02 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-02 10:23:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-02 10:25:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 16:29:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 16:31:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-02 18:32:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 3}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-02 18:35:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 3}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-02 22:01:00,False,start,free,71,1,True,13.7412196397781,False,93785,"{""71"": 3}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 22:03:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 22:44:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 22:46:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-02 23:59:00,False,last,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,2,120,0,2020-01-02 00:00:00,False,first,,71,0,True,13.733623623847961,False,93033,"{""71"": 2}",True,0,7551006884,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,1,120,0,2020-01-02 06:18:00,False,start,,71,0,True,13.733623623847961,False,93033,"{""71"": 1}",True,0,7551006884,dresden
False,0,,True,,,0,51.051146666667,frame_lock,0,BIKE 93033,ok,0,1,26549780,12,2020-01-02 06:27:00,True,end,,71,0,True,13.733425555556,False,93033,"{""71"": 1}",False,0,7551006884,dresden
False,0,,True,,,0,51.050795555556,frame_lock,0,BIKE 93033,ok,0,1,26559129,12,2020-01-02 18:21:00,True,start,,71,0,True,13.733748888889,False,93033,"{""71"": 1}",False,0,7551006884,dresden
True,0,,True,,,0,51.038466106820756,frame_lock,0,Bonhoeffer Platz,ok,4438,1,310792,0,2020-01-02 18:37:00,False,end,,71,0,True,13.70167851448059,False,93033,"{""71"": 1}",False,0,7551006884,dresden
True,0,,True,,,0,51.038466106820756,frame_lock,0,Bonhoeffer Platz,ok,4438,1,310792,0,2020-01-02 23:59:00,False,last,,71,0,True,13.70167851448059,False,93033,"{""71"": 1}",False,0,7551006884,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,2,120,0,2020-01-02 00:00:00,False,first,,71,0,True,13.733623623847961,False,93779,"{""71"": 2}",True,0,7551003427,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,2,120,0,2020-01-02 01:00:00,False,start,,71,0,True,13.733623623847961,False,93779,"{""71"": 2}",True,0,7551003427,dresden
True,0,,True,,,0,51.050547111895305,frame_lock,0,Kulturpalast,ok,4412,2,155920,0,2020-01-02 01:07:00,False,end,,71,0,True,13.737196326255798,False,93779,"{""71"": 2}",False,0,7551003427,dresden
True,0,,True,,,0,51.050547111895305,frame_lock,0,Kulturpalast,ok,4412,1,155920,0,2020-01-02 14:57:00,False,start,,71,0,True,13.737196326255798,False,93779,"{""71"": 1}",False,0,7551003427,dresden
False,0,,True,,,0,51.072675555556,frame_lock,0,BIKE 93779,ok,0,1,26560386,12,2020-01-02 15:11:00,True,end,,71,0,True,13.745431111111,False,93779,"{""71"": 1}",False,0,7551003427,dresden
True,0,,True,,,0,51.07192566647641,frame_lock,0,Bischofsplatz (S-Bahn),ok,4469,2,10299456,0,2020-01-02 15:29:00,False,start,free,71,0,True,13.746272921562195,False,93779,"{""71"": 2}",False,0,7551003427,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 15:35:00,False,end,free,71,0,True,13.7412196397781,False,93779,"{""71"": 2}",False,0,7551003427,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 15:42:00,False,start,free,71,0,True,13.7412196397781,False,93779,"{""71"": 2}",False,0,7551003427,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,8,338637,0,2020-01-02 15:53:00,False,end,,71,0,True,13.722803592681885,False,93779,"{""71"": 8}",False,0,7551003427,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,7,338637,0,2020-01-02 20:11:00,False,start,,71,0,True,13.722803592681885,False,93779,"{""71"": 7}",False,0,7551003427,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,7,338637,0,2020-01-02 20:21:00,False,end,,71,0,True,13.722803592681885,False,93779,"{""71"": 7}",False,0,7551003427,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,6,338637,0,2020-01-02 23:59:00,False,last,,71,0,True,13.722803592681885,False,93779,"{""71"": 6}",False,0,7551003427,dresden
True,0,,True,,,0,51.06389595884549,frame_lock,0,Albertplatz,ok,4302,1,2985,0,2020-01-02 00:00:00,False,first,,71,0,True,13.747313618659973,False,93612,"{""71"": 1}",False,0,7551003837,dresden
True,0,,True,,,0,51.06389595884549,frame_lock,0,Albertplatz,ok,4302,1,2985,0,2020-01-02 00:47:00,False,start,,71,0,True,13.747313618659973,False,93612,"{""71"": 1}",False,0,7551003837,dresden
True,0,,True,,,0,51.07114365710672,frame_lock,0,Schauburg,ok,4327,1,121771,0,2020-01-02 00:53:00,False,end,,71,0,True,13.75032842159271,False,93612,"{""71"": 1}",False,0,7551003837,dresden
True,0,,True,,,0,51.07114365710672,frame_lock,0,Schauburg,ok,4327,2,121771,0,2020-01-02 13:13:00,False,start,,71,0,True,13.75032842159271,False,93612,"{""71"": 2}",False,0,7551003837,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 13:18:00,False,end,free,71,0,True,13.7412196397781,False,93612,"{""71"": 2}",False,0,7551003837,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-02 15:12:00,False,start,free,71,0,True,13.7412196397781,False,93612,"{""71"": 2}",False,0,7551003837,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,8,338637,0,2020-01-02 15:24:00,False,end,,71,0,True,13.722803592681885,False,93612,"{""71"": 8}",False,0,7551003837,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,6,338637,0,2020-01-02 23:59:00,False,last,,71,0,True,13.722803592681885,False,93612,"{""71"": 6}",False,0,7551003837,dresden
True,0,,True,,,0,51.0466418719772,frame_lock,0,Fetscherplatz,ok,4325,2,6768,0,2020-01-02 00:00:00,False,first,,71,0,True,13.771276473999,False,93574,"{""71"": 2}",False,0,7551003832,dresden
True,0,,True,,,0,51.0466418719772,frame_lock,0,Fetscherplatz,ok,4325,2,6768,0,2020-01-02 14:29:00,False,start,,71,0,True,13.771276473999,False,93574,"{""71"": 2}",False,0,7551003832,dresden
