p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,1,40,0,2020-01-01 00:00:00,False,first,,71,0,True,13.7388753890991,False,93572,"{""71"": 1}",False,0,7551005295,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,3,40,0,2020-01-01 23:59:00,False,last,,71,0,True,13.7388753890991,False,93572,"{""71"": 3}",False,0,7551005295,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-01 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93364,"{""71"": 3}",False,0,7551005360,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-01 05:27:00,False,start,free,71,0,True,13.7412196397781,False,93364,"{""71"": 3}",False,0,7551005360,dresden
True,0,,True,,,0,51.07174027751911,frame_lock,0,Friedensstraße/Conradstr.,ok,4373,2,264575,0,2020-01-01 05:32:00,False,end,,71,0,True,13.741257190704346,False,93364,"{""71"": 2}",False,0,7551005360,dresden
True,0,,True,,,0,51.07174027751911,frame_lock,0,Friedensstraße/Conradstr.,ok,4373,2,264575,0,2020-01-01 11:48:00,False,start,,71,0,True,13.741257190704346,False,93364,"{""71"": 2}",False,0,7551005360,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 11:55:00,False,end,free,71,0,True,13.7412196397781,False,93364,"{""71"": 2}",False,0,7551005360,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 12:51:00,False,start,free,71,0,True,13.7412196397781,False,93364,"{""71"": 2}",False,0,7551005360,dresden
True,0,,True,,,0,51.06798,frame_lock,0,Louisenstraße,ok,4484,4,10299599,0,2020-01-01 13:01:00,False,end,free,71,0,True,13.74754,False,93364,"{""71"": 4}",False,0,7551005360,dresden
True,0,,True,,,0,51.06798,frame_lock,0,Louisenstraße,ok,4484,4,10299599,0,2020-01-01 15:13:00,False,start,free,71,0,True,13.74754,False,93364,"{""71"": 4}",False,0,7551005360,dresden
True,0,,True,,,0,51.05658,frame_lock,0,Manitiusstraße,ok,4496,2,10299726,0,2020-01-01 15:33:00,False,end,free,71,1,True,13.71493,False,93364,"{""71"": 2}",False,0,7551005360,dresden
True,0,,True,,,0,51.05658,frame_lock,0,Manitiusstraße,ok,4496,5,10299726,0,2020-01-01 23:59:00,False,last,free,71,0,True,13.71493,False,93364,"{""71"": 5}",False,0,7551005360,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-01 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93549,"{""71"": 3}",False,0,7551002833,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 05:34:00,False,start,free,71,0,True,13.7412196397781,False,93549,"{""71"": 2}",False,0,7551002833,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,3,338637,0,2020-01-01 05:43:00,False,end,,71,0,True,13.722803592681885,False,93549,"{""71"": 3}",False,0,7551002833,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,3,338637,0,2020-01-01 05:48:00,False,start,,71,0,True,13.722803592681885,False,93549,"{""71"": 3}",False,0,7551002833,dresden
True,0,,True,,,0,51.03252,frame_lock,0,Lukasstr. / Hochschulstr.,ok,4463,1,4405747,0,2020-01-01 05:58:00,False,end,free,71,0,True,13.7325,False,93549,"{""71"": 1}",False,0,7551002833,dresden
True,0,,True,,,0,51.03252,frame_lock,0,Lukasstr. / Hochschulstr.,ok,4463,2,4405747,0,2020-01-01 11:49:00,False,start,free,71,0,True,13.7325,False,93549,"{""71"": 2}",False,0,7551002833,dresden
True,0,,True,,,0,51.050166045123035,frame_lock,0,Cottaer Straße (Haltestelle),ok,4481,1,10299537,0,2020-01-01 12:06:00,False,end,free,71,0,True,13.712477087974548,False,93549,"{""71"": 1}",False,0,7551002833,dresden
True,0,,True,,,0,51.050166045123035,frame_lock,0,Cottaer Straße (Haltestelle),ok,4481,1,10299537,0,2020-01-01 14:16:00,False,start,free,71,0,True,13.712477087974548,False,93549,"{""71"": 1}",False,0,7551002833,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,3,338637,0,2020-01-01 14:24:00,False,end,,71,0,True,13.722803592681885,False,93549,"{""71"": 3}",False,0,7551002833,dresden
True,0,,True,,,0,51.05570637992387,frame_lock,0,Bhf. Mitte - Weißeritzstraße,ok,4300,2,338637,0,2020-01-01 15:14:00,False,start,,71,0,True,13.722803592681885,False,93549,"{""71"": 2}",False,0,7551002833,dresden
True,0,,True,,,0,51.04600108441405,frame_lock,0,Conertplatz,ok,4437,4,310791,0,2020-01-01 15:32:00,False,end,,71,0,True,13.69296669960022,False,93549,"{""71"": 4}",False,0,7551002833,dresden
True,0,,True,,,0,51.04600108441405,frame_lock,0,Conertplatz,ok,4437,3,310791,0,2020-01-01 23:59:00,False,last,,71,0,True,13.69296669960022,False,93549,"{""71"": 3}",False,0,7551002833,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-01 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93785,"{""71"": 3}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-01 06:02:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-01 06:05:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 12:45:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 12:50:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-01 18:13:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 3}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 18:15:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 19:36:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,2,73,0,2020-01-01 19:38:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 2}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-01 23:30:00,False,start,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-01 23:32:00,False,end,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,1,73,0,2020-01-01 23:59:00,False,last,free,71,0,True,13.7412196397781,False,93785,"{""71"": 1}",False,0,7551002875,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,10,120,0,2020-01-01 00:00:00,False,first,,71,0,True,13.733623623847961,False,93037,"{""71"": 10}",True,0,7551002340,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,7,120,0,2020-01-01 02:24:00,False,start,,71,0,True,13.733623623847961,False,93037,"{""71"": 7}",True,0,7551002340,dresden
False,0,,True,,,0,51.012262222222,frame_lock,0,BIKE 93037,ok,0,1,26523690,12,2020-01-01 02:36:00,True,end,,71,0,True,13.754472222222,False,93037,"{""71"": 1}",False,0,7551002340,dresden
True,0,,True,,,0,51.027292926752,frame_lock,0,Hempelbau /Mommsenstr. / Bergstr.,ok,4350,2,264550,0,2020-01-01 04:28:00,False,start,traffic_sign,71,0,True,13.7310647964478,False,93037,"{""71"": 2}",False,0,7551002340,dresden
True,0,,True,,,0,51.0440355,frame_lock,0,Kesselsdorfer Str. / Reisewitzer Str.,ok,4436,2,310790,0,2020-01-01 04:46:00,False,end,,71,0,True,13.7008419,False,93037,"{""71"": 2}",False,0,7551002340,dresden
True,0,,True,,,0,51.0440355,frame_lock,0,Kesselsdorfer Str. / Reisewitzer Str.,ok,4436,2,310790,0,2020-01-01 12:16:00,False,start,,71,0,True,13.7008419,False,93037,"{""71"": 2}",False,0,7551002340,dresden
False,0,,True,,,0,51.051831111111,frame_lock,0,BIKE 93037,ok,0,1,26533730,12,2020-01-01 12:32:00,True,end,,71,0,True,13.737753333333,False,93037,"{""71"": 1}",False,0,7551002340,dresden
