p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-15 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93147,"{""71"": 3}",False,0,7551003506,dresden
False,0,,True,,,0,51.065755555556,frame_lock,0,BIKE 93147,ok,0,1,26966504,12,2020-01-15 14:08:00,True,start,,71,0,True,13.744307777778,False,93147,"{""71"": 1}",False,0,7551003506,dresden
False,0,,True,,,0,51.063564444444,frame_lock,0,BIKE 93147,ok,0,1,26970358,12,2020-01-15 14:13:00,True,end,,71,0,True,13.748526666667,False,93147,"{""71"": 1}",False,0,7551003506,dresden
False,0,,True,,,0,51.063266666667,frame_lock,0,BIKE 93147,ok,0,1,26970358,12,2020-01-15 16:26:00,True,start,,71,0,True,13.748457777778,False,93147,"{""71"": 1}",False,0,7551003506,dresden
True,0,,True,,,0,51.064135319559504,frame_lock,0,Martin-Luther-Platz (Kirche),ok,4376,3,264578,0,2020-01-15 16:32:00,False,end,,71,0,True,13.756663799285887,False,93147,"{""71"": 3}",False,0,7551003506,dresden
True,0,,True,,,0,51.064135319559504,frame_lock,0,Martin-Luther-Platz (Kirche),ok,4376,7,264578,0,2020-01-15 23:59:00,False,last,,71,0,True,13.756663799285887,False,93147,"{""71"": 7}",False,0,7551003506,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-15 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93493,"{""71"": 3}",False,0,7551003073,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,4,73,0,2020-01-15 16:16:00,False,start,free,71,0,True,13.7412196397781,False,93493,"{""71"": 4}",False,0,7551003073,dresden
True,0,,True,,,0,51.068905419326775,frame_lock,0,Bischofsweg / Kamenzer Str.,ok,4312,1,176054,0,2020-01-15 16:25:00,False,end,,71,0,True,13.758975863456726,False,93493,"{""71"": 1}",False,0,7551003073,dresden
True,0,,True,,,0,51.068905419326775,frame_lock,0,Bischofsweg / Kamenzer Str.,ok,4312,3,176054,0,2020-01-15 17:19:00,False,start,,71,0,True,13.758975863456726,False,93493,"{""71"": 3}",False,0,7551003073,dresden
True,0,,True,,,0,51.068905419326775,frame_lock,0,Bischofsweg / Kamenzer Str.,ok,4312,4,176054,0,2020-01-15 17:21:00,False,end,,71,0,True,13.758975863456726,False,93493,"{""71"": 4}",False,0,7551003073,dresden
True,0,,True,,,0,51.068905419326775,frame_lock,0,Bischofsweg / Kamenzer Str.,ok,4312,5,176054,0,2020-01-15 23:59:00,False,last,,71,0,True,13.758975863456726,False,93493,"{""71"": 5}",False,0,7551003073,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,3,73,0,2020-01-15 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93411,"{""71"": 3}",False,0,7551003232,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,5,73,0,2020-01-15 08:49:00,False,start,free,71,0,True,13.7412196397781,False,93411,"{""71"": 5}",False,0,7551003232,dresden
False,0,,True,,,0,51.060604444444,frame_lock,0,BIKE 93411,ok,0,1,26959899,12,2020-01-15 08:54:00,True,end,,71,0,True,13.741446666667,False,93411,"{""71"": 1}",False,0,7551003232,dresden
False,0,,True,,,0,51.06028,frame_lock,0,BIKE 93411,ok,0,1,26960815,12,2020-01-15 23:59:00,True,last,,71,0,True,13.741571111111,False,93411,"{""71"": 1}",False,0,7551003232,dresden
True,0,,True,,,0,51.040476453474334,frame_lock,0,Hauptbahnhof,ok,4313,13,120,0,2020-01-15 00:00:00,False,first,,71,0,True,13.733623623847961,False,93029,"{""71"": 13}",True,0,7551006867,dresden
False,0,,True,,,0,51.038906666667,frame_lock,0,BIKE 93029,ok,0,1,26951105,12,2020-01-15 00:26:00,True,start,,71,0,True,13.734991111111,False,93029,"{""71"": 1}",False,0,7551006867,dresden
False,0,,True,,,0,51.051111111111,frame_lock,0,BIKE 93029,ok,0,1,26951307,12,2020-01-15 00:35:00,True,end,,71,0,True,13.731756666667,False,93029,"{""71"": 1}",False,0,7551006867,dresden
True,0,,True,,,0,51.0518690183409,frame_lock,0,Postplatz / Staatsschauspiel Dresden,ok,4411,1,10924,0,2020-01-15 18:10:00,False,start,,71,0,True,13.7325990200043,False,93029,"{""71"": 1}",False,0,7551006867,dresden
