p_spot,p_free_racks,b_battery_pack,b_active,b_pedelec_battery,p_address,p_bike_racks,p_lat,b_lock_types,p_free_special_racks,p_name,b_state,p_number,p_bikes,p_uid,p_place_type,datetime,p_bike,trip,p_terminal_type,b_bike_type,p_booked_bikes,b_electric_lock,p_lng,p_rack_locks,b_number,p_bike_types,p_maintenance,p_special_racks,b_boardcomputer,city
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,1,40,0,2020-01-17 00:00:00,False,first,,71,0,True,13.7388753890991,False,93819,"{""71"": 1}",False,0,7551005438,dresden
True,0,,True,,,0,51.0741334233362,frame_lock,0,NH-Hotel / Hansa Str. 43,ok,4306,1,40,0,2020-01-17 01:22:00,False,start,,71,0,True,13.7388753890991,False,93819,"{""71"": 1}",False,0,7551005438,dresden
True,0,,True,,,0,51.08974650394621,frame_lock,0,Hubertusplatz,ok,4356,2,264558,0,2020-01-17 04:20:00,False,end,,71,0,True,13.72336685657501,False,93819,"{""71"": 2}",False,0,7551005438,dresden
True,0,,True,,,0,51.08974650394621,frame_lock,0,Hubertusplatz,ok,4356,2,264558,0,2020-01-17 23:59:00,False,last,,71,0,True,13.72336685657501,False,93819,"{""71"": 2}",False,0,7551005438,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,7,73,0,2020-01-17 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93239,"{""71"": 7}",False,0,7551006343,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,4,73,0,2020-01-17 23:59:00,False,last,free,71,0,True,13.7412196397781,False,93239,"{""71"": 4}",False,0,7551006343,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,7,73,0,2020-01-17 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93345,"{""71"": 7}",False,0,7551006882,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,10,73,0,2020-01-17 13:08:00,False,start,free,71,0,True,13.7412196397781,False,93345,"{""71"": 10}",False,0,7551006882,dresden
False,0,,True,,,0,51.044133333333,frame_lock,0,BIKE 93345,ok,0,1,27044500,12,2020-01-17 13:27:00,True,end,,71,0,True,13.737713333333,False,93345,"{""71"": 1}",False,0,7551006882,dresden
False,0,,True,,,0,51.044173333333,frame_lock,0,BIKE 93345,ok,0,1,27044500,12,2020-01-17 23:59:00,True,last,,71,0,True,13.737798888889,False,93345,"{""71"": 1}",False,0,7551006882,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,7,73,0,2020-01-17 00:00:00,False,first,free,71,0,True,13.7412196397781,False,93592,"{""71"": 7}",False,0,7551006551,dresden
True,0,,True,,,0,51.0651837723282,frame_lock,0,Bf. Dresden-Neustadt,ok,4332,11,73,0,2020-01-17 13:07:00,False,start,free,71,0,True,13.7412196397781,False,93592,"{""71"": 11}",False,0,7551006551,dresden
False,0,,True,,,0,51.044088888889,frame_lock,0,BIKE 93592,ok,0,1,27044497,12,2020-01-17 13:26:00,True,end,,71,0,True,13.738403333333,False,93592,"{""71"": 1}",False,0,7551006551,dresden
False,0,,True,,,0,51.044031111111,frame_lock,0,BIKE 93592,ok,0,1,27044497,12,2020-01-17 22:25:00,True,start,,71,0,True,13.738184444444,False,93592,"{""71"": 1}",False,0,7551006551,dresden
