b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-13 00:00:00,17235431,,0,,True,first,12,71,51.048324444444,0,13.734084444444,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-13 01:51:00,17235431,,0,,True,start,12,71,51.048324444444,0,13.734084444444,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-13 01:53:00,17235431,,0,,True,end,12,71,51.048324444444,0,13.734084444444,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-13 04:44:00,17235431,,0,,True,last,12,71,51.048288888889,0,13.733964444444,True
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-13 00:00:00,75238,,0,,True,first,0,15,51.021027075562294,0,13.790373802185059,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-13 01:41:00,75238,,0,,True,start,0,15,51.021027075562294,0,13.790373802185059,False
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-13 05:47:00,17249346,,0,,True,end,12,15,51.061182222222,0,13.734601111111,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-13 14:23:00,17249346,,0,,True,start,12,15,51.061368888889,0,13.734608888889,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-13 14:25:00,17249346,,0,,True,end,12,15,51.061368888889,0,13.734608888889,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-13 14:29:00,17249346,,0,,True,last,12,15,51.061368888889,0,13.734608888889,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 00:00:00,17236474,,0,,True,first,12,71,51.077653333333,0,13.771197777778,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 01:51:00,17236474,,0,,True,start,12,71,51.077222222222,0,13.771268888889,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 01:53:00,17236474,,0,,True,end,12,71,51.077222222222,0,13.771268888889,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 14:23:00,17264290,,0,,True,start,12,71,51.077213333333,0,13.772027777778,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 14:25:00,17264290,,0,,True,end,12,71,51.077213333333,0,13.772027777778,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 17:23:00,17277135,,0,,True,start,12,71,51.077595555556,0,13.769895555556,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 17:25:00,17277135,,0,,True,end,12,71,51.077595555556,0,13.769895555556,True
93853,,1,0,7551012897,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93853,0,,2019-06-13 23:59:00,17301732,,0,,True,last,12,71,51.077577777778,0,13.770127777778,True
93267,,3,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 00:00:00,5307285,,0,,True,first,0,0,51.06886833917499,0,13.716339468955992,False
93267,,3,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 01:51:00,5307285,,0,,True,start,0,0,51.06886833917499,0,13.716339468955992,False
93267,,3,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 01:53:00,5307285,,0,,True,end,0,0,51.06886833917499,0,13.716339468955992,False
93267,,4,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 14:23:00,5307285,,0,,True,start,0,0,51.06886833917499,0,13.716339468955992,False
93267,,4,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 14:25:00,5307285,,0,,True,end,0,0,51.06886833917499,0,13.716339468955992,False
93267,,4,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 17:23:00,5307285,,0,,True,start,0,0,51.06886833917499,0,13.716339468955992,False
93267,,4,0,7551003439,frame_lock,False,"{""15"": 2, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 17:25:00,5307285,,0,,True,end,0,0,51.06886833917499,0,13.716339468955992,False
93267,,5,0,7551003439,frame_lock,False,"{""15"": 3, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Messe Dresden,4467,free,2019-06-13 23:59:00,5307285,,0,,True,last,0,0,51.06886833917499,0,13.716339468955992,False
93854,,1,0,7551013010,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93854,0,,2019-06-13 00:00:00,17241831,,0,,True,first,12,71,51.036653333333,0,13.700134444444,True
93854,,1,0,7551013010,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93854,0,,2019-06-13 01:51:00,17241831,,0,,True,start,12,71,51.036671111111,0,13.700152222222,True
93854,,1,0,7551013010,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93854,0,,2019-06-13 01:53:00,17241831,,0,,True,end,12,71,51.036671111111,0,13.700152222222,True
93854,,1,0,7551013010,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93854,0,,2019-06-13 06:09:00,17241831,,0,,True,start,12,71,51.036457777778,0,13.700224444444,True
93854,,2,0,7551013010,frame_lock,False,"{""71"": 2}",0,True,False,ok,dresden,0,True,Münchner Platz / George-Bähr-Str.,4462,traffic_sign,2019-06-13 06:19:00,4405733,,0,,True,end,0,71,51.02962,0,13.72327,False
93854,,3,0,7551013010,frame_lock,False,"{""15"": 1, ""71"": 2}",0,True,False,ok,dresden,0,True,Münchner Platz / George-Bähr-Str.,4462,traffic_sign,2019-06-13 06:25:00,4405733,,0,,True,start,0,71,51.02962,0,13.72327,False
93854,,3,0,7551013010,frame_lock,False,"{""15"": 2, ""71"": 1}",0,True,True,ok,dresden,0,True,Hauptbahnhof,4313,,2019-06-13 06:33:00,120,,0,,True,end,0,71,51.040476453474334,0,13.733623623847961,False
93854,,3,0,7551013010,frame_lock,False,"{""15"": 2, ""71"": 1}",0,True,True,ok,dresden,0,True,Hauptbahnhof,4313,,2019-06-13 06:35:00,120,,0,,True,start,0,71,51.040476453474334,0,13.733623623847961,False
93854,,2,0,7551013010,frame_lock,False,"{""71"": 2}",0,True,False,ok,dresden,0,True,Münchner Platz / George-Bähr-Str.,4462,traffic_sign,2019-06-13 06:45:00,4405733,,0,,True,end,0,71,51.02962,0,13.72327,False
