b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93749,,1,0,7551003061,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93749,0,,2019-06-25 00:00:00,17964249,,0,,True,first,12,15,51.08828,0,13.730086666667,True
93749,,1,0,7551003061,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93749,0,,2019-06-25 01:06:00,17964249,,0,,True,last,12,15,51.08828,0,13.730086666667,True
93856,,3,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Weberplatz,4457,traffic_sign,2019-06-25 00:00:00,4783682,,0,,True,first,0,71,51.03022,0,13.74926,False
93856,,3,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Weberplatz,4457,traffic_sign,2019-06-25 03:39:00,4783682,,0,,True,start,0,71,51.03022,0,13.74926,False
93856,,3,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Weberplatz,4457,traffic_sign,2019-06-25 03:46:00,4783682,,0,,True,end,0,71,51.03022,0,13.74926,False
93856,,2,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Weberplatz,4457,traffic_sign,2019-06-25 06:15:00,4783682,,0,,True,start,0,71,51.03022,0,13.74926,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-25 06:20:00,17973783,,0,,True,end,12,71,51.035537777778,0,13.73573,True
93856,,5,0,7551013009,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,HTW Dresden / Schnorrstraße,4344,,2019-06-25 09:01:00,264544,,0,,True,start,0,71,51.035443676568384,0,13.73463213443756,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-25 09:10:00,17981007,,0,,True,end,12,71,51.035417777778,0,13.735965555556,True
93856,,5,0,7551013009,frame_lock,False,"{""15"": 1, ""71"": 1, ""undefined"": 3}",0,True,False,ok,dresden,0,True,HTW Dresden / Schnorrstraße,4344,,2019-06-25 10:28:00,264544,,0,,True,start,0,71,51.035443676568384,0,13.73463213443756,False
93856,,3,0,7551013009,frame_lock,False,"{""15"": 1, ""71"": 2}",0,True,False,ok,dresden,0,True,August-Bebel-Str. / hinter dem Haus 83 rechts,4456,traffic_sign,2019-06-25 10:36:00,4405638,,0,,True,end,0,71,51.03112895073994,0,13.752731680870056,False
