b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93749,,4,0,7551003061,frame_lock,False,"{""15"": 3, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Waldschlösschen,4361,,2019-06-28 08:44:00,100894,,0,,True,first,0,15,51.0671525069327,0,13.776479959487915,False
93749,,1,0,7551003061,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,True,Waldschlösschen,4361,,2019-06-28 16:51:00,100894,,0,,True,start,0,15,51.0671525069327,0,13.776479959487915,False
93749,,1,0,7551003061,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,True,Barbarossaplatz,4398,,2019-06-28 17:07:00,264605,,0,,True,end,0,15,51.048412423104,0,13.7907332181931,False
93749,,1,0,7551003061,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,True,Barbarossaplatz,4398,,2019-06-28 18:17:00,264605,,0,,True,start,0,15,51.048412423104,0,13.7907332181931,False
93749,,2,0,7551003061,frame_lock,False,"{""15"": 1, ""71"": 1}",0,True,False,ok,dresden,0,True,Uniklinikum,4395,,2019-06-28 18:23:00,264602,,0,,True,end,0,15,51.05422272773753,0,13.781125545501709,False
93749,,1,0,7551003061,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,True,Uniklinikum,4395,,2019-06-28 19:14:00,264602,,0,,True,start,0,15,51.05422272773753,0,13.781125545501709,False
93749,,3,0,7551003061,frame_lock,False,"{""15"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Bautzner Straße / Rothenburger Straße,4482,free,2019-06-28 19:30:00,10299563,,0,,True,end,0,15,51.06294,0,13.75129,False
93749,,5,0,7551003061,frame_lock,False,"{""15"": 2, ""71"": 2, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Bautzner Straße / Rothenburger Straße,4482,free,2019-06-28 23:59:00,10299563,,0,,True,last,0,15,51.06294,0,13.75129,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Gutenbergstraße,4389,,2019-06-28 00:00:00,264595,,0,,True,first,0,15,51.0587713199203,0,13.7692809104919,False
93735,,4,0,7551006336,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Gutenbergstraße,4389,,2019-06-28 06:14:00,264595,,0,,True,start,0,15,51.0587713199203,0,13.7692809104919,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 1, ""71"": 1}",0,True,False,ok,dresden,0,True,Güntzplatz,4387,,2019-06-28 06:23:00,264593,,0,,True,end,0,15,51.054000175809584,0,13.758552074432371,False
93735,,3,0,7551006336,frame_lock,False,"{""15"": 1, ""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Güntzplatz,4387,,2019-06-28 09:23:00,264593,,0,,True,start,0,15,51.054000175809584,0,13.758552074432371,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Güntzplatz,4387,,2019-06-28 09:32:00,264593,,0,,True,end,0,15,51.054000175809584,0,13.758552074432371,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 2}",0,True,False,ok,dresden,0,True,Güntzplatz,4387,,2019-06-28 23:59:00,264593,,0,,True,last,0,15,51.054000175809584,0,13.758552074432371,False
93267,,5,0,7551003439,frame_lock,False,"{""15"": 3, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Fetscherplatz,4325,,2019-06-28 00:00:00,6768,,0,,True,first,0,0,51.0466418719772,0,13.771276473999,False
93267,,5,0,7551003439,frame_lock,False,"{""15"": 3, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Fetscherplatz,4325,,2019-06-28 07:33:00,6768,,0,,True,start,0,0,51.0466418719772,0,13.771276473999,False
93267,,5,0,7551003439,frame_lock,False,"{""15"": 1, ""71"": 1, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Uniklinikum,4395,,2019-06-28 07:41:00,264602,,0,,True,end,0,0,51.05422272773753,0,13.781125545501709,False
93267,,1,0,7551003439,frame_lock,False,"{""undefined"": 1}",0,True,False,ok,dresden,0,True,Uniklinikum,4395,,2019-06-28 15:34:00,264602,,0,,True,start,0,0,51.05422272773753,0,13.781125545501709,False
93267,,1,0,7551003439,frame_lock,False,"{""undefined"": 1}",0,True,False,ok,dresden,0,False,BIKE 93267,0,,2019-06-28 15:54:00,18253760,,0,,True,end,12,0,51.044888888889,0,13.729416666667,True
93267,,1,0,7551003439,frame_lock,False,"{""undefined"": 1}",0,True,False,ok,dresden,0,False,BIKE 93267,0,,2019-06-28 23:59:00,18276873,,0,,True,last,12,0,51.045968888889,0,13.725594444444,True
93011,,5,0,7551006305,frame_lock,False,"{""15"": 4, ""undefined"": 1}",0,True,False,ok,dresden,6,True,DVB Trachenberger Straße,4305,stele,2019-06-28 00:00:00,265881,,0,,True,first,0,15,51.08737775269143,0,13.730077743530273,False
93011,,5,0,7551006305,frame_lock,False,"{""15"": 3, ""undefined"": 2}",0,True,False,ok,dresden,6,True,DVB Trachenberger Straße,4305,stele,2019-06-28 23:59:00,265881,,0,,True,last,0,15,51.08737775269143,0,13.730077743530273,False
93836,,0,0,7551012884,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93836,0,,2019-06-28 04:59:00,18112961,,0,,True,first,12,71,51.061582222222,0,13.851957777778,True
93836,,4,0,7551012884,frame_lock,False,"{""15"": 1, ""71"": 2, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Pirnaischer Platz,4315,,2019-06-28 06:48:00,9972732,,0,,True,start,0,71,51.04897224042478,0,13.74415397644043,False
93836,,1,0,7551012884,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93836,0,,2019-06-28 07:50:00,18229850,,0,,True,end,12,71,51.049688888889,0,13.7394,True
93836,Wilsdruffer Straße 21,1,0,7551012884,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93836,0,,2019-06-28 07:53:00,18229850,,0,,True,start,12,71,51.05004,0,13.739435555556,True
