b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93918,,2,0,7551012905,frame_lock,False,"{""15"": 1, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 00:00:00,10299848,,0,,True,first,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""15"": 1, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 04:23:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 04:26:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 05:43:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 05:45:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""15"": 1, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 06:13:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""15"": 1, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 06:15:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 15:34:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 15:36:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 16:02:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 16:04:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 17:35:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 17:37:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,3,0,7551012905,frame_lock,False,"{""15"": 2, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 19:46:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,3,0,7551012905,frame_lock,False,"{""15"": 2, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-19 19:51:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
