b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93918,,5,0,7551012905,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 00:00:00,10299848,,0,,True,first,0,71,51.07035,0,13.72983,False
93918,,3,0,7551012905,frame_lock,False,"{""15"": 1, ""71"": 2}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 11:01:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""71"": 2}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 11:03:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 18:49:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 18:53:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 19:50:00,10299848,,0,,True,start,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 19:53:00,10299848,,0,,True,end,0,71,51.07035,0,13.72983,False
93918,,2,0,7551012905,frame_lock,False,"{""71"": 2}",0,True,False,ok,dresden,0,True,Alexander-Puschkin-Platz,4504,free,2019-06-20 23:59:00,10299848,,0,,True,last,0,71,51.07035,0,13.72983,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Wundtstr. / Zellescher Weg,4458,free,2019-06-20 00:00:00,4405670,,0,,True,first,0,15,51.02837,0,13.74773,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Wundtstr. / Zellescher Weg,4458,free,2019-06-20 02:19:00,4405670,,0,,True,start,0,15,51.02837,0,13.74773,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 1, ""71"": 1, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Wundtstr. / Zellescher Weg,4458,free,2019-06-20 02:51:00,4405670,,0,,True,end,0,15,51.02837,0,13.74773,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Wundtstr. / Zellescher Weg,4458,free,2019-06-20 04:21:00,4405670,,0,,True,start,0,15,51.02837,0,13.74773,False
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,True,TU Dresden Hörsaalzentrum,4452,sign,2019-06-20 05:16:00,4405587,,0,,True,end,0,15,51.0292059177137,0,13.730576634407043,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 2}",0,True,False,ok,dresden,0,True,TU Dresden Hörsaalzentrum,4452,sign,2019-06-20 05:40:00,4405587,,0,,True,start,0,15,51.0292059177137,0,13.730576634407043,False
93735,,3,0,7551006336,frame_lock,False,"{""15"": 3}",0,True,False,ok,dresden,0,True,Sächsische Landesbibliothek,4441,free,2019-06-20 05:45:00,637839,,0,,True,end,0,15,51.02893263812449,0,13.7363862991333,False
93735,,3,0,7551006336,frame_lock,False,"{""15"": 3}",0,True,False,ok,dresden,0,True,Sächsische Landesbibliothek,4441,free,2019-06-20 06:45:00,637839,,0,,True,start,0,15,51.02893263812449,0,13.7363862991333,False
93735,,3,0,7551006336,frame_lock,False,"{""15"": 3}",0,True,False,ok,dresden,0,True,Münchner Platz / George-Bähr-Str.,4462,traffic_sign,2019-06-20 07:02:00,4405733,,0,,True,end,0,15,51.02962,0,13.72327,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 2}",0,True,False,ok,dresden,0,True,Münchner Platz / George-Bähr-Str.,4462,traffic_sign,2019-06-20 07:27:00,4405733,,0,,True,start,0,15,51.02962,0,13.72327,False
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 07:31:00,17687144,,0,,True,end,12,15,51.026235555556,0,13.7225,True
93735,Nöthnitzer Straße 46,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 08:53:00,17687144,,0,,True,start,12,15,51.026186666667,0,13.722442222222,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 09:03:00,17690188,,0,,True,end,12,15,51.044786666667,0,13.737581111111,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 12:08:00,17690188,,0,,True,start,12,15,51.043626666667,0,13.738493333333,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 12:20:00,17698503,,0,,True,end,12,15,51.050537777778,0,13.73384,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 12:23:00,17698503,,0,,True,start,12,15,51.050226666667,0,13.733842222222,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,True,Bhf. Mitte - Weißeritzstraße,4300,,2019-06-20 12:33:00,338637,,0,,True,end,0,15,51.05570637992387,0,13.722803592681885,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 2}",0,True,False,ok,dresden,0,True,Bhf. Mitte - Weißeritzstraße,4300,,2019-06-20 13:16:00,338637,,0,,True,start,0,15,51.05570637992387,0,13.722803592681885,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 2}",0,True,False,ok,dresden,0,True,Manitiusstraße,4496,free,2019-06-20 13:21:00,10299726,,0,,True,end,0,15,51.05658,0,13.71493,False
93735,,2,0,7551006336,frame_lock,False,"{""15"": 2}",0,True,False,ok,dresden,0,True,Manitiusstraße,4496,free,2019-06-20 15:20:00,10299726,,0,,True,start,0,15,51.05658,0,13.71493,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alter katholischer Friedhof,4343,,2019-06-20 15:58:00,264543,,0,,True,end,0,15,51.0598131510083,0,13.7182384729385,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alter katholischer Friedhof,4343,,2019-06-20 17:57:00,264543,,0,,True,start,0,15,51.0598131510083,0,13.7182384729385,False
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 18:09:00,17719059,,0,,True,end,12,15,51.0594,0,13.735901111111,True
93735,,1,0,7551006336,frame_lock,False,"{""15"": 1}",0,True,False,ok,dresden,0,False,BIKE 93735,0,,2019-06-20 19:44:00,17719059,,0,,True,start,12,15,51.059457777778,0,13.735811111111,True
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alter katholischer Friedhof,4343,,2019-06-20 19:54:00,264543,,0,,True,end,0,15,51.0598131510083,0,13.7182384729385,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""71"": 1}",0,True,False,ok,dresden,0,True,Alter katholischer Friedhof,4343,,2019-06-20 20:13:00,264543,,0,,True,last,0,15,51.0598131510083,0,13.7182384729385,False
