b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Panometer,4310,,2019-06-11 00:00:00,45444,,0,,True,first,0,15,51.0257408831288,0,13.7893384695053,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Panometer,4310,,2019-06-11 01:20:00,45444,,0,,True,start,0,15,51.0257408831288,0,13.7893384695053,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Panometer,4310,,2019-06-11 01:27:00,45444,,0,,True,end,0,15,51.0257408831288,0,13.7893384695053,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 3}",0,True,False,ok,dresden,0,True,Panometer,4310,,2019-06-11 04:37:00,45444,,0,,True,start,0,15,51.0257408831288,0,13.7893384695053,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-11 04:40:00,75238,,0,,True,end,0,15,51.021027075562294,0,13.790373802185059,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-11 06:46:00,75238,,0,,True,start,0,15,51.021027075562294,0,13.790373802185059,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 4, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-11 06:53:00,75238,,0,,True,end,0,15,51.021027075562294,0,13.790373802185059,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-11 14:05:00,75238,,0,,True,start,0,15,51.021027075562294,0,13.790373802185059,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 3, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-11 14:16:00,75238,,0,,True,end,0,15,51.021027075562294,0,13.790373802185059,False
93735,,5,0,7551006336,frame_lock,False,"{""15"": 3, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Hp. Dresden-Reick,4309,,2019-06-11 15:18:00,75238,,0,,True,start,0,15,51.021027075562294,0,13.790373802185059,False
93735,,4,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Panometer,4310,,2019-06-11 15:21:00,45444,,0,,True,end,0,15,51.0257408831288,0,13.7893384695053,False
93735,,4,0,7551006336,frame_lock,False,"{""15"": 2, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Panometer,4310,,2019-06-11 23:59:00,45444,,0,,True,last,0,15,51.0257408831288,0,13.7893384695053,False
