b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-23 00:00:00,17845360,,0,,True,first,12,71,51.04864,0,13.754874444444,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-23 07:49:00,17845360,,0,,True,start,12,71,51.04872,0,13.754937777778,True
93856,,2,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 1}",0,True,False,ok,dresden,0,True,Königsbrücker Platz,4308,,2019-06-23 08:12:00,14262,,0,,True,end,0,71,51.0749827918118,0,13.7495076656342,False
93856,,3,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Königsbrücker Platz,4308,,2019-06-23 08:17:00,14262,,0,,True,start,0,71,51.0749827918118,0,13.7495076656342,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-23 08:20:00,17858394,,0,,True,end,12,71,51.072164444444,0,13.747754444444,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-23 08:24:00,17858394,,0,,True,start,12,71,51.072244444444,0,13.747617777778,True
93856,,3,0,7551013009,frame_lock,False,"{""71"": 1, ""undefined"": 2}",0,True,False,ok,dresden,0,True,Königsbrücker Platz,4308,,2019-06-23 08:27:00,14262,,0,,True,end,0,71,51.0749827918118,0,13.7495076656342,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Königsbrücker Platz,4308,,2019-06-23 16:41:00,14262,,0,,True,start,0,71,51.0749827918118,0,13.7495076656342,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-23 17:01:00,17884358,,0,,True,end,12,71,51.068373333333,0,13.729632222222,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-23 18:55:00,17884358,,0,,True,start,12,71,51.068222222222,0,13.729752222222,True
