b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 00:00:00,17051934,,0,,True,first,12,71,51.03484,0,13.703674444444,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 00:20:00,17061439,,0,,True,start,12,71,51.036764444444,0,13.699968888889,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 00:22:00,17061439,,0,,True,end,12,71,51.036764444444,0,13.699968888889,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 04:20:00,17063797,,0,,True,start,12,71,51.034986666667,0,13.703368888889,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 04:25:00,17063797,,0,,True,end,12,71,51.034986666667,0,13.703368888889,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 05:33:00,17063797,,0,,True,start,12,71,51.034986666667,0,13.703368888889,True
93856,,5,0,7551013009,frame_lock,False,"{""15"": 2, ""71"": 3}",0,True,False,ok,dresden,0,True,Bf. Dresden-Neustadt,4332,free,2019-06-10 05:50:00,73,,0,,True,end,0,71,51.0651837723282,0,13.7412196397781,False
93856,,5,0,7551013009,frame_lock,False,"{""15"": 2, ""71"": 3}",0,True,False,ok,dresden,0,True,Bf. Dresden-Neustadt,4332,free,2019-06-10 06:47:00,73,,0,,True,start,0,71,51.0651837723282,0,13.7412196397781,False
93856,Altpieschen 5b,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 06:59:00,17070997,,0,,True,end,12,71,51.078751111111,0,13.717205555556,True
93856,,3,0,7551013009,frame_lock,False,"{""15"": 1, ""71"": 2}",0,True,False,ok,dresden,0,True,Altpieschen,4355,,2019-06-10 08:53:00,264557,,0,,True,start,0,71,51.07764876381213,0,13.716709613800047,False
93856,,5,0,7551013009,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,True,ok,dresden,0,True,Hauptbahnhof,4313,,2019-06-10 09:14:00,120,,0,,True,end,0,71,51.040476453474334,0,13.733623623847961,False
93856,,5,0,7551013009,frame_lock,False,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,True,True,ok,dresden,0,True,Hauptbahnhof,4313,,2019-06-10 09:17:00,120,,0,,True,start,0,71,51.040476453474334,0,13.733623623847961,False
93856,,3,0,7551013009,frame_lock,False,"{""15"": 1, ""71"": 2}",0,True,False,ok,dresden,0,True,Blockhaus / Augustusbrücke,4404,,2019-06-10 10:13:00,26172,,0,,True,end,0,71,51.05767214585065,0,13.74066710472107,False
93856,,3,0,7551013009,frame_lock,False,"{""15"": 2, ""71"": 1}",0,True,False,ok,dresden,0,True,Blockhaus / Augustusbrücke,4404,,2019-06-10 15:05:00,26172,,0,,True,start,0,71,51.05767214585065,0,13.74066710472107,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-10 15:27:00,17091103,,0,,True,end,12,71,51.071475555556,0,13.7228,True
