b_number,p_address,p_bikes,p_booked_bikes,b_boardcomputer,b_lock_types,p_rack_locks,p_bike_types,p_free_racks,b_active,p_maintenance,b_state,city,p_bike_racks,p_spot,p_name,p_number,p_terminal_type,datetime,p_uid,b_pedelec_battery,p_special_racks,b_battery_pack,b_electric_lock,trip,p_place_type,b_bike_type,p_lat,p_free_special_racks,p_lng,p_bike
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 00:00:00,17369445,,0,,True,first,12,71,51.059715555556,0,13.72965,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 02:32:00,17369445,,0,,True,start,12,71,51.059813333333,0,13.729414444444,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 02:51:00,17374169,,0,,True,end,12,71,51.041008888889,0,13.731353333333,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 05:48:00,17374169,,0,,True,start,12,71,51.04152,0,13.731308888889,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 05:53:00,17376873,,0,,True,end,12,71,51.04764,0,13.722478888889,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 08:18:00,17380025,,0,,True,start,12,71,51.047395555556,0,13.723068888889,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 08:49:00,17381673,,0,,True,end,12,71,51.048008888889,0,13.725641111111,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 12:08:00,17381673,,0,,True,start,12,71,51.048097777778,0,13.725616666667,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 12:32:00,17392020,,0,,True,end,12,71,51.048102222222,0,13.72615,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 13:39:00,17392020,,0,,True,start,12,71,51.048195555556,0,13.726371111111,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 14:41:00,17398734,,0,,True,end,12,71,51.083604444444,0,13.668137777778,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 15:20:00,17398734,,0,,True,start,12,71,51.083528888889,0,13.66829,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 15:22:00,17398734,,0,,True,end,12,71,51.083528888889,0,13.66829,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 15:50:00,17398734,,0,,True,start,12,71,51.083528888889,0,13.66829,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 16:38:00,17405611,,0,,True,end,12,71,51.039235555556,0,13.722542222222,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 16:39:00,17405611,,0,,True,start,12,71,51.039235555556,0,13.722542222222,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 17:29:00,17408343,,0,,True,end,12,71,51.039364444444,0,13.722762222222,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 17:31:00,17408343,,0,,True,start,12,71,51.039248888889,0,13.7224,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 17:38:00,17408343,,0,,True,end,12,71,51.039257777778,0,13.722558888889,True
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 20:56:00,17416949,,0,,True,start,12,71,51.040764444444,0,13.721563333333,True
93918,,2,0,7551012905,frame_lock,False,"{""71"": 2}",0,True,False,ok,dresden,0,True,Bischofsplatz (S-Bahn),4469,free,2019-06-15 21:45:00,10299456,,0,,True,end,0,71,51.07192566647641,0,13.746272921562195,False
93918,,1,0,7551012905,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93918,0,,2019-06-15 23:59:00,17421850,,0,,True,last,12,71,51.072884444444,0,13.745596666667,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,False,BIKE 93856,0,,2019-06-15 00:00:00,17365281,,0,,True,first,12,71,51.05532,0,13.815287777778,True
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Körnerplatz / Friedrich-Wieck-Straße,4316,,2019-06-15 02:43:00,12938,,0,,True,start,0,71,51.05387203936588,0,13.814862370491028,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Körnerplatz / Friedrich-Wieck-Straße,4316,,2019-06-15 02:45:00,12938,,0,,True,end,0,71,51.05387203936588,0,13.814862370491028,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Körnerplatz / Friedrich-Wieck-Straße,4316,,2019-06-15 02:47:00,12938,,0,,True,start,0,71,51.05387203936588,0,13.814862370491028,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Körnerplatz / Friedrich-Wieck-Straße,4316,,2019-06-15 02:49:00,12938,,0,,True,end,0,71,51.05387203936588,0,13.814862370491028,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Körnerplatz / Friedrich-Wieck-Straße,4316,,2019-06-15 08:35:00,12938,,0,,True,start,0,71,51.05387203936588,0,13.814862370491028,False
93856,,1,0,7551013009,frame_lock,False,"{""71"": 1}",0,True,False,ok,dresden,0,True,Körnerplatz / Friedrich-Wieck-Straße,4316,,2019-06-15 08:38:00,12938,,0,,True,end,0,71,51.05387203936588,0,13.814862370491028,False
