p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-22 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 4}",
1,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-22 23:50:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-22 23:52:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-22 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-22 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 4}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-22 14:34:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 3}",
0,Bischofsplatz (S-Bahn),ok,1,,4469,13.746272921562195,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-22 15:22:00,71,True,10299456,False,0,0,False,,end,free,dresden,51.07192566647641,"{""71"": 1}",
0,Bischofsplatz (S-Bahn),ok,1,,4469,13.746272921562195,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-22 17:20:00,71,True,10299456,False,0,0,False,,start,free,dresden,51.07192566647641,"{""71"": 1}",
0,Bischofsweg / Kamenzer Str.,ok,2,,4312,13.758975863456726,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-22 17:26:00,71,True,176054,False,0,0,False,,end,,dresden,51.068905419326775,"{""71"": 2}",
0,Bischofsweg / Kamenzer Str.,ok,2,,4312,13.758975863456726,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-22 21:52:00,71,True,176054,False,0,0,False,,start,,dresden,51.068905419326775,"{""71"": 2}",
