p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 4}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 01:12:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
0,Schauburg,ok,3,,4327,13.75032842159271,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 01:19:00,71,True,121771,False,0,0,False,,end,,dresden,51.07114365710672,"{""71"": 3}",
0,Schauburg,ok,6,,4327,13.75032842159271,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 12:20:00,71,True,121771,False,0,0,False,,start,,dresden,51.07114365710672,"{""71"": 6}",
0,Andreas-Schubert-Bau / Zellescher Weg,ok,2,,4450,13.74035,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 12:46:00,71,True,4405569,False,0,0,False,,end,sign,dresden,51.02922,"{""71"": 2}",
0,Andreas-Schubert-Bau / Zellescher Weg,ok,3,,4450,13.74035,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 12:56:00,71,True,4405569,False,0,0,False,,start,sign,dresden,51.02922,"{""71"": 3}",
0,Bergstr./Zellescher Weg (Fritz-Foerster-Platz),ok,1,,4345,13.731000423431396,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 13:01:00,71,True,264545,False,0,0,False,,end,,dresden,51.03020792908873,"{""71"": 1}",
1,Bergstr./Zellescher Weg (Fritz-Foerster-Platz),ok,1,,4345,13.731000423431396,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 13:09:00,71,True,264545,False,0,0,False,,start,,dresden,51.03020792908873,"{""71"": 1}",
0,Hauptbahnhof,ok,14,,4313,13.733623623847961,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 13:14:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 14}",
0,Hauptbahnhof,ok,15,,4313,13.733623623847961,True,93419,frame_lock,True,0,False,0,7551003654,0,2019-12-12 23:59:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 15}",
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 4}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 00:38:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 3}",
0,Bischofsweg / Kamenzer Str.,ok,3,,4312,13.758975863456726,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 00:49:00,71,True,176054,False,0,0,False,,end,,dresden,51.068905419326775,"{""71"": 3}",
0,Bischofsweg / Kamenzer Str.,ok,4,,4312,13.758975863456726,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 07:02:00,71,True,176054,False,0,0,False,,start,,dresden,51.068905419326775,"{""71"": 4}",
0,Bischofsweg / Kamenzer Str.,ok,2,,4312,13.758975863456726,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 16:01:00,71,True,176054,False,0,0,False,,end,,dresden,51.068905419326775,"{""71"": 2}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 17:16:00,71,True,176054,False,0,0,False,,start,,dresden,51.068905419326775,"{""71"": 1}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 17:33:00,71,True,176054,False,0,0,False,,end,,dresden,51.068905419326775,"{""71"": 1}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 18:36:00,71,True,176054,False,0,0,False,,start,,dresden,51.068905419326775,"{""71"": 1}",
0,Schauburg,ok,4,,4327,13.75032842159271,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 18:45:00,71,True,121771,False,0,0,False,,end,,dresden,51.07114365710672,"{""71"": 4}",
0,Schauburg,ok,6,,4327,13.75032842159271,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 20:54:00,71,True,121771,False,0,0,False,,start,,dresden,51.07114365710672,"{""71"": 6}",
0,Louisenstraße,ok,2,,4484,13.74754,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 21:54:00,71,True,10299599,False,0,0,False,,end,free,dresden,51.06798,"{""71"": 2}",
0,Louisenstraße,ok,2,,4484,13.74754,True,93345,frame_lock,True,0,False,0,7551006882,0,2019-12-12 22:22:00,71,True,10299599,False,0,0,False,,start,free,dresden,51.06798,"{""71"": 2}",
