p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,Bf. Dresden-Neustadt,ok,1,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,2,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 05:03:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 2}",
0,Bf. Dresden-Neustadt,ok,2,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 05:05:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 2}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 14:47:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 14:49:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 20:22:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 3}",
0,Bf. Dresden-Neustadt,ok,2,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 20:24:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 2}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 22:58:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 4}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 23:00:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 4}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93785,frame_lock,True,0,False,0,7551002875,0,2019-12-28 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 4}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93430,frame_lock,True,0,False,0,7551003929,0,2019-12-28 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 5}",
0,BIKE 93430,ok,1,,0,13.732714444444,True,93430,frame_lock,False,12,False,0,7551003929,0,2019-12-28 14:47:00,71,True,26421475,True,0,0,False,,start,,dresden,51.042782222222,"{""71"": 1}",
0,BIKE 93430,ok,1,,0,13.732714444444,True,93430,frame_lock,False,12,False,0,7551003929,0,2019-12-28 14:49:00,71,True,26421475,True,0,0,False,,end,,dresden,51.042782222222,"{""71"": 1}",
0,BIKE 93430,ok,1,,0,13.732601111111,True,93430,frame_lock,False,12,False,0,7551003929,0,2019-12-28 22:58:00,71,True,26437633,True,0,0,False,,start,,dresden,51.042902222222,"{""71"": 1}",
0,BIKE 93430,ok,1,,0,13.732601111111,True,93430,frame_lock,False,12,False,0,7551003929,0,2019-12-28 23:00:00,71,True,26437633,True,0,0,False,,end,,dresden,51.042902222222,"{""71"": 1}",
0,BIKE 93430,ok,1,,0,13.732167777778,True,93430,frame_lock,False,12,False,0,7551003929,0,2019-12-28 23:59:00,71,True,26437633,True,0,0,False,,last,,dresden,51.043026666667,"{""71"": 1}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93340,frame_lock,True,0,False,0,7551003083,0,2019-12-28 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,6,,4313,13.733623623847961,True,93340,frame_lock,True,0,False,0,7551003083,0,2019-12-28 01:03:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93340,frame_lock,True,0,False,0,7551003083,0,2019-12-28 14:33:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93340,frame_lock,True,0,False,0,7551003083,0,2019-12-28 14:47:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93340,frame_lock,True,0,False,0,7551003083,0,2019-12-28 14:49:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93340,frame_lock,True,0,False,0,7551003083,0,2019-12-28 18:41:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 7}",
0,BIKE 93340,ok,1,,0,13.738427777778,True,93340,frame_lock,False,12,False,0,7551003083,0,2019-12-28 18:56:00,71,True,26436821,True,0,0,False,,end,,dresden,51.044297777778,"{""71"": 1}",
0,BIKE 93340,ok,1,,0,13.738481111111,True,93340,frame_lock,False,12,False,0,7551003083,0,2019-12-28 22:58:00,71,True,26441181,True,0,0,False,,start,,dresden,51.0444,"{""71"": 1}",
0,BIKE 93340,ok,1,,0,13.738481111111,True,93340,frame_lock,False,12,False,0,7551003083,0,2019-12-28 23:00:00,71,True,26441181,True,0,0,False,,end,,dresden,51.0444,"{""71"": 1}",
0,BIKE 93340,ok,1,,0,13.738481111111,True,93340,frame_lock,False,12,False,0,7551003083,0,2019-12-28 23:59:00,71,True,26441181,True,0,0,False,,last,,dresden,51.0444,"{""71"": 1}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,7,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 01:01:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 7}",
0,Hauptbahnhof,ok,6,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 01:04:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 6}",
0,Hauptbahnhof,ok,9,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 11:11:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 9}",
0,Hauptbahnhof,ok,8,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 11:15:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 8}",
0,Hauptbahnhof,ok,7,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 11:38:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 7}",
0,Hauptbahnhof,ok,6,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 11:40:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 6}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 12:58:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 5}",
0,BIKE 93684,ok,1,,0,13.734846666667,True,93684,frame_lock,False,12,False,0,7551006194,0,2019-12-28 13:01:00,71,True,26429338,True,0,0,False,,end,,dresden,51.039951111111,"{""71"": 1}",
0,BIKE 93684,ok,1,,0,13.734777777778,True,93684,frame_lock,False,12,False,0,7551006194,0,2019-12-28 13:27:00,71,True,26429338,True,0,0,False,,start,,dresden,51.040048888889,"{""71"": 1}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 13:29:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 14:12:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,4,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 14:15:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 4}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 14:47:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 14:49:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,4,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 15:34:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 4}",
0,Hauptbahnhof,ok,3,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 15:36:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 3}",
0,Hauptbahnhof,ok,2,,4313,13.733623623847961,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 20:29:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 2}",
0,Reichenbachstr. / Fritz-Löffler-Str.,ok,2,,4464,13.730555176734924,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 20:35:00,71,True,4783708,False,0,0,False,,end,free,dresden,51.03441479093599,"{""71"": 2}",
0,Reichenbachstr. / Fritz-Löffler-Str.,ok,2,,4464,13.730555176734924,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 22:58:00,71,True,4783708,False,0,0,False,,start,free,dresden,51.03441479093599,"{""71"": 2}",
0,Reichenbachstr. / Fritz-Löffler-Str.,ok,2,,4464,13.730555176734924,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 23:00:00,71,True,4783708,False,0,0,False,,end,free,dresden,51.03441479093599,"{""71"": 2}",
0,Reichenbachstr. / Fritz-Löffler-Str.,ok,2,,4464,13.730555176734924,True,93684,frame_lock,True,0,False,0,7551006194,0,2019-12-28 23:59:00,71,True,4783708,False,0,0,False,,last,free,dresden,51.03441479093599,"{""71"": 2}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93724,frame_lock,True,0,False,0,7551004464,0,2019-12-28 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93724,frame_lock,True,0,False,0,7551004464,0,2019-12-28 12:37:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 5}",
0,BIKE 93724,ok,1,,0,13.794001111111,True,93724,frame_lock,False,12,False,0,7551004464,0,2019-12-28 13:10:00,71,True,26429534,True,0,0,False,,end,,dresden,51.050515555556,"{""71"": 1}",
0,BIKE 93724,ok,1,,0,13.793841111111,True,93724,frame_lock,False,12,False,0,7551004464,0,2019-12-28 14:47:00,71,True,26429534,True,0,0,False,,start,,dresden,51.050706666667,"{""71"": 1}",
0,BIKE 93724,ok,1,,0,13.793841111111,True,93724,frame_lock,False,12,False,0,7551004464,0,2019-12-28 14:49:00,71,True,26429534,True,0,0,False,,end,,dresden,51.050706666667,"{""71"": 1}",
0,BIKE 93724,ok,1,,0,13.79397,True,93724,frame_lock,False,12,False,0,7551004464,0,2019-12-28 20:37:00,71,True,26429534,True,0,0,False,,start,,dresden,51.050551111111,"{""71"": 1}",
0,BIKE 93724,ok,1,,0,13.73277,True,93724,frame_lock,False,12,False,0,7551004464,0,2019-12-28 21:02:00,71,True,26439267,True,0,0,False,,end,,dresden,51.041746666667,"{""71"": 1}",
0,Hauptbahnhof,ok,1,,4313,13.733623623847961,True,93724,frame_lock,True,0,False,0,7551004464,0,2019-12-28 22:40:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 1}",
0,Haltepunkt Plauen,ok,3,,4435,13.703261017799377,True,93724,frame_lock,True,0,False,0,7551004464,0,2019-12-28 22:58:00,71,True,310789,False,0,0,False,,start,,dresden,51.030086474318246,"{""71"": 3}",
0,Haltepunkt Plauen,ok,3,,4435,13.703261017799377,True,93724,frame_lock,True,0,False,0,7551004464,0,2019-12-28 23:00:00,71,True,310789,False,0,0,False,,end,,dresden,51.030086474318246,"{""71"": 3}",
0,Haltepunkt Plauen,ok,3,,4435,13.703261017799377,True,93724,frame_lock,True,0,False,0,7551004464,0,2019-12-28 23:59:00,71,True,310789,False,0,0,False,,last,,dresden,51.030086474318246,"{""71"": 3}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93813,frame_lock,True,0,False,0,7551006894,0,2019-12-28 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93813,frame_lock,True,0,False,0,7551006894,0,2019-12-28 14:47:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,5,,4313,13.733623623847961,True,93813,frame_lock,True,0,False,0,7551006894,0,2019-12-28 14:49:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 5}",
0,Hauptbahnhof,ok,3,,4313,13.733623623847961,True,93813,frame_lock,True,0,False,0,7551006894,0,2019-12-28 21:48:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 3}",
0,BIKE 93813,ok,1,,0,13.722401111111,True,93813,frame_lock,False,12,False,0,7551006894,0,2019-12-28 21:53:00,71,True,26440230,True,0,0,False,,end,,dresden,51.046702222222,"{""71"": 1}",
0,BIKE 93813,ok,1,,0,13.722214444444,True,93813,frame_lock,False,12,False,0,7551006894,0,2019-12-28 22:58:00,71,True,26440230,True,0,0,False,,start,,dresden,51.046484444444,"{""71"": 1}",
0,BIKE 93813,ok,1,,0,13.722214444444,True,93813,frame_lock,False,12,False,0,7551006894,0,2019-12-28 23:00:00,71,True,26440230,True,0,0,False,,end,,dresden,51.046484444444,"{""71"": 1}",
0,BIKE 93813,ok,1,,0,13.722395555556,True,93813,frame_lock,False,12,False,0,7551006894,0,2019-12-28 23:59:00,71,True,26440230,True,0,0,False,,last,,dresden,51.046177777778,"{""71"": 1}",
0,Albertplatz,ok,1,,4302,13.747313618659973,True,93339,frame_lock,True,0,False,0,7551007196,0,2019-12-28 00:00:00,71,True,2985,False,0,0,False,,first,,dresden,51.06389595884549,"{""71"": 1}",
