p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-15 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-15 23:07:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-15 23:09:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-15 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 2}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 3}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 00:12:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 3}",
0,Cottaer Straße (Haltestelle),ok,7,,4481,13.712477087974548,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 00:26:00,71,True,10299537,False,0,0,False,,end,free,dresden,51.050166045123035,"{""71"": 7}",
0,Cottaer Straße (Haltestelle),ok,5,,4481,13.712477087974548,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 15:33:00,71,True,10299537,False,0,0,False,,start,free,dresden,51.050166045123035,"{""71"": 5}",
0,Bhf. Mitte - Weißeritzstraße,ok,14,,4300,13.722803592681885,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 15:40:00,71,True,338637,False,0,0,False,,end,,dresden,51.05570637992387,"{""71"": 14}",
0,Bhf. Mitte - Weißeritzstraße,ok,12,,4300,13.722803592681885,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 18:42:00,71,True,338637,False,0,0,False,,start,,dresden,51.05570637992387,"{""71"": 12}",
0,Cottaer Straße (Haltestelle),ok,5,,4481,13.712477087974548,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 18:49:00,71,True,10299537,False,0,0,False,,end,free,dresden,51.050166045123035,"{""71"": 5}",
0,Cottaer Straße (Haltestelle),ok,5,,4481,13.712477087974548,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 23:07:00,71,True,10299537,False,0,0,False,,start,free,dresden,51.050166045123035,"{""71"": 5}",
0,Cottaer Straße (Haltestelle),ok,5,,4481,13.712477087974548,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 23:09:00,71,True,10299537,False,0,0,False,,end,free,dresden,51.050166045123035,"{""71"": 5}",
0,Cottaer Straße (Haltestelle),ok,5,,4481,13.712477087974548,True,93488,frame_lock,True,0,False,0,7551005321,0,2019-12-15 23:59:00,71,True,10299537,False,0,0,False,,last,free,dresden,51.050166045123035,"{""71"": 5}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93744,frame_lock,True,0,False,0,7551006188,0,2019-12-15 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 3}",
0,BIKE 93744,ok,1,,0,13.740927777778,True,93744,frame_lock,False,12,False,0,7551006188,0,2019-12-15 04:22:00,71,True,26010208,True,0,0,False,,start,,dresden,51.064382222222,"{""71"": 1}",
0,Bhf. Mitte - Weißeritzstraße,ok,12,,4300,13.722803592681885,True,93744,frame_lock,True,0,False,0,7551006188,0,2019-12-15 04:32:00,71,True,338637,False,0,0,False,,end,,dresden,51.05570637992387,"{""71"": 12}",
0,Bhf. Mitte - Weißeritzstraße,ok,12,,4300,13.722803592681885,True,93744,frame_lock,True,0,False,0,7551006188,0,2019-12-15 04:43:00,71,True,338637,False,0,0,False,,start,,dresden,51.05570637992387,"{""71"": 12}",
0,Manitiusstraße,ok,8,,4496,13.71493,True,93744,frame_lock,True,0,False,0,7551006188,0,2019-12-15 04:48:00,71,True,10299726,False,0,0,False,,end,free,dresden,51.05658,"{""71"": 8}",
0,Manitiusstraße,ok,7,,4496,13.71493,True,93744,frame_lock,True,0,False,0,7551006188,0,2019-12-15 16:27:00,71,True,10299726,False,0,0,False,,start,free,dresden,51.05658,"{""71"": 7}",
0,Kreuzkirche,ok,10,,4414,13.739261627197266,True,93744,frame_lock,True,0,False,0,7551006188,0,2019-12-15 16:40:00,71,True,115668,False,0,0,False,,end,,dresden,51.048304505734116,"{""15"": 1, ""71"": 9}",
0,BIKE 93744,ok,1,,0,13.738238888889,True,93744,frame_lock,False,12,False,0,7551006188,0,2019-12-15 23:07:00,71,True,26036189,True,0,0,False,,start,,dresden,51.047902222222,"{""71"": 1}",
0,BIKE 93744,ok,1,,0,13.738238888889,True,93744,frame_lock,False,12,False,0,7551006188,0,2019-12-15 23:09:00,71,True,26036189,True,0,0,False,,end,,dresden,51.047902222222,"{""71"": 1}",
0,BIKE 93744,ok,1,,0,13.738238888889,True,93744,frame_lock,False,12,False,0,7551006188,0,2019-12-15 23:59:00,71,True,26036189,True,0,0,False,,last,,dresden,51.047902222222,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93912,frame_lock,True,0,False,0,7551012960,0,2019-12-15 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 3}",
0,Bf. Dresden-Neustadt,ok,1,,4332,13.7412196397781,True,93912,frame_lock,True,0,False,0,7551012960,0,2019-12-15 04:22:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 1}",
0,Cottaer Straße (Haltestelle),ok,8,,4481,13.712477087974548,True,93912,frame_lock,True,0,False,0,7551012960,0,2019-12-15 04:37:00,71,True,10299537,False,0,0,False,,end,free,dresden,51.050166045123035,"{""71"": 8}",
