p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 02:55:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 02:57:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 03:25:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
0,Altpieschen,ok,4,,4355,13.716709613800047,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 10:55:00,71,True,264557,False,0,0,False,,end,,dresden,51.07764876381213,"{""71"": 4}",
0,Altpieschen,ok,6,,4355,13.716709613800047,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 15:56:00,71,True,264557,False,0,0,False,,start,,dresden,51.07764876381213,"{""71"": 6}",
0,Altpieschen,ok,6,,4355,13.716709613800047,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 15:58:00,71,True,264557,False,0,0,False,,end,,dresden,51.07764876381213,"{""71"": 6}",
0,Altpieschen,ok,5,,4355,13.716709613800047,True,93258,frame_lock,True,0,False,0,7551002772,0,2019-12-29 23:59:00,71,True,264557,False,0,0,False,,last,,dresden,51.07764876381213,"{""71"": 5}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-29 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-29 02:55:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-29 02:57:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-29 15:56:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-29 15:58:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-29 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93617,frame_lock,True,0,False,0,7551002325,0,2019-12-29 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 4}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93617,frame_lock,True,0,False,0,7551002325,0,2019-12-29 02:55:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 4}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93617,frame_lock,True,0,False,0,7551002325,0,2019-12-29 02:57:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 4}",
