p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 3}",
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 16:46:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 4}",
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 16:48:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 4}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 19:10:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 3}",
0,Schauburg,ok,3,,4327,13.75032842159271,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 19:15:00,71,True,121771,False,0,0,False,,end,,dresden,51.07114365710672,"{""71"": 3}",
0,Schauburg,ok,4,,4327,13.75032842159271,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 23:21:00,71,True,121771,False,0,0,False,,start,,dresden,51.07114365710672,"{""71"": 4}",
0,Friedensstraße/Conradstr.,ok,6,,4373,13.741257190704346,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 23:26:00,71,True,264575,False,0,0,False,,end,,dresden,51.07174027751911,"{""15"": 1, ""71"": 5}",
0,Friedensstraße/Conradstr.,ok,7,,4373,13.741257190704346,True,93483,frame_lock,True,0,False,0,7551005440,0,2019-12-17 23:59:00,71,True,264575,False,0,0,False,,last,,dresden,51.07174027751911,"{""15"": 1, ""71"": 6}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-17 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 3}",
0,NH-Hotel / Hansa Str. 43,ok,4,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-17 16:46:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 4}",
