p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-31 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 3}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-31 18:24:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 3}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-31 18:26:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93572,frame_lock,True,0,False,0,7551005295,0,2019-12-31 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93618,frame_lock,True,0,False,0,7551002970,0,2019-12-31 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 3}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93618,frame_lock,True,0,False,0,7551002970,0,2019-12-31 02:30:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 3}",
0,Hubertusplatz,ok,2,,4356,13.72336685657501,True,93618,frame_lock,True,0,False,0,7551002970,0,2019-12-31 02:41:00,71,True,264558,False,0,0,False,,end,,dresden,51.08974650394621,"{""71"": 2}",
0,Hubertusplatz,ok,1,,4356,13.72336685657501,True,93618,frame_lock,True,0,False,0,7551002970,0,2019-12-31 23:59:00,71,True,264558,False,0,0,False,,last,,dresden,51.08974650394621,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,3,,4306,13.7388753890991,True,93734,frame_lock,True,0,False,0,7551006407,0,2019-12-31 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 3}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93734,frame_lock,True,0,False,0,7551006407,0,2019-12-31 09:57:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
