p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-25 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-25 17:56:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-25 17:58:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 1}",
0,BIKE 93582,ok,1,,0,13.741752222222,True,93582,frame_lock,False,12,False,0,7551005266,0,2019-12-25 23:59:00,71,True,26368553,True,0,0,False,,last,,dresden,51.07452,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93031,frame_lock,True,0,False,0,7551006895,0,2019-12-25 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,8,,4332,13.7412196397781,True,93031,frame_lock,True,0,False,0,7551006895,0,2019-12-25 17:33:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 8}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93031,frame_lock,True,0,False,0,7551006895,0,2019-12-25 17:44:00,71,True,176054,False,0,0,False,,end,,dresden,51.068905419326775,"{""71"": 1}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93031,frame_lock,True,0,False,0,7551006895,0,2019-12-25 17:56:00,71,True,176054,False,0,0,False,,start,,dresden,51.068905419326775,"{""71"": 1}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93031,frame_lock,True,0,False,0,7551006895,0,2019-12-25 17:58:00,71,True,176054,False,0,0,False,,end,,dresden,51.068905419326775,"{""71"": 1}",
0,Bischofsweg / Kamenzer Str.,ok,1,,4312,13.758975863456726,True,93031,frame_lock,True,0,False,0,7551006895,0,2019-12-25 23:59:00,71,True,176054,False,0,0,False,,last,,dresden,51.068905419326775,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93014,frame_lock,True,0,False,0,7551002962,0,2019-12-25 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93014,frame_lock,True,0,False,0,7551002962,0,2019-12-25 17:56:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93014,frame_lock,True,0,False,0,7551002962,0,2019-12-25 17:58:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,9,,4332,13.7412196397781,True,93014,frame_lock,True,0,False,0,7551002962,0,2019-12-25 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 9}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93393,frame_lock,True,0,False,0,7551003834,0,2019-12-25 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93393,frame_lock,True,0,False,0,7551003834,0,2019-12-25 17:56:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93393,frame_lock,True,0,False,0,7551003834,0,2019-12-25 17:58:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,9,,4332,13.7412196397781,True,93393,frame_lock,True,0,False,0,7551003834,0,2019-12-25 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 9}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 00:05:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 6}",
0,Alexander-Puschkin-Platz,ok,5,,4504,13.72983,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 00:12:00,71,True,10299848,False,0,0,False,,end,free,dresden,51.07035,"{""71"": 5}",
0,Alexander-Puschkin-Platz,ok,5,,4504,13.72983,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 04:34:00,71,True,10299848,False,0,0,False,,start,free,dresden,51.07035,"{""71"": 5}",
0,BIKE 93700,ok,1,,0,13.755933333333,True,93700,frame_lock,False,12,False,0,7551007101,0,2019-12-25 04:44:00,71,True,26350439,True,0,0,False,,end,,dresden,51.069995555556,"{""71"": 1}",
0,BIKE 93700,ok,1,,0,13.755001111111,True,93700,frame_lock,False,12,False,0,7551007101,0,2019-12-25 11:22:00,71,True,26356064,True,0,0,False,,start,,dresden,51.071533333333,"{""71"": 1}",
0,Schauburg,ok,1,,4327,13.75032842159271,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 11:25:00,71,True,121771,False,0,0,False,,end,,dresden,51.07114365710672,"{""71"": 1}",
0,Schauburg,ok,1,,4327,13.75032842159271,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 12:10:00,71,True,121771,False,0,0,False,,start,,dresden,51.07114365710672,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 12:16:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 17:56:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 17:58:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,9,,4332,13.7412196397781,True,93700,frame_lock,True,0,False,0,7551007101,0,2019-12-25 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 9}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93745,frame_lock,True,0,False,0,7551006382,0,2019-12-25 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93745,frame_lock,True,0,False,0,7551006382,0,2019-12-25 17:56:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93745,frame_lock,True,0,False,0,7551006382,0,2019-12-25 17:58:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,9,,4332,13.7412196397781,True,93745,frame_lock,True,0,False,0,7551006382,0,2019-12-25 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 9}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-25 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-25 17:56:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,7,,4332,13.7412196397781,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-25 17:58:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,9,,4332,13.7412196397781,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-25 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 9}",
0,Hauptbahnhof,ok,13,,4313,13.733623623847961,True,93080,frame_lock,True,0,False,0,7551007268,0,2019-12-25 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 13}",
0,Hauptbahnhof,ok,17,,4313,13.733623623847961,True,93080,frame_lock,True,0,False,0,7551007268,0,2019-12-25 17:56:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 17}",
0,Hauptbahnhof,ok,17,,4313,13.733623623847961,True,93080,frame_lock,True,0,False,0,7551007268,0,2019-12-25 17:58:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 17}",
0,Hauptbahnhof,ok,14,,4313,13.733623623847961,True,93080,frame_lock,True,0,False,0,7551007268,0,2019-12-25 23:59:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 14}",
0,Hauptbahnhof,ok,13,,4313,13.733623623847961,True,93446,frame_lock,True,0,False,0,7551006903,0,2019-12-25 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 13}",
0,Hauptbahnhof,ok,13,,4313,13.733623623847961,True,93446,frame_lock,True,0,False,0,7551006903,0,2019-12-25 11:35:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 13}",
0,BIKE 93446,ok,1,,0,13.727935555556,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 11:44:00,71,True,26357060,True,0,0,False,,end,,dresden,51.050737777778,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.727281111111,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 17:27:00,71,True,26357060,True,0,0,False,,start,,dresden,51.050586666667,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.733225555556,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 17:31:00,71,True,26363132,True,0,0,False,,end,,dresden,51.05084,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.733217777778,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 17:56:00,71,True,26363132,True,0,0,False,,start,,dresden,51.050844444444,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.733217777778,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 17:58:00,71,True,26363132,True,0,0,False,,end,,dresden,51.050844444444,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.733755555556,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 23:19:00,71,True,26366848,True,0,0,False,,start,,dresden,51.050431111111,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.733286666667,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 23:21:00,71,True,26368400,True,0,0,False,,end,,dresden,51.050657777778,"{""71"": 1}",
0,BIKE 93446,ok,1,,0,13.733457777778,True,93446,frame_lock,False,12,False,0,7551006903,0,2019-12-25 23:59:00,71,True,26368400,True,0,0,False,,last,,dresden,51.05104,"{""71"": 1}",
0,Hauptbahnhof,ok,13,,4313,13.733623623847961,True,93414,frame_lock,True,0,False,0,7551003578,0,2019-12-25 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 13}",
0,Hauptbahnhof,ok,11,,4313,13.733623623847961,True,93414,frame_lock,True,0,False,0,7551003578,0,2019-12-25 01:36:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 11}",
0,Lukasstr. / Hochschulstr.,ok,4,,4463,13.7325,True,93414,frame_lock,True,0,False,0,7551003578,0,2019-12-25 01:42:00,71,True,4405747,False,0,0,False,,end,free,dresden,51.03252,"{""71"": 4}",
0,Lukasstr. / Hochschulstr.,ok,2,,4463,13.7325,True,93414,frame_lock,True,0,False,0,7551003578,0,2019-12-25 13:27:00,71,True,4405747,False,0,0,False,,start,free,dresden,51.03252,"{""71"": 2}",
0,Nürnberger Ei,ok,4,,4348,13.7229108810425,True,93414,frame_lock,True,0,False,0,7551003578,0,2019-12-25 13:33:00,71,True,264548,False,0,0,False,,end,free,dresden,51.03376708728,"{""71"": 4}",
