p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,5,,4306,13.7388753890991,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-01 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 5}",
0,NH-Hotel / Hansa Str. 43,ok,5,,4306,13.7388753890991,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-01 02:35:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 5}",
0,Schauburg,ok,3,,4327,13.75032842159271,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-01 04:30:00,71,True,121771,False,0,0,False,,end,,dresden,51.07114365710672,"{""71"": 3}",
0,Schauburg,ok,1,,4327,13.75032842159271,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-01 08:28:00,71,True,121771,False,0,0,False,,start,,dresden,51.07114365710672,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,2,,4332,13.7412196397781,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-01 08:34:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 2}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-01 09:09:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 3}",
0,BIKE 93470,ok,1,,0,13.733091111111,True,93470,frame_lock,False,12,False,0,7551006364,0,2019-12-01 09:17:00,71,True,25510778,True,0,0,False,,end,,dresden,51.05596,"{""71"": 1}",
0,BIKE 93470,ok,1,,0,13.732632222222,True,93470,frame_lock,False,12,False,0,7551006364,0,2019-12-01 16:22:00,71,True,25510778,True,0,0,False,,start,,dresden,51.056111111111,"{""71"": 1}",
0,BIKE 93470,ok,1,,0,13.757694444444,True,93470,frame_lock,False,12,False,0,7551006364,0,2019-12-01 16:43:00,71,True,25522016,True,0,0,False,,end,,dresden,51.06428,"{""71"": 1}",
0,BIKE 93470,ok,1,,0,13.757074444444,True,93470,frame_lock,False,12,False,0,7551006364,0,2019-12-01 23:59:00,71,True,25530168,True,0,0,False,,last,,dresden,51.065128888889,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,5,,4306,13.7388753890991,True,93720,frame_lock,True,0,False,0,7551004095,0,2019-12-01 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 5}",
0,NH-Hotel / Hansa Str. 43,ok,6,,4306,13.7388753890991,True,93720,frame_lock,True,0,False,0,7551004095,0,2019-12-01 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 6}",
0,NH-Hotel / Hansa Str. 43,ok,5,,4306,13.7388753890991,True,93769,frame_lock,True,0,False,0,7551007294,0,2019-12-01 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 5}",
0,NH-Hotel / Hansa Str. 43,ok,6,,4306,13.7388753890991,True,93769,frame_lock,True,0,False,0,7551007294,0,2019-12-01 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 6}",
0,NH-Hotel / Hansa Str. 43,ok,5,,4306,13.7388753890991,True,93910,frame_lock,True,0,False,0,7551012684,0,2019-12-01 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 5}",
0,NH-Hotel / Hansa Str. 43,ok,6,,4306,13.7388753890991,True,93910,frame_lock,True,0,False,0,7551012684,0,2019-12-01 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 6}",
0,NH-Hotel / Hansa Str. 43,ok,5,,4306,13.7388753890991,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-01 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 5}",
0,NH-Hotel / Hansa Str. 43,ok,7,,4306,13.7388753890991,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-01 17:11:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 7}",
0,BIKE 93897,ok,1,,0,13.738714444444,True,93897,frame_lock,False,12,False,0,7551016871,0,2019-12-01 17:25:00,71,True,25523226,True,0,0,False,,end,,dresden,51.052791111111,"{""71"": 1}",
0,BIKE 93897,ok,1,,0,13.738663333333,True,93897,frame_lock,False,12,False,0,7551016871,0,2019-12-01 22:14:00,71,True,25523226,True,0,0,False,,start,,dresden,51.053048888889,"{""71"": 1}",
0,Martin-Luther-Platz (Kirche),ok,12,,4376,13.756663799285887,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-01 22:40:00,71,True,264578,False,0,0,False,,end,,dresden,51.064135319559504,"{""71"": 12}",
0,Martin-Luther-Platz (Kirche),ok,13,,4376,13.756663799285887,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-01 23:59:00,71,True,264578,False,0,0,False,,last,,dresden,51.064135319559504,"{""71"": 13}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93041,frame_lock,True,0,False,0,7551003106,0,2019-12-01 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 3}",
0,Bf. Dresden-Neustadt,ok,1,,4332,13.7412196397781,True,93041,frame_lock,True,0,False,0,7551003106,0,2019-12-01 00:57:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 1}",
0,BIKE 93041,ok,1,,0,13.704808888889,True,93041,frame_lock,False,12,False,0,7551003106,0,2019-12-01 01:30:00,71,True,25503051,True,0,0,False,,end,,dresden,51.030373333333,"{""71"": 1}",
0,BIKE 93041,ok,1,,0,13.704927777778,True,93041,frame_lock,False,12,False,0,7551003106,0,2019-12-01 09:20:00,71,True,25503051,True,0,0,False,,start,,dresden,51.030186666667,"{""71"": 1}",
0,BIKE 93041,ok,1,,0,13.738085555556,True,93041,frame_lock,False,12,False,0,7551003106,0,2019-12-01 09:33:00,71,True,25511156,True,0,0,False,,end,,dresden,51.04912,"{""71"": 1}",
0,Kulturpalast,ok,2,,4412,13.737196326255798,True,93041,frame_lock,True,0,False,0,7551003106,0,2019-12-01 23:02:00,71,True,155920,False,0,0,False,,start,,dresden,51.050547111895305,"{""71"": 2}",
0,BIKE 93041,ok,1,,0,13.742598888889,True,93041,frame_lock,False,12,False,0,7551003106,0,2019-12-01 23:07:00,71,True,25530589,True,0,0,False,,end,,dresden,51.051368888889,"{""71"": 1}",
0,Frauenkirche Dresden,ok,3,,4408,13.74191164970398,True,93041,frame_lock,True,0,False,0,7551003106,0,2019-12-01 23:37:00,71,True,217380,False,0,0,False,,start,,dresden,51.05236135140422,"{""71"": 3}",
0,BIKE 93041,ok,1,,0,13.739365555556,True,93041,frame_lock,False,12,False,0,7551003106,0,2019-12-01 23:41:00,71,True,25531125,True,0,0,False,,end,,dresden,51.050391111111,"{""71"": 1}",
0,BIKE 93041,ok,1,,0,13.739497777778,True,93041,frame_lock,False,12,False,0,7551003106,0,2019-12-01 23:59:00,71,True,25531125,True,0,0,False,,last,,dresden,51.050333333333,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93499,frame_lock,True,0,False,0,7551007212,0,2019-12-01 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 3}",
0,Bf. Dresden-Neustadt,ok,2,,4332,13.7412196397781,True,93499,frame_lock,True,0,False,0,7551007212,0,2019-12-01 00:54:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 2}",
0,BIKE 93499,ok,1,,0,13.70461,True,93499,frame_lock,False,12,False,0,7551007212,0,2019-12-01 01:29:00,71,True,25503052,True,0,0,False,,end,,dresden,51.030466666667,"{""71"": 1}",
0,BIKE 93499,ok,1,,0,13.70437,True,93499,frame_lock,False,12,False,0,7551007212,0,2019-12-01 12:45:00,71,True,25511131,True,0,0,False,,start,,dresden,51.030462222222,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,4,,4332,13.7412196397781,True,93499,frame_lock,True,0,False,0,7551007212,0,2019-12-01 13:11:00,71,True,73,False,0,0,False,,end,free,dresden,51.0651837723282,"{""71"": 4}",
0,Bf. Dresden-Neustadt,ok,2,,4332,13.7412196397781,True,93499,frame_lock,True,0,False,0,7551007212,0,2019-12-01 17:04:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 2}",
0,Gutenbergstraße,ok,4,,4389,13.7692809104919,True,93499,frame_lock,True,0,False,0,7551007212,0,2019-12-01 17:16:00,71,True,264595,False,0,0,False,,end,,dresden,51.0587713199203,"{""71"": 4}",
0,Gutenbergstraße,ok,7,,4389,13.7692809104919,True,93499,frame_lock,True,0,False,0,7551007212,0,2019-12-01 23:59:00,71,True,264595,False,0,0,False,,last,,dresden,51.0587713199203,"{""71"": 7}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93805,frame_lock,True,0,False,0,7551006173,0,2019-12-01 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 3}",
0,Bf. Dresden-Neustadt,ok,3,,4332,13.7412196397781,True,93805,frame_lock,True,0,False,0,7551006173,0,2019-12-01 00:43:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 3}",
0,Hauptbahnhof,ok,16,,4313,13.733623623847961,True,93805,frame_lock,True,0,False,0,7551006173,0,2019-12-01 01:03:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 16}",
0,Hauptbahnhof,ok,15,,4313,13.733623623847961,True,93805,frame_lock,True,0,False,0,7551006173,0,2019-12-01 02:02:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 15}",
0,Cottaer Straße (Haltestelle),ok,2,,4481,13.712477087974548,True,93805,frame_lock,True,0,False,0,7551006173,0,2019-12-01 02:20:00,71,True,10299537,False,0,0,False,,end,free,dresden,51.050166045123035,"{""71"": 2}",
0,BIKE 93805,ok,1,,0,13.712864444444,True,93805,frame_lock,False,12,False,0,7551006173,0,2019-12-01 12:11:00,71,True,25513565,True,0,0,False,,start,,dresden,51.051622222222,"{""71"": 1}",
0,BIKE 93805,ok,1,,0,13.732466666667,True,93805,frame_lock,False,12,False,0,7551006173,0,2019-12-01 12:24:00,71,True,25515297,True,0,0,False,,end,,dresden,51.040626666667,"{""71"": 1}",
0,BIKE 93805,ok,1,,0,13.732564444444,True,93805,frame_lock,False,12,False,0,7551006173,0,2019-12-01 14:44:00,71,True,25515297,True,0,0,False,,start,,dresden,51.040857777778,"{""71"": 1}",
0,BIKE 93805,ok,1,,0,13.719408888889,True,93805,frame_lock,False,12,False,0,7551006173,0,2019-12-01 14:49:00,71,True,25519062,True,0,0,False,,end,,dresden,51.048871111111,"{""71"": 1}",
0,World-Trade-Center,ok,2,,4426,13.720845580101013,True,93805,frame_lock,True,0,False,0,7551006173,0,2019-12-01 23:59:00,71,True,27113,False,0,0,False,,last,,dresden,51.04918132708615,"{""71"": 2}",
0,Hauptbahnhof,ok,17,,4313,13.733623623847961,True,93009,frame_lock,True,0,False,0,7551005989,0,2019-12-01 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 17}",
0,Hauptbahnhof,ok,11,,4313,13.733623623847961,True,93009,frame_lock,True,0,False,0,7551005989,0,2019-12-01 07:22:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 11}",
0,Reichenbachstraße / Gutzkowstraße (Wohnheim),ok,1,,4480,13.740307688713074,True,93009,frame_lock,True,0,False,0,7551005989,0,2019-12-01 07:31:00,71,True,10299517,False,0,0,False,,end,free,dresden,51.033547810553635,"{""71"": 1}",
