p_booked_bikes,p_name,b_state,p_bikes,p_address,p_number,p_lng,b_active,b_number,b_lock_types,p_spot,p_place_type,p_rack_locks,p_free_racks,b_boardcomputer,p_free_special_racks,datetime,b_bike_type,b_electric_lock,p_uid,p_bike,p_special_racks,p_bike_racks,p_maintenance,b_battery_pack,trip,p_terminal_type,city,p_lat,p_bike_types,b_pedelec_battery
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93375,frame_lock,True,0,False,0,7551005326,0,2019-12-24 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93375,frame_lock,True,0,False,0,7551005326,0,2019-12-24 02:40:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
0,Altpieschen,ok,1,,4355,13.716709613800047,True,93375,frame_lock,True,0,False,0,7551005326,0,2019-12-24 02:50:00,71,True,264557,False,0,0,False,,end,,dresden,51.07764876381213,"{""71"": 1}",
0,Altpieschen,ok,1,,4355,13.716709613800047,True,93375,frame_lock,True,0,False,0,7551005326,0,2019-12-24 16:16:00,71,True,264557,False,0,0,False,,start,,dresden,51.07764876381213,"{""71"": 1}",
0,Altpieschen,ok,1,,4355,13.716709613800047,True,93375,frame_lock,True,0,False,0,7551005326,0,2019-12-24 16:19:00,71,True,264557,False,0,0,False,,end,,dresden,51.07764876381213,"{""71"": 1}",
0,Altpieschen,ok,2,,4355,13.716709613800047,True,93375,frame_lock,True,0,False,0,7551005326,0,2019-12-24 23:59:00,71,True,264557,False,0,0,False,,last,,dresden,51.07764876381213,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-24 00:00:00,71,True,40,False,0,0,False,,first,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-24 02:38:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,2,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-24 02:40:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 2}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-24 08:31:00,71,True,40,False,0,0,False,,start,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-24 08:33:00,71,True,40,False,0,0,False,,end,,dresden,51.0741334233362,"{""71"": 1}",
0,NH-Hotel / Hansa Str. 43,ok,1,,4306,13.7388753890991,True,93582,frame_lock,True,0,False,0,7551005266,0,2019-12-24 23:59:00,71,True,40,False,0,0,False,,last,,dresden,51.0741334233362,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93014,frame_lock,True,0,False,0,7551002962,0,2019-12-24 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93014,frame_lock,True,0,False,0,7551002962,0,2019-12-24 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93393,frame_lock,True,0,False,0,7551003834,0,2019-12-24 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93393,frame_lock,True,0,False,0,7551003834,0,2019-12-24 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93077,frame_lock,True,0,False,0,7551002845,0,2019-12-24 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93077,frame_lock,True,0,False,0,7551002845,0,2019-12-24 08:42:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 6}",
0,Hauptbahnhof,ok,7,,4313,13.733623623847961,True,93077,frame_lock,True,0,False,0,7551002845,0,2019-12-24 08:53:00,71,True,120,False,0,0,True,,end,,dresden,51.040476453474334,"{""71"": 7}",
0,Hauptbahnhof,ok,13,,4313,13.733623623847961,True,93077,frame_lock,True,0,False,0,7551002845,0,2019-12-24 13:25:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 13}",
0,BIKE 93077,ok,1,,0,13.721166666667,True,93077,frame_lock,False,12,False,0,7551002845,0,2019-12-24 13:32:00,71,True,26336464,True,0,0,False,,end,,dresden,51.048044444444,"{""71"": 1}",
0,World-Trade-Center,ok,2,,4426,13.720845580101013,True,93077,frame_lock,True,0,False,0,7551002845,0,2019-12-24 23:59:00,71,True,27113,False,0,0,False,,last,,dresden,51.04918132708615,"{""71"": 2}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-24 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,9,,4332,13.7412196397781,True,93601,frame_lock,True,0,False,0,7551003585,0,2019-12-24 16:43:00,71,True,73,False,0,0,False,,start,free,dresden,51.0651837723282,"{""71"": 9}",
0,BIKE 93601,ok,1,,0,13.743275555556,True,93601,frame_lock,False,12,False,0,7551003585,0,2019-12-24 18:10:00,71,True,26341324,True,0,0,False,,end,,dresden,51.060986666667,"{""71"": 1}",
0,BIKE 93601,ok,1,,0,13.74399,True,93601,frame_lock,False,12,False,0,7551003585,0,2019-12-24 23:59:00,71,True,26341324,True,0,0,False,,last,,dresden,51.061013333333,"{""71"": 1}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93745,frame_lock,True,0,False,0,7551006382,0,2019-12-24 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93745,frame_lock,True,0,False,0,7551006382,0,2019-12-24 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-24 00:00:00,71,True,73,False,0,0,False,,first,free,dresden,51.0651837723282,"{""71"": 6}",
0,Bf. Dresden-Neustadt,ok,6,,4332,13.7412196397781,True,93897,frame_lock,True,0,False,0,7551016871,0,2019-12-24 23:59:00,71,True,73,False,0,0,False,,last,free,dresden,51.0651837723282,"{""71"": 6}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93137,frame_lock,True,0,False,0,7551003884,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,11,,4313,13.733623623847961,True,93137,frame_lock,True,0,False,0,7551003884,0,2019-12-24 08:44:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 11}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93050,frame_lock,True,0,False,0,7551005452,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Toeplerbau / Binderbau,ok,12,,4459,13.72573,True,93050,frame_lock,True,0,False,0,7551005452,0,2019-12-24 23:59:00,71,True,4405696,False,0,0,False,,last,traffic_sign,dresden,51.02727,"{""71"": 12}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93046,frame_lock,True,0,False,0,7551015358,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,30,,4313,13.733623623847961,True,93046,frame_lock,True,0,False,0,7551015358,0,2019-12-24 06:55:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 30}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93022,frame_lock,True,0,False,0,7551003594,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,21,,4313,13.733623623847961,True,93022,frame_lock,True,0,False,0,7551003594,0,2019-12-24 07:53:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 20, ""undefined"": 1}",
0,Südhöhe,ok,7,,4502,13.73001,True,93022,frame_lock,True,0,False,0,7551003594,0,2019-12-24 08:08:00,71,True,10299802,False,0,0,False,,end,free,dresden,51.01992,"{""71"": 6, ""undefined"": 1}",
0,Südhöhe,ok,7,,4502,13.73001,True,93022,frame_lock,True,0,False,0,7551003594,0,2019-12-24 23:50:00,71,True,10299802,False,0,0,False,,last,free,dresden,51.01992,"{""71"": 6, ""undefined"": 1}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93267,frame_lock,True,0,False,0,7551003439,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,54,,4313,13.733623623847961,True,93267,frame_lock,True,0,False,0,7551003439,0,2019-12-24 05:58:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 54}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93264,frame_lock,True,0,False,0,7551003799,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Toeplerbau / Binderbau,ok,12,,4459,13.72573,True,93264,frame_lock,True,0,False,0,7551003799,0,2019-12-24 23:59:00,71,True,4405696,False,0,0,False,,last,traffic_sign,dresden,51.02727,"{""71"": 12}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93252,frame_lock,True,0,False,0,7551002457,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93252,frame_lock,True,0,False,0,7551002457,0,2019-12-24 05:59:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93246,frame_lock,True,0,False,0,7551002504,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,21,,4313,13.733623623847961,True,93246,frame_lock,True,0,False,0,7551002504,0,2019-12-24 07:53:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 20, ""undefined"": 1}",
0,Südhöhe,ok,7,,4502,13.73001,True,93246,frame_lock,True,0,False,0,7551002504,0,2019-12-24 08:08:00,71,True,10299802,False,0,0,False,,end,free,dresden,51.01992,"{""71"": 6, ""undefined"": 1}",
0,Südhöhe,ok,6,,4502,13.73001,True,93246,frame_lock,True,0,False,0,7551002504,0,2019-12-24 23:59:00,71,True,10299802,False,0,0,False,,last,free,dresden,51.01992,"{""71"": 5, ""undefined"": 1}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93243,frame_lock,True,0,False,0,7551006675,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Toeplerbau / Binderbau,ok,12,,4459,13.72573,True,93243,frame_lock,True,0,False,0,7551006675,0,2019-12-24 23:59:00,71,True,4405696,False,0,0,False,,last,traffic_sign,dresden,51.02727,"{""71"": 12}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93477,frame_lock,True,0,False,0,7551002440,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Toeplerbau / Binderbau,ok,12,,4459,13.72573,True,93477,frame_lock,True,0,False,0,7551002440,0,2019-12-24 23:59:00,71,True,4405696,False,0,0,False,,last,traffic_sign,dresden,51.02727,"{""71"": 12}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,15,,4313,13.733623623847961,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-24 07:54:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 15}",
0,Südhöhe,ok,7,,4502,13.73001,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-24 08:08:00,71,True,10299802,False,0,0,False,,end,free,dresden,51.01992,"{""71"": 6, ""undefined"": 1}",
0,Südhöhe,ok,6,,4502,13.73001,True,93470,frame_lock,True,0,False,0,7551006364,0,2019-12-24 23:59:00,71,True,10299802,False,0,0,False,,last,free,dresden,51.01992,"{""71"": 5, ""undefined"": 1}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93080,frame_lock,True,0,False,0,7551007268,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,13,,4313,13.733623623847961,True,93080,frame_lock,True,0,False,0,7551007268,0,2019-12-24 23:59:00,71,True,120,False,0,0,True,,last,,dresden,51.040476453474334,"{""71"": 13}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93454,frame_lock,True,0,False,0,7551002419,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Toeplerbau / Binderbau,ok,12,,4459,13.72573,True,93454,frame_lock,True,0,False,0,7551002419,0,2019-12-24 23:59:00,71,True,4405696,False,0,0,False,,last,traffic_sign,dresden,51.02727,"{""71"": 12}",
0,Hauptbahnhof,ok,53,,4313,13.733623623847961,True,93440,frame_lock,True,0,False,0,7551005231,0,2019-12-24 00:00:00,71,True,120,False,0,0,True,,first,,dresden,51.040476453474334,"{""71"": 53}",
0,Hauptbahnhof,ok,27,,4313,13.733623623847961,True,93440,frame_lock,True,0,False,0,7551005231,0,2019-12-24 07:22:00,71,True,120,False,0,0,True,,start,,dresden,51.040476453474334,"{""71"": 27}",
0,MOBIpunkt TU Dresden,ok,7,,4364,13.727304339408875,True,93440,frame_lock,True,0,False,0,7551005231,0,2019-12-24 07:40:00,71,True,25619067,False,0,0,False,,end,,dresden,51.031061477247626,"{""71"": 7}",
