b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4386,2019-02-06 00:00:00,1,93359,0,first,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006689,0,ok,0,4386,2019-02-06 23:59:00,1,93359,0,last,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006859,0,ok,15,4340,2019-02-06 00:00:00,5,93586,0,first,False,13.757055401802,True,0,,dresden,True,False,frame_lock,False,,51.049933356791,264538,"{""15"": 4, ""undefined"": 1}",True,St.-Benno-Gymnasium,0,0
7551006859,0,ok,15,4340,2019-02-06 23:59:00,5,93586,0,last,False,13.757055401802,True,0,,dresden,True,False,frame_lock,False,,51.049933356791,264538,"{""15"": 4, ""undefined"": 1}",True,St.-Benno-Gymnasium,0,0
7551002537,0,ok,15,4481,2019-02-06 00:00:00,2,93540,0,first,False,13.712477087975,True,0,,dresden,True,False,frame_lock,False,free,51.050166045123,10299537,"{""15"": 2}",True,Cottaer Straße (Haltestelle),0,0
7551002537,0,ok,15,4481,2019-02-06 17:50:00,3,93540,0,start,False,13.712477087975,True,0,,dresden,True,False,frame_lock,False,free,51.050166045123,10299537,"{""15"": 3}",True,Cottaer Straße (Haltestelle),0,0
7551002537,0,ok,15,4349,2019-02-06 18:00:00,3,93540,0,end,False,13.715690374374,True,0,,dresden,True,False,frame_lock,False,,51.037126951669,264549,"{""15"": 3}",True,Nossener Brücke,0,0
7551002537,0,ok,15,4349,2019-02-06 19:30:00,2,93540,0,start,False,13.715690374374,True,0,,dresden,True,False,frame_lock,False,,51.037126951669,264549,"{""15"": 2}",True,Nossener Brücke,0,0
7551002537,0,ok,15,4435,2019-02-06 19:37:00,3,93540,0,end,False,13.703261017799,True,0,,dresden,True,False,frame_lock,False,,51.030086474318,310789,"{""15"": 2, ""undefined"": 1}",True,Haltepunkt Plauen,0,0
7551002537,0,ok,15,4435,2019-02-06 23:59:00,2,93540,0,last,False,13.703261017799,True,0,,dresden,True,False,frame_lock,False,,51.030086474318,310789,"{""15"": 1, ""undefined"": 1}",True,Haltepunkt Plauen,0,0
7551005457,0,ok,15,4421,2019-02-06 00:00:00,1,93018,0,first,False,13.741482496262,True,0,,dresden,True,False,frame_lock,False,,51.057948627674,96479,"{""15"": 1}",True,Goldener Reiter,0,0
7551005457,0,ok,15,4421,2019-02-06 14:58:00,1,93018,0,start,False,13.741482496262,True,0,,dresden,True,False,frame_lock,False,,51.057948627674,96479,"{""15"": 1}",True,Goldener Reiter,0,0
7551005457,0,ok,15,4482,2019-02-06 15:06:00,1,93018,0,end,False,13.75129,True,0,,dresden,True,False,frame_lock,False,free,51.06294,10299563,"{""15"": 1}",True,Bautzner Straße / Rothenburger Straße,0,0
7551005457,0,ok,15,4482,2019-02-06 23:59:00,1,93018,0,last,False,13.75129,True,0,,dresden,True,False,frame_lock,False,free,51.06294,10299563,"{""15"": 1}",True,Bautzner Straße / Rothenburger Straße,0,0
7551003585,0,ok,15,4385,2019-02-06 00:00:00,3,93601,0,first,False,13.758868575096,True,0,,dresden,True,False,frame_lock,False,,51.028122911363,264589,"{""15"": 2, ""undefined"": 1}",True,Wasaplatz,0,0
7551003585,0,ok,15,4385,2019-02-06 07:55:00,4,93601,0,start,False,13.758868575096,True,0,,dresden,True,False,frame_lock,False,,51.028122911363,264589,"{""15"": 2, ""undefined"": 2}",True,Wasaplatz,0,0
7551003585,12,ok,15,0,2019-02-06 08:17:00,1,93601,0,end,True,13.710781111111,True,0,,dresden,False,False,frame_lock,False,,51.032773333333,12526258,"{""15"": 1}",True,BIKE 93601,0,0
7551003585,12,ok,15,0,2019-02-06 10:02:00,1,93601,0,start,True,13.710687222222,True,0,,dresden,False,False,frame_lock,False,,51.032704444444,12526258,"{""15"": 1}",True,BIKE 93601,0,0
