b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4386,2019-02-11 00:00:00,3,93359,0,first,False,13.752071857452,True,3,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""15"": 1, ""undefined"": 2}",True,Zoo,0,6
7551006689,0,ok,0,4386,2019-02-11 23:59:00,2,93359,0,last,False,13.752071857452,True,4,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 2}",True,Zoo,0,6
7551006859,12,ok,15,0,2019-02-11 00:00:00,1,93586,0,first,True,13.793217291667,True,0,,dresden,False,False,frame_lock,False,,51.042913055556,12658832,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-11 23:59:00,1,93586,0,last,True,13.79337014757,True,0,,dresden,False,False,frame_lock,False,,51.043080434028,12672853,"{""15"": 1}",True,BIKE 93586,0,0
7551006809,12,ok,0,0,2019-02-11 00:00:00,1,93400,0,first,True,13.722647222222,True,0,,dresden,False,False,frame_lock,False,,51.035518888889,12662248,"{""undefined"": 1}",True,BIKE 93400,0,0
7551006809,12,ok,0,0,2019-02-11 07:14:00,1,93400,0,start,True,13.722504930555,True,0,,dresden,False,False,frame_lock,False,,51.035477638889,12662248,"{""undefined"": 1}",True,BIKE 93400,0,0
7551006809,12,ok,0,0,2019-02-11 07:26:00,1,93400,0,end,True,13.729858888889,True,0,,dresden,False,False,frame_lock,False,,51.050515555556,12673322,"{""undefined"": 1}",True,BIKE 93400,0,0
7551006809,12,ok,0,0,2019-02-11 11:47:00,1,93400,0,start,True,13.729777777778,True,0,,dresden,False,False,frame_lock,False,,51.04904,12677680,"{""undefined"": 1}",True,BIKE 93400,0,0
7551006809,12,ok,0,0,2019-02-11 12:00:00,1,93400,0,end,True,13.724121111111,True,0,,dresden,False,False,frame_lock,False,,51.036951111111,12680129,"{""undefined"": 1}",True,BIKE 93400,0,0
7551006809,0,ok,0,4380,2019-02-11 23:59:00,2,93400,0,last,False,13.725271224976,True,0,,dresden,True,False,frame_lock,False,,51.037670039406,264583,"{""undefined"": 2}",True,Leubnitzer Straße,0,0
7551002302,12,ok,15,0,2019-02-11 00:00:00,1,93605,0,first,True,13.742488888889,True,0,,dresden,False,False,frame_lock,False,,51.031542222222,12665910,"{""15"": 1}",True,BIKE 93605,0,0
7551002302,0,ok,15,4458,2019-02-11 07:47:00,4,93605,0,start,False,13.74773,True,0,,dresden,True,False,frame_lock,False,free,51.02837,4405670,"{""15"": 1, ""undefined"": 3}",True,Wundtstr. / Zellescher Weg,0,0
