b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4386,2019-02-04 00:00:00,1,93359,0,first,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006689,0,ok,0,4386,2019-02-04 11:34:00,1,93359,0,start,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006689,0,ok,0,4386,2019-02-04 11:41:00,1,93359,0,end,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006689,0,ok,0,4386,2019-02-04 23:59:00,1,93359,0,last,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006859,0,ok,15,4340,2019-02-04 00:00:00,5,93586,0,first,False,13.757055401802,True,0,,dresden,True,False,frame_lock,False,,51.049933356791,264538,"{""15"": 5}",True,St.-Benno-Gymnasium,0,0
7551006859,0,ok,15,4340,2019-02-04 23:59:00,5,93586,0,last,False,13.757055401802,True,0,,dresden,True,False,frame_lock,False,,51.049933356791,264538,"{""15"": 4, ""undefined"": 1}",True,St.-Benno-Gymnasium,0,0
7551006976,0,ok,0,4469,2019-02-04 00:00:00,5,93369,0,first,False,13.746272921562,True,0,,dresden,True,False,frame_lock,False,free,51.071925666476,10299456,"{""undefined"": 5}",True,Bischofsplatz (S-Bahn),0,0
7551006976,12,ok,0,0,2019-02-04 18:26:00,1,93369,0,start,True,13.746626111111,True,0,,dresden,False,False,frame_lock,False,,51.072786666667,12478817,"{""undefined"": 1}",True,BIKE 93369,0,0
7551006976,0,ok,0,4469,2019-02-04 18:28:00,3,93369,0,end,False,13.746272921562,True,0,,dresden,True,False,frame_lock,False,free,51.071925666476,10299456,"{""15"": 1, ""undefined"": 2}",True,Bischofsplatz (S-Bahn),0,0
7551006976,0,ok,0,4469,2019-02-04 23:59:00,2,93369,0,last,False,13.746272921562,True,0,,dresden,True,False,frame_lock,False,free,51.071925666476,10299456,"{""undefined"": 2}",True,Bischofsplatz (S-Bahn),0,0
7551005457,0,ok,15,4421,2019-02-04 00:00:00,1,93018,0,first,False,13.741482496262,True,0,,dresden,True,False,frame_lock,False,,51.057948627674,96479,"{""15"": 1}",True,Goldener Reiter,0,0
7551005457,0,ok,15,4421,2019-02-04 13:34:00,2,93018,0,start,False,13.741482496262,True,0,,dresden,True,False,frame_lock,False,,51.057948627674,96479,"{""15"": 1, ""undefined"": 1}",True,Goldener Reiter,0,0
7551005457,0,ok,15,4421,2019-02-04 13:36:00,2,93018,0,end,False,13.741482496262,True,0,,dresden,True,False,frame_lock,False,,51.057948627674,96479,"{""15"": 1, ""undefined"": 1}",True,Goldener Reiter,0,0
7551005457,0,ok,15,4421,2019-02-04 23:59:00,1,93018,0,last,False,13.741482496262,True,0,,dresden,True,False,frame_lock,False,,51.057948627674,96479,"{""15"": 1}",True,Goldener Reiter,0,0
7551003585,0,ok,15,4458,2019-02-04 00:00:00,2,93601,0,first,False,13.74773,True,0,,dresden,True,False,frame_lock,False,free,51.02837,4405670,"{""15"": 2}",True,Wundtstr. / Zellescher Weg,0,0
