b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4306,2019-02-17 00:00:00,1,93359,0,first,False,13.738875389099,True,0,,dresden,True,False,frame_lock,False,,51.074133423336,40,"{""undefined"": 1}",True,NH-Hotel / Hansa Str. 43,0,0
7551006689,0,ok,0,4306,2019-02-17 13:29:00,1,93359,0,start,False,13.738875389099,True,0,,dresden,True,False,frame_lock,False,,51.074133423336,40,"{""undefined"": 1}",True,NH-Hotel / Hansa Str. 43,0,0
7551006689,12,ok,0,0,2019-02-17 13:40:00,1,93359,0,end,True,13.755368888889,True,0,,dresden,False,False,frame_lock,False,,51.069831111111,12805398,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006689,12,ok,0,0,2019-02-17 23:59:00,1,93359,0,last,True,13.755191527778,True,0,,dresden,False,False,frame_lock,False,,51.070088333334,12805973,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006859,12,ok,15,0,2019-02-17 00:00:00,1,93586,0,first,True,13.803737777778,True,0,,dresden,False,False,frame_lock,False,,51.040813333333,12796631,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-17 23:59:00,1,93586,0,last,True,13.803914722222,True,0,,dresden,False,False,frame_lock,False,,51.039732222222,12809845,"{""15"": 1}",True,BIKE 93586,0,0
7551006976,12,ok,0,0,2019-02-17 00:00:00,1,93369,0,first,True,13.737646736111,True,0,,dresden,False,False,frame_lock,False,,51.069668055556,12787832,"{""undefined"": 1}",True,BIKE 93369,0,0
7551006976,12,ok,0,0,2019-02-17 23:59:00,1,93369,0,last,True,13.736225555556,True,0,,dresden,False,False,frame_lock,False,,51.070906666667,12814425,"{""undefined"": 1}",True,BIKE 93369,0,0
7551002302,0,ok,15,4438,2019-02-17 01:00:00,5,93605,0,first,False,13.701678514481,True,0,,dresden,True,False,frame_lock,False,,51.038466106821,310792,"{""15"": 3, ""undefined"": 2}",True,Bonhoeffer Platz,0,0
7551002302,0,ok,15,4438,2019-02-17 04:06:00,5,93605,0,start,False,13.701678514481,True,0,,dresden,True,False,frame_lock,False,,51.038466106821,310792,"{""15"": 3, ""undefined"": 2}",True,Bonhoeffer Platz,0,0
7551002302,0,ok,15,4438,2019-02-17 07:42:00,5,93605,0,end,False,13.701678514481,True,0,,dresden,True,False,frame_lock,False,,51.038466106821,310792,"{""15"": 4, ""undefined"": 1}",True,Bonhoeffer Platz,0,0
7551002302,12,ok,15,0,2019-02-17 12:56:00,1,93605,0,start,True,13.700758888889,True,0,,dresden,False,False,frame_lock,False,,51.038524444444,12804438,"{""15"": 1}",True,BIKE 93605,0,0
7551002302,0,ok,15,4438,2019-02-17 12:58:00,3,93605,0,end,False,13.701678514481,True,0,,dresden,True,False,frame_lock,False,,51.038466106821,310792,"{""15"": 1, ""undefined"": 2}",True,Bonhoeffer Platz,0,0
