b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,12,ok,0,0,2019-02-18 00:00:00,1,93359,0,first,True,13.755191527778,True,0,,dresden,False,False,frame_lock,False,,51.070088333334,12805973,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006689,12,ok,0,0,2019-02-18 11:01:00,1,93359,0,last,True,13.755416944445,True,0,,dresden,False,False,frame_lock,False,,51.069988888889,12815046,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006859,12,ok,15,0,2019-02-18 00:00:00,1,93586,0,first,True,13.803914722222,True,0,,dresden,False,False,frame_lock,False,,51.039732222222,12809845,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-18 23:59:00,1,93586,0,last,True,13.804274652778,True,0,,dresden,False,False,frame_lock,False,,51.039700972222,12817353,"{""15"": 1}",True,BIKE 93586,0,0
7551005286,12,ok,15,0,2019-02-18 00:00:00,1,93796,0,first,True,13.737651111111,True,0,,dresden,False,False,frame_lock,False,,51.070513333334,12812687,"{""15"": 1}",True,BIKE 93796,0,0
7551005286,12,ok,15,0,2019-02-18 10:00:00,1,93796,0,start,True,13.737714965278,True,0,,dresden,False,False,frame_lock,False,,51.070321180555,12812687,"{""15"": 1}",True,BIKE 93796,0,0
7551005286,12,ok,15,0,2019-02-18 10:04:00,1,93796,0,end,True,13.739584444444,True,0,,dresden,False,False,frame_lock,False,,51.065875555556,12820231,"{""15"": 1}",True,BIKE 93796,0,0
7551005286,12,ok,15,0,2019-02-18 23:59:00,1,93796,0,last,True,13.739778463541,True,0,,dresden,False,False,frame_lock,False,,51.066253715277,12820231,"{""15"": 1}",True,BIKE 93796,0,0
7551005457,0,ok,15,4321,2019-02-18 00:00:00,2,93018,0,first,False,13.678997755051,True,0,,dresden,True,False,frame_lock,False,,51.059779435159,321013,"{""15"": 1, ""undefined"": 1}",True,Ringhotel Residenz Alt Dresden,0,0
7551005457,0,ok,15,4321,2019-02-18 00:47:00,1,93018,0,start,False,13.678997755051,True,0,,dresden,True,False,frame_lock,False,,51.059779435159,321013,"{""15"": 1}",True,Ringhotel Residenz Alt Dresden,0,0
7551005457,0,ok,15,4437,2019-02-18 01:06:00,4,93018,0,end,False,13.6929666996,True,0,,dresden,True,False,frame_lock,False,,51.046001084414,310791,"{""15"": 2, ""undefined"": 2}",True,Conertplatz,0,0
7551005457,0,ok,15,4437,2019-02-18 08:21:00,4,93018,0,start,False,13.6929666996,True,0,,dresden,True,False,frame_lock,False,,51.046001084414,310791,"{""15"": 1, ""undefined"": 3}",True,Conertplatz,0,0
7551005457,12,ok,15,0,2019-02-18 08:32:00,1,93018,0,end,True,13.713675555556,True,0,,dresden,False,False,frame_lock,False,,51.045888888889,12818648,"{""15"": 1}",True,BIKE 93018,0,0
7551005457,12,ok,15,0,2019-02-18 10:41:00,1,93018,0,start,True,13.71295,True,0,,dresden,False,False,frame_lock,False,,51.046884444444,12818929,"{""15"": 1}",True,BIKE 93018,0,0
7551005457,0,ok,15,4415,2019-02-18 11:23:00,2,93018,0,end,False,13.736633062363,True,0,,dresden,True,False,frame_lock,False,,51.047039830317,69118,"{""15"": 1, ""undefined"": 1}",True,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),0,0
7551005457,0,ok,15,4415,2019-02-18 17:41:00,5,93018,0,start,False,13.736633062363,True,0,,dresden,True,False,frame_lock,False,,51.047039830317,69118,"{""15"": 4, ""undefined"": 1}",True,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),0,0
