b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4393,2019-02-23 00:00:00,2,93359,0,first,False,13.779215812683,True,0,,dresden,True,False,frame_lock,False,,51.04745464766,264600,"{""15"": 1, ""undefined"": 1}",True,Holbeinstraße,0,0
7551006689,0,ok,0,4393,2019-02-23 13:33:00,2,93359,0,start,False,13.779215812683,True,0,,dresden,True,False,frame_lock,False,,51.04745464766,264600,"{""15"": 1, ""undefined"": 1}",True,Holbeinstraße,0,0
7551006689,12,ok,0,0,2019-02-23 13:45:00,1,93359,0,end,True,13.782378888889,True,0,,dresden,False,False,frame_lock,False,,51.055226666667,12933465,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006689,12,ok,0,0,2019-02-23 18:39:00,1,93359,0,start,True,13.781282222223,True,0,,dresden,False,False,frame_lock,False,,51.055857777778,12935744,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006689,12,ok,0,0,2019-02-23 19:48:00,1,93359,0,end,True,13.768747777778,True,0,,dresden,False,False,frame_lock,False,,51.053026666667,12940360,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006689,12,ok,0,0,2019-02-23 23:59:00,1,93359,0,last,True,13.767594444444,True,0,,dresden,False,False,frame_lock,False,,51.053417777778,12943107,"{""undefined"": 1}",True,BIKE 93359,0,0
7551006859,12,ok,15,0,2019-02-23 00:00:00,1,93586,0,first,True,13.721058333333,True,0,,dresden,False,False,frame_lock,False,,51.03439,12917913,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-23 00:14:00,1,93586,0,start,True,13.721058333333,True,0,,dresden,False,False,frame_lock,False,,51.03439,12917913,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,0,ok,15,4483,2019-02-23 00:27:00,2,93586,0,end,False,13.69113,True,0,,dresden,True,False,frame_lock,False,free,51.04257,10299584,"{""15"": 1, ""undefined"": 1}",True,Malterstraße (Haltestelle),0,0
7551006859,0,ok,15,4483,2019-02-23 03:24:00,2,93586,0,start,False,13.69113,True,0,,dresden,True,False,frame_lock,False,free,51.04257,10299584,"{""15"": 1, ""undefined"": 1}",True,Malterstraße (Haltestelle),0,0
7551006859,0,ok,15,4380,2019-02-23 03:37:00,1,93586,0,end,False,13.725271224976,True,0,,dresden,True,False,frame_lock,False,,51.037670039406,264583,"{""15"": 1}",True,Leubnitzer Straße,0,0
7551006859,0,ok,15,4380,2019-02-23 23:59:00,2,93586,0,last,False,13.725271224976,True,0,,dresden,True,False,frame_lock,False,,51.037670039406,264583,"{""15"": 1, ""undefined"": 1}",True,Leubnitzer Straße,0,0
7551004304,12,ok,0,0,2019-02-23 00:00:00,1,93402,0,first,True,13.75849,True,0,,dresden,False,False,frame_lock,False,,51.068066666667,12923757,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,0,ok,0,4312,2019-02-23 12:29:00,1,93402,0,start,False,13.758975863457,True,0,,dresden,True,False,frame_lock,False,,51.068905419327,176054,"{""undefined"": 1}",True,Bischofsweg / Kamenzer Str.,0,0
7551004304,12,ok,0,0,2019-02-23 12:41:00,1,93402,0,end,True,13.743208888889,True,0,,dresden,False,False,frame_lock,False,,51.060595555556,12932109,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,12,ok,0,0,2019-02-23 13:33:00,1,93402,0,start,True,13.743244444444,True,0,,dresden,False,False,frame_lock,False,,51.060477777778,12932109,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,12,ok,0,0,2019-02-23 13:43:00,1,93402,0,end,True,13.759738888889,True,0,,dresden,False,False,frame_lock,False,,51.068488888889,12933425,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,12,ok,0,0,2019-02-23 19:52:00,1,93402,0,start,True,13.759992500001,True,0,,dresden,False,False,frame_lock,False,,51.068651111111,12933425,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,12,ok,0,0,2019-02-23 20:12:00,1,93402,0,end,True,13.720173333333,True,0,,dresden,False,False,frame_lock,False,,51.040031111111,12940719,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,12,ok,0,0,2019-02-23 21:25:00,1,93402,0,start,True,13.721058888889,True,0,,dresden,False,False,frame_lock,False,,51.041502222222,12941079,"{""undefined"": 1}",True,BIKE 93402,0,0
7551004304,0,ok,0,4410,2019-02-23 21:48:00,5,93402,0,end,False,13.744668960571,True,0,,dresden,True,False,frame_lock,False,,51.051484590255,122238,"{""15"": 3, ""undefined"": 2}",True,Tzschirnerplatz,0,0
7551004304,0,ok,0,4410,2019-02-23 22:24:00,5,93402,0,start,False,13.744668960571,True,0,,dresden,True,False,frame_lock,False,,51.051484590255,122238,"{""15"": 3, ""undefined"": 2}",True,Tzschirnerplatz,0,0
7551004304,0,ok,0,4312,2019-02-23 22:35:00,2,93402,0,end,False,13.758975863457,True,0,,dresden,True,False,frame_lock,False,,51.068905419327,176054,"{""undefined"": 2}",True,Bischofsweg / Kamenzer Str.,0,0
7551004304,0,ok,0,4312,2019-02-23 23:59:00,2,93402,0,last,False,13.758975863457,True,0,,dresden,True,False,frame_lock,False,,51.068905419327,176054,"{""15"": 1, ""undefined"": 1}",True,Bischofsweg / Kamenzer Str.,0,0
