b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4313,2019-02-27 00:00:00,2,93359,0,first,False,13.733623623848,True,0,,dresden,True,True,frame_lock,False,,51.040476453474,120,"{""undefined"": 2}",True,Hauptbahnhof,0,0
7551006689,0,ok,0,4313,2019-02-27 02:02:00,1,93359,0,start,False,13.733623623848,True,0,,dresden,True,True,frame_lock,False,,51.040476453474,120,"{""undefined"": 1}",True,Hauptbahnhof,0,0
7551006689,0,ok,0,4392,2019-02-27 02:22:00,5,93359,0,end,False,13.777724504471,True,0,,dresden,True,False,frame_lock,False,,51.044739718786,264599,"{""15"": 3, ""undefined"": 2}",True,Mosenstraße,0,0
7551006689,0,ok,0,4392,2019-02-27 23:59:00,2,93359,0,last,False,13.777724504471,True,0,,dresden,True,False,frame_lock,False,,51.044739718786,264599,"{""15"": 1, ""undefined"": 1}",True,Mosenstraße,0,0
7551006859,7,ok,15,4317,2019-02-27 00:00:00,1,93586,0,first,False,13.774495124817,True,0,,dresden,True,False,frame_lock,False,,51.032893347693,21692,"{""15"": 1}",True,Großer Garten / Winterbergstraße,0,0
7551006859,7,ok,15,4317,2019-02-27 23:59:00,1,93586,0,last,False,13.774495124817,True,0,,dresden,True,False,frame_lock,False,,51.032893347693,21692,"{""15"": 1}",True,Großer Garten / Winterbergstraße,0,0
7551006809,0,ok,0,4403,2019-02-27 00:00:00,3,93400,0,first,False,13.739293813705,True,0,,dresden,True,False,frame_lock,False,,51.060231225501,38955,"{""15"": 2, ""undefined"": 1}",True,Palaisplatz,0,0
7551006809,0,ok,0,4403,2019-02-27 23:59:00,3,93400,0,last,False,13.739293813705,True,0,,dresden,True,False,frame_lock,False,,51.060231225501,38955,"{""15"": 2, ""undefined"": 1}",True,Palaisplatz,0,0
7551005457,0,ok,15,4319,2019-02-27 00:00:00,1,93018,0,first,False,13.786323666573,True,0,,dresden,True,False,frame_lock,False,,51.038155777082,121812,"{""15"": 1}",True,Hepkestraße,0,0
7551005457,0,ok,15,4319,2019-02-27 22:19:00,2,93018,0,start,False,13.786323666573,True,0,,dresden,True,False,frame_lock,False,,51.038155777082,121812,"{""15"": 1, ""undefined"": 1}",True,Hepkestraße,0,0
7551005457,12,ok,15,0,2019-02-27 22:24:00,1,93018,0,end,True,13.785203333333,True,0,,dresden,False,False,frame_lock,False,,51.033275555556,13036343,"{""15"": 1}",True,BIKE 93018,0,0
7551005457,12,ok,15,0,2019-02-27 23:59:00,1,93018,0,last,True,13.78239,True,0,,dresden,False,False,frame_lock,False,,51.03496,13036916,"{""15"": 1}",True,BIKE 93018,0,0
7551003832,12,ok,15,0,2019-02-27 00:00:00,1,93574,0,first,True,13.756771111111,True,0,,dresden,False,False,frame_lock,False,,51.035417777778,13010348,"{""15"": 1}",True,BIKE 93574,0,0
7551003832,12,ok,15,0,2019-02-27 12:41:00,1,93574,0,start,True,13.758822552084,True,0,,dresden,False,False,frame_lock,False,,51.033897534722,13011091,"{""15"": 1}",True,BIKE 93574,0,0
