b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006689,0,ok,0,4386,2019-02-08 00:00:00,1,93359,0,first,False,13.752071857452,True,5,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 1}",True,Zoo,0,6
7551006689,0,ok,0,4386,2019-02-08 23:59:00,2,93359,0,last,False,13.752071857452,True,4,,dresden,True,False,frame_lock,False,,51.037110085489,264592,"{""undefined"": 2}",True,Zoo,0,6
7551006859,0,ok,15,4340,2019-02-08 00:00:00,5,93586,0,first,False,13.757055401802,True,0,,dresden,True,False,frame_lock,False,,51.049933356791,264538,"{""15"": 4, ""undefined"": 1}",True,St.-Benno-Gymnasium,0,0
7551006859,0,ok,15,4340,2019-02-08 23:59:00,2,93586,0,last,False,13.757055401802,True,0,,dresden,True,False,frame_lock,False,,51.049933356791,264538,"{""15"": 2}",True,St.-Benno-Gymnasium,0,0
7551006976,0,ok,0,4399,2019-02-08 00:00:00,4,93369,0,first,False,13.804289102554,True,2,,dresden,True,False,frame_lock,False,,51.051369935647,329097,"{""15"": 2, ""undefined"": 2}",True,Schillergalerie,0,6
7551006976,0,ok,0,4399,2019-02-08 23:59:00,3,93369,0,last,False,13.804289102554,True,3,,dresden,True,False,frame_lock,False,,51.051369935647,329097,"{""15"": 1, ""undefined"": 2}",True,Schillergalerie,0,6
7551005239,0,ok,15,4327,2019-02-08 13:38:00,4,93625,0,first,False,13.750328421593,True,0,,dresden,True,False,frame_lock,False,,51.071143657107,121771,"{""15"": 3, ""undefined"": 1}",True,Schauburg,0,0
7551005239,0,ok,15,4327,2019-02-08 23:59:00,3,93625,0,last,False,13.750328421593,True,0,,dresden,True,False,frame_lock,False,,51.071143657107,121771,"{""15"": 2, ""undefined"": 1}",True,Schauburg,0,0
7551005457,0,ok,15,4456,2019-02-08 00:00:00,1,93018,0,first,False,13.75273168087,True,0,,dresden,True,False,frame_lock,False,traffic_sign,51.03112895074,4405638,"{""15"": 1}",True,August-Bebel-Str. / hinter dem Haus 83 rechts,0,0
7551005457,12,ok,15,0,2019-02-08 23:59:00,1,93018,0,last,True,13.753571111111,True,0,,dresden,False,False,frame_lock,False,,51.031048888889,12609928,"{""15"": 1}",True,BIKE 93018,0,0
7551003832,12,ok,15,0,2019-02-08 00:00:00,1,93574,0,first,True,13.726949305556,True,0,,dresden,False,False,frame_lock,False,,51.052886388888,12558780,"{""15"": 1}",True,BIKE 93574,0,0
7551003832,12,ok,15,0,2019-02-08 23:59:00,1,93574,0,last,True,13.726956866319,True,0,,dresden,False,False,frame_lock,False,,51.052706302084,12583275,"{""15"": 1}",True,BIKE 93574,0,0
7551003107,0,ok,15,4454,2019-02-08 00:00:00,2,93026,0,first,False,13.74965,True,0,,dresden,True,False,frame_lock,False,free,51.03546,4405619,"{""15"": 2}",True,Wiener Str. / Gerhart-Hauptmann-Str.,0,0
7551003107,0,ok,15,4454,2019-02-08 08:07:00,2,93026,0,start,False,13.74965,True,0,,dresden,True,False,frame_lock,False,free,51.03546,4405619,"{""15"": 2}",True,Wiener Str. / Gerhart-Hauptmann-Str.,0,0
7551003107,0,ok,15,4450,2019-02-08 08:17:00,1,93026,0,end,False,13.74035,True,0,,dresden,True,False,frame_lock,False,sign,51.02922,4405569,"{""15"": 1}",True,Andreas-Schubert-Bau / Zellescher Weg,0,0
7551003107,0,ok,15,4450,2019-02-08 15:39:00,2,93026,0,start,False,13.74035,True,0,,dresden,True,False,frame_lock,False,sign,51.02922,4405569,"{""15"": 2}",True,Andreas-Schubert-Bau / Zellescher Weg,0,0
7551003107,0,ok,15,4454,2019-02-08 15:48:00,2,93026,0,end,False,13.74965,True,0,,dresden,True,False,frame_lock,False,free,51.03546,4405619,"{""15"": 2}",True,Wiener Str. / Gerhart-Hauptmann-Str.,0,0
7551003107,0,ok,15,4454,2019-02-08 23:59:00,2,93026,0,last,False,13.74965,True,0,,dresden,True,False,frame_lock,False,free,51.03546,4405619,"{""15"": 2}",True,Wiener Str. / Gerhart-Hauptmann-Str.,0,0
7551005810,12,ok,15,0,2019-02-08 00:00:00,1,93648,0,first,True,13.752062609433,True,0,,dresden,False,False,frame_lock,False,,51.028541232701,12518701,"{""15"": 1}",True,BIKE 93648,0,0
7551005810,12,ok,15,0,2019-02-08 13:22:00,1,93648,0,start,True,13.752091221328,True,0,,dresden,False,False,frame_lock,False,,51.028606720649,12518701,"{""15"": 1}",True,BIKE 93648,0,0
7551005810,12,ok,15,0,2019-02-08 18:00:00,1,93648,0,end,True,13.737227777778,True,0,,dresden,False,False,frame_lock,False,,51.040088888889,12601586,"{""15"": 1}",True,BIKE 93648,0,0
7551005810,12,ok,15,0,2019-02-08 19:59:00,1,93648,0,start,True,13.737227777778,True,0,,dresden,False,False,frame_lock,False,,51.040088888889,12601586,"{""15"": 1}",True,BIKE 93648,0,0
7551005810,12,ok,15,0,2019-02-08 23:19:00,1,93648,0,end,True,13.723146666667,True,0,,dresden,False,False,frame_lock,False,,51.030804444444,12609356,"{""15"": 1}",True,BIKE 93648,0,0
7551005810,12,ok,15,0,2019-02-08 23:59:00,1,93648,0,last,True,13.723146666667,True,0,,dresden,False,False,frame_lock,False,,51.030804444444,12609356,"{""15"": 1}",True,BIKE 93648,0,0
7551006577,0,ok,15,4409,2019-02-08 00:00:00,3,93352,0,first,False,13.791795372963,True,1,,dresden,True,False,frame_lock,False,,51.038820284961,318577,"{""15"": 2, ""undefined"": 1}",True,Hotel Smetana,0,4
7551006577,0,ok,15,4409,2019-02-08 20:19:00,3,93352,0,start,False,13.791795372963,True,1,,dresden,True,False,frame_lock,False,,51.038820284961,318577,"{""15"": 2, ""undefined"": 1}",True,Hotel Smetana,0,4
7551006577,12,ok,15,0,2019-02-08 20:38:00,1,93352,0,end,True,13.741986666667,True,0,,dresden,False,False,frame_lock,False,,51.049497777778,12605804,"{""15"": 1}",True,BIKE 93352,0,0
7551006577,12,ok,15,0,2019-02-08 23:59:00,1,93352,0,last,True,13.743066666667,True,0,,dresden,False,False,frame_lock,False,,51.048671111111,12607756,"{""15"": 1}",True,BIKE 93352,0,0
7551003522,12,ok,0,0,2019-02-08 00:00:00,1,93429,0,first,True,13.74143,True,0,,dresden,False,False,frame_lock,False,,51.043986666667,12576882,"{""undefined"": 1}",True,BIKE 93429,0,0
7551003522,12,ok,0,0,2019-02-08 23:59:00,1,93429,0,last,True,13.741572430556,True,0,,dresden,False,False,frame_lock,False,,51.043856944444,12594913,"{""undefined"": 1}",True,BIKE 93429,0,0
7551006882,0,ok,0,4343,2019-02-08 00:00:00,5,93345,0,first,False,13.718238472939,True,0,,dresden,True,False,frame_lock,False,,51.059813151008,264543,"{""15"": 4, ""undefined"": 1}",True,Alter katholischer Friedhof,0,0
7551006882,0,ok,0,4343,2019-02-08 15:18:00,2,93345,0,start,False,13.718238472939,True,0,,dresden,True,False,frame_lock,False,,51.059813151008,264543,"{""15"": 1, ""undefined"": 1}",True,Alter katholischer Friedhof,0,0
7551006882,12,ok,0,0,2019-02-08 15:32:00,1,93345,0,end,True,13.708844444444,True,0,,dresden,False,False,frame_lock,False,,51.043435555556,12597213,"{""undefined"": 1}",True,BIKE 93345,0,0
7551006882,12,ok,0,0,2019-02-08 23:59:00,1,93345,0,last,True,13.708605277778,True,0,,dresden,False,False,frame_lock,False,,51.043561944445,12597213,"{""undefined"": 1}",True,BIKE 93345,0,0
7551004187,0,ok,15,4468,2019-02-08 00:00:00,2,93529,0,first,False,13.75599,True,0,,dresden,True,False,frame_lock,False,free,51.04649,10299434,"{""15"": 1, ""undefined"": 1}",True,Stadtteilzentrum Straßburger Platz,0,0
7551004187,0,ok,15,4468,2019-02-08 11:25:00,2,93529,0,start,False,13.75599,True,0,,dresden,True,False,frame_lock,False,free,51.04649,10299434,"{""15"": 1, ""undefined"": 1}",True,Stadtteilzentrum Straßburger Platz,0,0
7551004187,12,ok,15,0,2019-02-08 11:45:00,1,93529,0,end,True,13.803816666667,True,0,,dresden,False,False,frame_lock,False,,51.043235555556,12591150,"{""15"": 1}",True,BIKE 93529,0,0
7551004187,12,ok,15,0,2019-02-08 23:59:00,1,93529,0,last,True,13.804118697917,True,0,,dresden,False,False,frame_lock,False,,51.043393611111,12591150,"{""15"": 1}",True,BIKE 93529,0,0
7551003747,12,ok,15,0,2019-02-08 00:00:00,1,93195,0,first,True,13.731183888889,True,0,,dresden,False,False,frame_lock,False,,51.049431111111,12575741,"{""15"": 1}",True,BIKE 93195,0,0
7551003747,12,ok,15,0,2019-02-08 07:57:00,1,93195,0,start,True,13.731233125,True,0,,dresden,False,False,frame_lock,False,,51.049143888889,12575741,"{""15"": 1}",True,BIKE 93195,0,0
7551003747,0,ok,15,4459,2019-02-08 08:18:00,1,93195,0,end,False,13.72573,True,0,,dresden,True,False,frame_lock,False,traffic_sign,51.02727,4405696,"{""15"": 1}",True,Toeplerbau / Binderbau,0,0
7551003747,0,ok,15,4459,2019-02-08 10:52:00,1,93195,0,start,False,13.72573,True,0,,dresden,True,False,frame_lock,False,traffic_sign,51.02727,4405696,"{""15"": 1}",True,Toeplerbau / Binderbau,0,0
7551003747,0,ok,15,4441,2019-02-08 11:01:00,2,93195,0,end,False,13.736386299133,True,0,,dresden,True,False,frame_lock,False,free,51.028932638124,637839,"{""15"": 2}",True,Sächsische Landesbibliothek,0,0
