b_boardcomputer,p_place_type,b_state,b_bike_type,p_number,datetime,p_bikes,b_number,b_pedelec_battery,trip,p_bike,p_lng,b_electric_lock,p_free_racks,p_address,city,p_spot,p_maintenance,b_lock_types,p_rack_locks,p_terminal_type,p_lat,p_uid,p_bike_types,b_active,p_name,p_booked_bikes,p_bike_racks
7551006859,12,ok,15,0,2019-02-20 00:00:00,1,93586,0,first,True,13.804302379286,True,0,,dresden,False,False,frame_lock,False,,51.040063901368,12817353,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-20 06:43:00,1,93586,0,start,True,13.804715555556,True,0,,dresden,False,False,frame_lock,False,,51.039631111111,12854837,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-20 07:09:00,1,93586,0,end,True,13.752096666667,True,0,,dresden,False,False,frame_lock,False,,51.06084,12856339,"{""15"": 1}",True,BIKE 93586,0,0
7551006859,12,ok,15,0,2019-02-20 12:01:00,1,93586,0,last,True,13.752139444444,True,0,,dresden,False,False,frame_lock,False,,51.060611111111,12859363,"{""15"": 1}",True,BIKE 93586,0,0
7551006976,12,ok,0,0,2019-02-20 00:00:00,1,93369,0,first,True,13.759136666667,True,0,,dresden,False,False,frame_lock,False,,51.068888888889,12851468,"{""undefined"": 1}",True,BIKE 93369,0,0
7551006976,12,ok,0,0,2019-02-20 07:44:00,1,93369,0,start,True,13.758602222222,True,0,,dresden,False,False,frame_lock,False,,51.069604444444,12855230,"{""undefined"": 1}",True,BIKE 93369,0,0
7551006976,0,ok,0,4401,2019-02-20 07:50:00,1,93369,0,end,False,13.745484352112,True,0,,dresden,True,False,frame_lock,False,,51.062213656375,13640,"{""undefined"": 1}",True,Jorge-Gomondai-Platz  ,0,0
7551006976,12,ok,0,0,2019-02-20 13:10:00,1,93369,0,start,True,13.745688888889,True,0,,dresden,False,False,frame_lock,False,,51.063026666667,12860009,"{""undefined"": 1}",True,BIKE 93369,0,0
7551006976,0,ok,0,4484,2019-02-20 13:16:00,1,93369,0,end,False,13.74754,True,0,,dresden,True,False,frame_lock,False,free,51.06798,10299599,"{""undefined"": 1}",True,Louisenstraße,0,0
7551006976,0,ok,0,4484,2019-02-20 19:07:00,2,93369,0,start,False,13.74754,True,0,,dresden,True,False,frame_lock,False,free,51.06798,10299599,"{""undefined"": 2}",True,Louisenstraße,0,0
