p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,first,10299537,frame_lock,True,9,False,51.050166045123035,"{""71"": 9}",,13.712477087974548,93850,False,,0,,0,0,2019-09-11 00:00:00,4481,7551012778,True,0,71
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,start,10299537,frame_lock,True,8,False,51.050166045123035,"{""71"": 8}",,13.712477087974548,93850,False,,0,,0,0,2019-09-11 06:13:00,4481,7551012778,True,0,71
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,end,10299537,frame_lock,True,8,False,51.050166045123035,"{""71"": 8}",,13.712477087974548,93850,False,,0,,0,0,2019-09-11 06:16:00,4481,7551012778,True,0,71
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,start,10299537,frame_lock,True,8,False,51.050166045123035,"{""71"": 8}",,13.712477087974548,93850,False,,0,,0,0,2019-09-11 06:36:00,4481,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21824218,frame_lock,True,1,False,51.02972,"{""71"": 1}",,13.754321111111,93850,True,,0,,12,0,2019-09-11 06:53:00,0,7551012778,True,0,71
False,dresden,0,August-Bebel-Str. / hinter dem Haus 83 rechts,True,ok,traffic_sign,0,start,4405638,frame_lock,True,4,False,51.03112895073994,"{""71"": 4}",,13.752731680870056,93850,False,,0,,0,0,2019-09-11 10:01:00,4456,7551012778,True,0,71
False,dresden,0,Gläserne Manufaktur,True,ok,,0,end,14352492,frame_lock,True,3,False,51.044814,"{""71"": 3}",,13.753959,93850,False,,0,,0,0,2019-09-11 10:10:00,4509,7551012778,True,0,71
False,dresden,0,Gläserne Manufaktur,True,ok,,0,start,14352492,frame_lock,True,4,False,51.044814,"{""71"": 4}",,13.753959,93850,False,,0,,0,0,2019-09-11 13:44:00,4509,7551012778,True,0,71
False,dresden,0,Kulturpalast,True,ok,,0,end,155920,frame_lock,True,1,False,51.050547111895305,"{""71"": 1}",,13.737196326255798,93850,False,,0,,0,0,2019-09-11 14:53:00,4412,7551012778,True,0,71
False,dresden,0,Altmarkt / Seestraße ,True,ok,,0,start,43026,frame_lock,True,3,False,51.0494275085582,"{""71"": 3}",,13.7369441986084,93850,False,,0,,0,0,2019-09-11 17:13:00,4413,7551012778,True,0,71
False,dresden,0,Bischofsplatz (S-Bahn),True,ok,free,0,end,10299456,frame_lock,True,4,False,51.07192566647641,"{""71"": 4}",,13.746272921562195,93850,False,,0,,0,0,2019-09-11 17:27:00,4469,7551012778,True,0,71
False,dresden,0,Bischofsplatz (S-Bahn),True,ok,free,0,start,10299456,frame_lock,True,7,False,51.07192566647641,"{""71"": 7}",,13.746272921562195,93850,False,,0,,0,0,2019-09-11 17:57:00,4469,7551012778,True,0,71
False,dresden,0,Alaunstraße,True,ok,,0,end,264576,frame_lock,True,11,False,51.066946872474276,"{""71"": 11}",,13.751809000968931,93850,False,,0,,0,0,2019-09-11 18:02:00,4374,7551012778,True,0,71
False,dresden,0,Alaunstraße,True,ok,,0,start,264576,frame_lock,True,10,False,51.066946872474276,"{""71"": 10}",,13.751809000968931,93850,False,,0,,0,0,2019-09-11 18:39:00,4374,7551012778,True,0,71
False,dresden,0,Tzschirnerplatz,True,ok,,0,end,122238,frame_lock,True,8,False,51.0514845902553,"{""71"": 8}",,13.7446689605713,93850,False,,0,,0,0,2019-09-11 18:52:00,4410,7551012778,True,0,71
False,dresden,0,Tzschirnerplatz,True,ok,,0,last,122238,frame_lock,True,8,False,51.0514845902553,"{""71"": 8}",,13.7446689605713,93850,False,,0,,0,0,2019-09-11 23:59:00,4410,7551012778,True,0,71
False,dresden,0,BIKE 93072,False,ok,,0,first,21794752,frame_lock,True,1,False,51.048128888889,"{""15"": 1}",,13.728526666667,93072,True,,0,,12,0,2019-09-11 00:00:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,start,21818881,frame_lock,True,1,False,51.048017777778,"{""15"": 1}",,13.728454444444,93072,True,,0,,12,0,2019-09-11 04:36:00,0,7551015352,True,0,15
False,dresden,0,World-Trade-Center,True,ok,,0,end,27113,frame_lock,True,1,False,51.04918132708615,"{""15"": 1}",,13.720845580101013,93072,False,,0,,0,0,2019-09-11 04:47:00,4426,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,start,21819261,frame_lock,True,1,False,51.048391111111,"{""15"": 1}",,13.72088,93072,True,,0,,12,0,2019-09-11 06:13:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,end,21819261,frame_lock,True,1,False,51.048391111111,"{""15"": 1}",,13.72088,93072,True,,0,,12,0,2019-09-11 06:16:00,0,7551015352,True,0,15
