p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,first,176054,frame_lock,True,3,False,51.068905419326775,"{""71"": 3}",,13.758975863456726,93850,False,,0,,0,0,2019-09-06 00:00:00,4312,7551012778,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,start,176054,frame_lock,True,3,False,51.068905419326775,"{""71"": 3}",,13.758975863456726,93850,False,,0,,0,0,2019-09-06 06:31:00,4312,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,end,120,frame_lock,True,10,True,51.040476453474334,"{""71"": 10}",,13.733623623847961,93850,False,,0,,0,0,2019-09-06 06:52:00,4313,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,start,120,frame_lock,True,9,True,51.040476453474334,"{""71"": 9}",,13.733623623847961,93850,False,,0,,0,0,2019-09-06 07:13:00,4313,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21601175,frame_lock,True,1,False,51.0438,"{""71"": 1}",,13.747127777778,93850,True,,0,,12,0,2019-09-06 07:22:00,0,7551012778,True,0,71
False,dresden,0,Blüherstr. / Hygienemuseum,True,ok,,0,start,20963,frame_lock,True,1,False,51.04378186739787,"{""71"": 1}",,13.747919797897339,93850,False,,0,,0,0,2019-09-06 14:27:00,4419,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21621365,frame_lock,True,1,False,51.043857777778,"{""71"": 1}",,13.747165555556,93850,True,,0,,12,0,2019-09-06 14:37:00,0,7551012778,True,0,71
False,dresden,0,Blüherstr. / Hygienemuseum,True,ok,,0,start,20963,frame_lock,True,2,False,51.04378186739787,"{""71"": 2}",,13.747919797897339,93850,False,,0,,0,0,2019-09-06 16:26:00,4419,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21629281,frame_lock,True,1,False,51.040746666667,"{""71"": 1}",,13.734765555556,93850,True,,0,,12,0,2019-09-06 16:38:00,0,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,start,120,frame_lock,True,26,True,51.040476453474334,"{""71"": 26}",,13.733623623847961,93850,False,,0,,0,0,2019-09-06 16:43:00,4313,7551012778,True,0,71
False,dresden,0,Münchner Platz / George-Bähr-Str.,True,ok,traffic_sign,0,end,4405733,frame_lock,True,1,False,51.02962,"{""71"": 1}",,13.72327,93850,False,,0,,0,0,2019-09-06 16:53:00,4462,7551012778,True,0,71
False,dresden,0,Münchner Platz / George-Bähr-Str.,True,ok,traffic_sign,0,start,4405733,frame_lock,True,1,False,51.02962,"{""71"": 1}",,13.72327,93850,False,,0,,0,0,2019-09-06 20:51:00,4462,7551012778,True,0,71
False,dresden,0,Wundtstr. / Zellescher Weg,True,ok,free,0,end,4405670,frame_lock,True,3,False,51.02837,"{""71"": 3}",,13.74773,93850,False,,0,,0,0,2019-09-06 21:03:00,4458,7551012778,True,0,71
False,dresden,0,Wundtstr. / Zellescher Weg,True,ok,free,0,last,4405670,frame_lock,True,4,False,51.02837,"{""71"": 4}",,13.74773,93850,False,,0,,0,0,2019-09-06 23:55:00,4458,7551012778,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,first,21568921,frame_lock,True,1,False,51.055924444444,"{""71"": 1}",,13.733005555556,93385,True,,0,,12,0,2019-09-06 00:00:00,0,7551004176,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,last,21605158,frame_lock,True,1,False,51.055786666667,"{""71"": 1}",,13.733227777778,93385,True,,0,,12,0,2019-09-06 23:55:00,0,7551004176,True,0,71
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,first,10299537,frame_lock,True,10,False,51.050166045123035,"{""71"": 9, ""15"": 1}",,13.712477087974548,93783,False,,0,,0,0,2019-09-06 00:00:00,4481,7551006397,True,0,71
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,start,10299537,frame_lock,True,8,False,51.050166045123035,"{""71"": 7, ""15"": 1}",,13.712477087974548,93783,False,,0,,0,0,2019-09-06 01:07:00,4481,7551006397,True,0,71
False,dresden,0,BIKE 93783,False,ok,,0,end,21592037,frame_lock,True,1,False,51.049657777778,"{""71"": 1}",,13.740547777778,93783,True,,0,,12,0,2019-09-06 01:29:00,0,7551006397,True,0,71
False,dresden,0,BIKE 93783,False,ok,,0,last,21592037,frame_lock,True,1,False,51.049071111111,"{""71"": 1}",,13.740625555556,93783,True,,0,,12,0,2019-09-06 07:03:00,0,7551006397,True,0,71
False,dresden,0,Hubertusplatz,True,ok,,0,first,264558,frame_lock,True,6,False,51.08974650394621,"{""71"": 6}",,13.72336685657501,93658,False,,0,,0,0,2019-09-06 00:00:00,4356,7551015507,True,0,71
False,dresden,0,Hubertusplatz,True,ok,,0,start,264558,frame_lock,True,6,False,51.08974650394621,"{""71"": 6}",,13.72336685657501,93658,False,,0,,0,0,2019-09-06 08:07:00,4356,7551015507,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,end,265881,frame_lock,True,7,False,51.08737775269143,"{""71"": 7}",,13.730077743530273,93658,False,,0,,0,0,2019-09-06 08:21:00,4305,7551015507,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,last,265881,frame_lock,True,7,False,51.08737775269143,"{""71"": 7}",,13.730077743530273,93658,False,,0,,0,0,2019-09-06 23:55:00,4305,7551015507,True,0,71
False,dresden,0,Martin-Luther-Platz (Kirche),True,ok,,0,first,264578,frame_lock,True,6,False,51.064135319559504,"{""71"": 5, ""15"": 1}",,13.756663799285887,93035,False,,0,,0,0,2019-09-06 00:00:00,4376,7551003639,True,0,71
False,dresden,0,Martin-Luther-Platz (Kirche),True,ok,,0,start,264578,frame_lock,True,1,False,51.064135319559504,"{""71"": 1}",,13.756663799285887,93035,False,,0,,0,0,2019-09-06 06:20:00,4376,7551003639,True,0,71
False,dresden,0,Großer Garten / Winterbergstraße,True,ok,,0,end,21692,frame_lock,True,3,False,51.03289334769294,"{""71"": 3}",,13.774495124816895,93035,False,,0,,7,0,2019-09-06 06:47:00,4317,7551003639,True,0,71
