p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,first,264575,frame_lock,True,2,False,51.07174027751911,"{""71"": 2}",,13.741257190704346,93850,False,,0,,0,0,2019-09-28 00:00:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,start,264575,frame_lock,True,5,False,51.07174027751911,"{""71"": 5}",,13.741257190704346,93850,False,,0,,0,0,2019-09-28 09:59:00,4373,7551012778,True,0,71
False,dresden,0,Albertplatz,True,ok,,0,end,2985,frame_lock,True,1,False,51.06389595884549,"{""71"": 1}",,13.747313618659973,93850,False,,0,,0,0,2019-09-28 12:52:00,4302,7551012778,True,0,71
False,dresden,0,Albertplatz,True,ok,,0,start,2985,frame_lock,True,1,False,51.06389595884549,"{""71"": 1}",,13.747313618659973,93850,False,,0,,0,0,2019-09-28 13:01:00,4302,7551012778,True,0,71
False,dresden,0,Bischofsplatz (S-Bahn),True,ok,free,0,end,10299456,frame_lock,True,3,False,51.07192566647641,"{""71"": 3}",,13.746272921562195,93850,False,,0,,0,0,2019-09-28 13:11:00,4469,7551012778,True,0,71
False,dresden,0,Bischofsplatz (S-Bahn),True,ok,free,0,start,10299456,frame_lock,True,4,False,51.07192566647641,"{""71"": 4}",,13.746272921562195,93850,False,,0,,0,0,2019-09-28 13:58:00,4469,7551012778,True,0,71
False,dresden,0,Bf. Dresden-Neustadt,True,ok,free,0,end,73,frame_lock,True,7,False,51.0651837723282,"{""71"": 7}",,13.7412196397781,93850,False,,0,,0,0,2019-09-28 14:04:00,4332,7551012778,True,0,71
False,dresden,0,Bf. Dresden-Neustadt,True,ok,free,0,start,73,frame_lock,True,8,False,51.0651837723282,"{""71"": 8}",,13.7412196397781,93850,False,,0,,0,0,2019-09-28 14:27:00,4332,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22709942,frame_lock,True,1,False,51.064053333333,"{""71"": 1}",,13.754738888889,93850,True,,0,,12,0,2019-09-28 14:34:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22709942,frame_lock,True,1,False,51.064346666667,"{""71"": 1}",,13.754756666667,93850,True,,0,,12,0,2019-09-28 15:19:00,0,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,end,10299848,frame_lock,True,4,False,51.07035,"{""71"": 4}",,13.72983,93850,False,,0,,0,0,2019-09-28 15:31:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,last,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-28 23:59:00,4504,7551012778,True,0,71
False,dresden,0,Hüblerplatz,True,ok,,0,first,274411,frame_lock,True,3,False,51.0489891022873,"{""71"": 2, ""15"": 1}",,13.793367147445677,93072,False,,0,,0,0,2019-09-28 00:00:00,4424,7551015352,True,0,15
False,dresden,0,Hüblerplatz,True,ok,,0,start,274411,frame_lock,True,3,False,51.0489891022873,"{""71"": 2, ""15"": 1}",,13.793367147445677,93072,False,,0,,0,0,2019-09-28 13:01:00,4424,7551015352,True,0,15
False,dresden,0,Hüblerplatz,True,ok,,0,end,274411,frame_lock,True,3,False,51.0489891022873,"{""71"": 2, ""15"": 1}",,13.793367147445677,93072,False,,0,,0,0,2019-09-28 13:04:00,4424,7551015352,True,0,15
False,dresden,0,Hüblerplatz,True,ok,,0,start,274411,frame_lock,True,3,False,51.0489891022873,"{""71"": 2, ""15"": 1}",,13.793367147445677,93072,False,,0,,0,0,2019-09-28 14:20:00,4424,7551015352,True,0,15
False,dresden,6,Schillergalerie,True,ok,,0,end,329097,frame_lock,True,3,False,51.05136993564705,"{""71"": 2, ""15"": 1}",,13.804289102554321,93072,False,,3,,0,0,2019-09-28 14:26:00,4399,7551015352,True,0,15
False,dresden,6,Schillergalerie,True,ok,,0,last,329097,frame_lock,True,2,False,51.05136993564705,"{""71"": 1, ""15"": 1}",,13.804289102554321,93072,False,,4,,0,0,2019-09-28 23:59:00,4399,7551015352,True,0,15
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,first,264566,frame_lock,True,6,False,51.02277835995663,"{""71"": 6}",,13.838900327682495,93783,False,,0,,0,0,2019-09-28 00:00:00,4365,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,start,264566,frame_lock,True,6,False,51.02277835995663,"{""71"": 6}",,13.838900327682495,93783,False,,0,,0,0,2019-09-28 13:01:00,4365,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,end,264566,frame_lock,True,6,False,51.02277835995663,"{""71"": 6}",,13.838900327682495,93783,False,,0,,0,0,2019-09-28 13:04:00,4365,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,last,264566,frame_lock,True,6,False,51.02277835995663,"{""71"": 6}",,13.838900327682495,93783,False,,0,,0,0,2019-09-28 23:59:00,4365,7551006397,True,0,71
False,dresden,0,Park Inn,True,ok,,0,first,273621,frame_lock,True,6,False,51.060089620046995,"{""71"": 6}",,13.75137984752655,93911,False,,0,,0,0,2019-09-28 00:00:00,4423,7551012414,True,0,71
False,dresden,0,Park Inn,True,ok,,0,start,273621,frame_lock,True,7,False,51.060089620046995,"{""71"": 7}",,13.75137984752655,93911,False,,0,,0,0,2019-09-28 09:29:00,4423,7551012414,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,end,310792,frame_lock,True,6,False,51.038466106820756,"{""71"": 6}",,13.70167851448059,93911,False,,0,,0,0,2019-09-28 09:49:00,4438,7551012414,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,start,310792,frame_lock,True,5,False,51.038466106820756,"{""71"": 5}",,13.70167851448059,93911,False,,0,,0,0,2019-09-28 13:01:00,4438,7551012414,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,end,310792,frame_lock,True,5,False,51.038466106820756,"{""71"": 5}",,13.70167851448059,93911,False,,0,,0,0,2019-09-28 13:04:00,4438,7551012414,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,3,start,310792,frame_lock,True,2,False,51.038466106820756,"{""71"": 2}",,13.70167851448059,93911,False,,0,,0,0,2019-09-28 18:15:00,4438,7551012414,True,0,71
False,dresden,0,BIKE 93911,False,ok,,0,end,22721097,frame_lock,True,1,False,51.050204444444,"{""71"": 1}",,13.734148888889,93911,True,,0,,12,0,2019-09-28 18:56:00,0,7551012414,True,0,71
False,dresden,0,BIKE 93911,False,ok,,0,start,22721097,frame_lock,True,1,False,51.050302222222,"{""71"": 1}",,13.733816666667,93911,True,,0,,12,0,2019-09-28 19:36:00,0,7551012414,True,0,71
False,dresden,0,BIKE 93911,False,ok,,0,end,22724928,frame_lock,True,1,False,51.044088888889,"{""71"": 1}",,13.7374,93911,True,,0,,12,0,2019-09-28 20:56:00,0,7551012414,True,0,71
False,dresden,0,Vapiano / Prager Str.,True,ok,,0,last,127640,frame_lock,True,2,False,51.0445980659557,"{""71"": 2}",,13.7363541126251,93911,False,,0,,0,0,2019-09-28 23:59:00,4402,7551012414,True,0,71
