p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,first,264575,frame_lock,True,7,False,51.07174027751911,"{""71"": 7}",,13.741257190704346,93850,False,,0,,0,0,2019-09-18 00:00:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,start,264575,frame_lock,True,7,False,51.07174027751911,"{""71"": 7}",,13.741257190704346,93850,False,,0,,0,0,2019-09-18 04:40:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,end,264575,frame_lock,True,7,False,51.07174027751911,"{""71"": 7}",,13.741257190704346,93850,False,,0,,0,0,2019-09-18 04:42:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,start,264575,frame_lock,True,7,False,51.07174027751911,"{""71"": 7}",,13.741257190704346,93850,False,,0,,0,0,2019-09-18 04:59:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,end,264575,frame_lock,True,7,False,51.07174027751911,"{""71"": 7}",,13.741257190704346,93850,False,,0,,0,0,2019-09-18 05:01:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,start,264575,frame_lock,True,5,False,51.07174027751911,"{""71"": 5}",,13.741257190704346,93850,False,,0,,0,0,2019-09-18 06:54:00,4373,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,end,264602,frame_lock,True,14,False,51.05422272773753,"{""71"": 14}",,13.781125545501709,93850,False,,0,,0,0,2019-09-18 07:54:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,start,264602,frame_lock,True,18,False,51.05422272773753,"{""71"": 18}",,13.781125545501709,93850,False,,0,,0,0,2019-09-18 13:43:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,end,264602,frame_lock,True,17,False,51.05422272773753,"{""71"": 17}",,13.781125545501709,93850,False,,0,,0,0,2019-09-18 13:46:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,start,264602,frame_lock,True,15,False,51.05422272773753,"{""71"": 15}",,13.781125545501709,93850,False,,0,,0,0,2019-09-18 14:10:00,4395,7551012778,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,end,176054,frame_lock,True,6,False,51.068905419326775,"{""71"": 6}",,13.758975863456726,93850,False,,0,,0,0,2019-09-18 14:37:00,4312,7551012778,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,start,176054,frame_lock,True,9,False,51.068905419326775,"{""71"": 9}",,13.758975863456726,93850,False,,0,,0,0,2019-09-18 21:25:00,4312,7551012778,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,end,176054,frame_lock,True,9,False,51.068905419326775,"{""71"": 9}",,13.758975863456726,93850,False,,0,,0,0,2019-09-18 21:27:00,4312,7551012778,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,last,176054,frame_lock,True,9,False,51.068905419326775,"{""71"": 9}",,13.758975863456726,93850,False,,0,,0,0,2019-09-18 23:59:00,4312,7551012778,True,0,71
False,dresden,0,Räcknitzhöhe,True,ok,free,0,first,10299678,frame_lock,True,1,False,51.02341609448909,"{""71"": 1}",,13.742453455924988,93385,False,,0,,0,0,2019-09-18 00:00:00,4491,7551004176,True,0,71
False,dresden,0,Räcknitzhöhe,True,ok,free,0,start,10299678,frame_lock,True,1,False,51.02341609448909,"{""71"": 1}",,13.742453455924988,93385,False,,0,,0,0,2019-09-18 04:40:00,4491,7551004176,True,0,71
False,dresden,0,Räcknitzhöhe,True,ok,free,0,end,10299678,frame_lock,True,1,False,51.02341609448909,"{""71"": 1}",,13.742453455924988,93385,False,,0,,0,0,2019-09-18 04:42:00,4491,7551004176,True,0,71
False,dresden,0,Räcknitzhöhe,True,ok,free,0,start,10299678,frame_lock,True,1,False,51.02341609448909,"{""71"": 1}",,13.742453455924988,93385,False,,0,,0,0,2019-09-18 04:59:00,4491,7551004176,True,0,71
False,dresden,0,Räcknitzhöhe,True,ok,free,0,end,10299678,frame_lock,True,1,False,51.02341609448909,"{""71"": 1}",,13.742453455924988,93385,False,,0,,0,0,2019-09-18 05:01:00,4491,7551004176,True,0,71
False,dresden,0,Räcknitzhöhe,True,ok,free,0,start,10299678,frame_lock,True,1,False,51.02341609448909,"{""71"": 1}",,13.742453455924988,93385,False,,0,,0,0,2019-09-18 17:53:00,4491,7551004176,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,end,22214690,frame_lock,True,1,False,51.045053333333,"{""71"": 1}",,13.738268888889,93385,True,,0,,12,0,2019-09-18 18:06:00,0,7551004176,True,0,71
