p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,first,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-30 00:00:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,start,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-30 07:23:00,4504,7551012778,True,0,71
False,dresden,0,TU Dresden Hörsaalzentrum,True,ok,sign,0,end,4405587,frame_lock,True,2,False,51.0292059177137,"{""71"": 2}",,13.730576634407043,93850,False,,0,,0,0,2019-09-30 07:45:00,4452,7551012778,True,0,71
False,dresden,0,TU Dresden Hörsaalzentrum,True,ok,sign,0,start,4405587,frame_lock,True,3,False,51.0292059177137,"{""71"": 3}",,13.730576634407043,93850,False,,0,,0,0,2019-09-30 08:18:00,4452,7551012778,True,0,71
False,dresden,0,Fetscherplatz,True,ok,,0,end,6768,frame_lock,True,5,False,51.0466418719772,"{""71"": 5}",,13.771276473999,93850,False,,0,,0,0,2019-09-30 08:37:00,4325,7551012778,True,0,71
False,dresden,0,Fetscherplatz,True,ok,,0,start,6768,frame_lock,True,4,False,51.0466418719772,"{""71"": 4}",,13.771276473999,93850,False,,0,,0,0,2019-09-30 13:31:00,4325,7551012778,True,0,71
False,dresden,0,August-Bebel-Str. / hinter dem Haus 83 rechts,True,ok,traffic_sign,0,end,4405638,frame_lock,True,7,False,51.03112895073994,"{""71"": 7}",,13.752731680870056,93850,False,,0,,0,0,2019-09-30 13:57:00,4456,7551012778,True,0,71
False,dresden,0,August-Bebel-Str. / hinter dem Haus 83 rechts,True,ok,traffic_sign,0,last,4405638,frame_lock,True,9,False,51.03112895073994,"{""71"": 9}",,13.752731680870056,93850,False,,0,,0,0,2019-09-30 23:59:00,4456,7551012778,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,first,265881,frame_lock,True,10,False,51.08737775269143,"{""71"": 10}",,13.730077743530273,93385,False,,0,,0,0,2019-09-30 00:00:00,4305,7551004176,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,last,265881,frame_lock,True,12,False,51.08737775269143,"{""71"": 12}",,13.730077743530273,93385,False,,0,,0,0,2019-09-30 23:59:00,4305,7551004176,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,first,264566,frame_lock,True,4,False,51.02277835995663,"{""71"": 4}",,13.838900327682495,93783,False,,2,,0,0,2019-09-30 00:00:00,4365,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,last,264566,frame_lock,True,4,False,51.02277835995663,"{""71"": 4}",,13.838900327682495,93783,False,,2,,0,0,2019-09-30 23:59:00,4365,7551006397,True,0,71
False,dresden,0,BIKE 93535,False,ok,,0,first,22767022,frame_lock,True,1,False,51.08024,"{""71"": 1}",,13.720216666667,93535,True,,0,,12,0,2019-09-30 00:00:00,0,7551002379,True,0,71
False,dresden,0,BIKE 93535,False,ok,,0,last,22802064,frame_lock,True,1,False,51.080093333333,"{""71"": 1}",,13.719907777778,93535,True,,0,,12,0,2019-09-30 23:59:00,0,7551002379,True,0,71
False,dresden,0,Kino im Dach,True,ok,,0,first,681987,frame_lock,True,6,False,51.04090819439722,"{""71"": 6}",,13.800866603851318,93658,False,,0,,0,0,2019-09-30 00:00:00,4446,7551015507,True,0,71
False,dresden,0,Kino im Dach,True,ok,,0,start,681987,frame_lock,True,5,False,51.04090819439722,"{""71"": 5}",,13.800866603851318,93658,False,,0,,0,0,2019-09-30 05:09:00,4446,7551015507,True,0,71
False,dresden,0,BIKE 93658,False,ok,,0,end,22773566,frame_lock,True,1,False,51.03728,"{""71"": 1}",,13.791737777778,93658,True,,0,,12,0,2019-09-30 05:15:00,0,7551015507,True,0,71
False,dresden,4,Hotel Smetana,True,ok,,0,last,318577,frame_lock,True,2,False,51.03882028496062,"{""71"": 2}",,13.791795372962952,93658,False,,2,,0,0,2019-09-30 23:59:00,4409,7551015507,True,0,71
False,dresden,0,BIKE 93249,False,ok,,0,first,22769084,frame_lock,True,1,False,51.045431111111,"{""71"": 1}",,13.720785555556,93249,True,,0,,12,0,2019-09-30 00:00:00,0,7551005287,True,0,71
False,dresden,0,HTW Dresden / Friedrich List Platz 1,True,ok,,0,start,5254203,frame_lock,True,1,False,51.03759582903495,"{""71"": 1}",,13.734766244888306,93249,False,,0,,0,0,2019-09-30 08:39:00,4323,7551005287,True,0,71
False,dresden,0,HTW Dresden / Friedrich List Platz 1,True,ok,,0,end,5254203,frame_lock,True,1,False,51.03759582903495,"{""71"": 1}",,13.734766244888306,93249,False,,0,,0,0,2019-09-30 08:52:00,4323,7551005287,True,0,71
False,dresden,0,HTW Dresden / Friedrich List Platz 1,True,ok,,0,start,5254203,frame_lock,True,2,False,51.03759582903495,"{""71"": 2}",,13.734766244888306,93249,False,,0,,0,0,2019-09-30 15:49:00,4323,7551005287,True,0,71
False,dresden,0,BIKE 93249,False,ok,,0,end,22800861,frame_lock,True,1,False,51.06468,"{""71"": 1}",,13.755885555556,93249,True,,0,,12,0,2019-09-30 16:08:00,0,7551005287,True,0,71
False,dresden,0,Martin-Luther-Platz (Kirche),True,ok,,0,start,264578,frame_lock,True,2,False,51.064135319559504,"{""71"": 2}",,13.756663799285887,93249,False,,0,,0,0,2019-09-30 17:38:00,4376,7551005287,True,0,71
False,dresden,0,BIKE 93249,False,ok,,0,end,22806243,frame_lock,True,1,False,51.038328888889,"{""71"": 1}",,13.733788888889,93249,True,,0,,12,0,2019-09-30 18:06:00,0,7551005287,True,0,71
False,dresden,0,BIKE 93249,False,ok,,0,start,22806243,frame_lock,True,1,False,51.039257777778,"{""71"": 1}",,13.732818888889,93249,True,,0,,12,0,2019-09-30 18:24:00,0,7551005287,True,0,71
False,dresden,0,Lukasstr. / Hochschulstr.,True,ok,free,0,end,4405747,frame_lock,True,1,False,51.03252,"{""71"": 1}",,13.7325,93249,False,,0,,0,0,2019-09-30 18:31:00,4463,7551005287,True,0,71
False,dresden,0,Lukasstr. / Hochschulstr.,True,ok,free,0,last,4405747,frame_lock,True,1,False,51.03252,"{""71"": 1}",,13.7325,93249,False,,0,,0,0,2019-09-30 23:59:00,4463,7551005287,True,0,71
False,dresden,0,Beherbergungsschiff (Pöppelmann),True,ok,,0,first,316914,frame_lock,True,2,False,51.06428365515546,"{""71"": 2}",,13.73216986656189,93789,False,,0,,0,0,2019-09-30 00:00:00,4422,7551003441,True,0,71
False,dresden,0,Beherbergungsschiff (Pöppelmann),True,ok,,0,last,316914,frame_lock,True,3,False,51.06428365515546,"{""71"": 3}",,13.73216986656189,93789,False,,0,,0,0,2019-09-30 23:59:00,4422,7551003441,True,0,71
False,dresden,0,BIKE 93352,False,ok,,0,first,22764831,frame_lock,True,1,False,51.064631111111,"{""71"": 1}",,13.763436666667,93352,True,,0,,12,0,2019-09-30 00:00:00,0,7551006577,True,0,71
False,dresden,0,BIKE 93352,False,ok,,0,start,22770611,frame_lock,True,1,False,51.064413333333,"{""71"": 1}",,13.763018888889,93352,True,,0,,12,0,2019-09-30 14:14:00,0,7551006577,True,0,71
False,dresden,0,BIKE 93352,False,ok,,0,end,22795354,frame_lock,True,1,False,51.059137777778,"{""71"": 1}",,13.787344444444,93352,True,,0,,12,0,2019-09-30 14:26:00,0,7551006577,True,0,71
False,dresden,0,BIKE 93352,False,ok,,0,last,22795354,frame_lock,True,1,False,51.059008888889,"{""71"": 1}",,13.787457777778,93352,True,,0,,12,0,2019-09-30 23:59:00,0,7551006577,True,0,71
False,dresden,0,Kleinzschachwitz - Endhaltestelle DVB,True,ok,,0,first,264556,frame_lock,True,3,False,51.008411824579,"{""71"": 3}",,13.854473233223,93790,False,,0,,0,0,2019-09-30 00:00:00,4354,7551006556,True,0,71
False,dresden,0,Kleinzschachwitz - Endhaltestelle DVB,True,ok,,0,last,264556,frame_lock,True,3,False,51.008411824579,"{""71"": 3}",,13.854473233223,93790,False,,0,,0,0,2019-09-30 04:31:00,4354,7551006556,True,0,71
False,dresden,0,Stadtteilzentrum Straßburger Platz,True,ok,free,0,first,10299434,frame_lock,True,1,False,51.04649,"{""71"": 1}",,13.75599,93867,False,,0,,0,0,2019-09-30 00:00:00,4468,7551012948,True,0,71
False,dresden,0,Stadtteilzentrum Straßburger Platz,True,ok,free,0,start,10299434,frame_lock,True,2,False,51.04649,"{""71"": 2}",,13.75599,93867,False,,0,,0,0,2019-09-30 06:23:00,4468,7551012948,True,0,71
False,dresden,0,Strehlener Str. / Immatrikulationsamt,True,ok,free,0,end,4405631,frame_lock,True,1,False,51.03486,"{""71"": 1}",,13.74561,93867,False,,0,,0,0,2019-09-30 06:31:00,4455,7551012948,True,0,71
False,dresden,0,Strehlener Str. / Immatrikulationsamt,True,ok,free,0,start,4405631,frame_lock,True,1,False,51.03486,"{""71"": 1}",,13.74561,93867,False,,0,,0,0,2019-09-30 08:43:00,4455,7551012948,True,0,71
False,dresden,0,Strehlener Str. / Immatrikulationsamt,True,ok,free,0,end,4405631,frame_lock,True,1,False,51.03486,"{""71"": 1}",,13.74561,93867,False,,0,,0,0,2019-09-30 08:45:00,4455,7551012948,True,0,71
False,dresden,0,Strehlener Str. / Immatrikulationsamt,True,ok,free,0,start,4405631,frame_lock,True,1,False,51.03486,"{""71"": 1}",,13.74561,93867,False,,0,,0,0,2019-09-30 10:46:00,4455,7551012948,True,0,71
False,dresden,0,Hülsse-Bau Eingang Süd,True,ok,traffic_sign,0,end,4405700,frame_lock,True,2,False,51.02892,"{""71"": 2}",,13.72411,93867,False,,0,,0,0,2019-09-30 10:58:00,4460,7551012948,True,0,71
False,dresden,0,BIKE 93867,False,ok,,0,start,22785768,frame_lock,True,1,False,51.029626666667,"{""71"": 1}",,13.724526666667,93867,True,,0,,12,0,2019-09-30 11:02:00,0,7551012948,True,0,71
False,dresden,0,BIKE 93867,False,ok,,0,end,22786083,frame_lock,True,1,False,51.035084444444,"{""71"": 1}",,13.731321111111,93867,True,,0,,12,0,2019-09-30 11:07:00,0,7551012948,True,0,71
False,dresden,0,BIKE 93867,False,ok,,0,start,22786083,frame_lock,True,1,False,51.035213333333,"{""71"": 1}",,13.730983333333,93867,True,,0,,12,0,2019-09-30 14:41:00,0,7551012948,True,0,71
False,dresden,0,Postplatz / Staatsschauspiel Dresden,True,ok,,0,end,10924,frame_lock,True,3,False,51.0518690183409,"{""71"": 3}",,13.7325990200043,93867,False,,0,,0,0,2019-09-30 14:52:00,4411,7551012948,True,0,71
False,dresden,0,Postplatz / Staatsschauspiel Dresden,True,ok,,0,start,10924,frame_lock,True,3,False,51.0518690183409,"{""71"": 3}",,13.7325990200043,93867,False,,0,,0,0,2019-09-30 15:09:00,4411,7551012948,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,end,264595,frame_lock,True,2,False,51.0587713199203,"{""71"": 2}",,13.7692809104919,93867,False,,0,,0,0,2019-09-30 15:22:00,4389,7551012948,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,start,264595,frame_lock,True,4,False,51.0587713199203,"{""71"": 4}",,13.7692809104919,93867,False,,0,,0,0,2019-09-30 16:38:00,4389,7551012948,True,0,71
False,dresden,0,BIKE 93867,False,ok,,0,end,22803040,frame_lock,True,1,False,51.058675555556,"{""71"": 1}",,13.740675555556,93867,True,,0,,12,0,2019-09-30 16:53:00,0,7551012948,True,0,71
False,dresden,0,BIKE 93867,False,ok,,0,start,22805455,frame_lock,True,1,False,51.058657777778,"{""71"": 1}",,13.741155555556,93867,True,,0,,12,0,2019-09-30 18:12:00,0,7551012948,True,0,71
False,dresden,0,Albertplatz,True,ok,,0,end,2985,frame_lock,True,6,False,51.06389595884549,"{""71"": 6}",,13.747313618659973,93867,False,,0,,0,0,2019-09-30 18:21:00,4302,7551012948,True,0,71
False,dresden,0,Albertplatz,True,ok,,0,start,2985,frame_lock,True,7,False,51.06389595884549,"{""71"": 7}",,13.747313618659973,93867,False,,0,,0,0,2019-09-30 19:30:00,4302,7551012948,True,0,71
