p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Gutenbergstraße,True,ok,,0,first,264595,frame_lock,True,6,False,51.0587713199203,"{""71"": 6}",,13.7692809104919,93850,False,,0,,0,0,2019-09-15 00:00:00,4389,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,start,264595,frame_lock,True,6,False,51.0587713199203,"{""71"": 6}",,13.7692809104919,93850,False,,0,,0,0,2019-09-15 03:56:00,4389,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,end,264595,frame_lock,True,6,False,51.0587713199203,"{""71"": 6}",,13.7692809104919,93850,False,,0,,0,0,2019-09-15 03:58:00,4389,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,start,264595,frame_lock,True,6,False,51.0587713199203,"{""71"": 6}",,13.7692809104919,93850,False,,0,,0,0,2019-09-15 05:13:00,4389,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,end,264595,frame_lock,True,6,False,51.0587713199203,"{""71"": 6}",,13.7692809104919,93850,False,,0,,0,0,2019-09-15 05:15:00,4389,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,start,264595,frame_lock,True,5,False,51.0587713199203,"{""71"": 5}",,13.7692809104919,93850,False,,0,,0,0,2019-09-15 08:13:00,4389,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,end,120,frame_lock,True,12,True,51.040476453474334,"{""71"": 12}",,13.733623623847961,93850,False,,0,,0,0,2019-09-15 08:24:00,4313,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,start,120,frame_lock,True,12,True,51.040476453474334,"{""71"": 12}",,13.733623623847961,93850,False,,0,,0,0,2019-09-15 09:26:00,4313,7551012778,True,0,71
False,dresden,0,Rathaus Plauen,True,ok,free,0,end,10299481,frame_lock,True,2,False,51.0294015984049,"{""71"": 2}",,13.707064390182495,93850,False,,0,,0,0,2019-09-15 09:39:00,4470,7551012778,True,0,71
False,dresden,0,Rathaus Plauen,True,ok,free,0,start,10299481,frame_lock,True,2,False,51.0294015984049,"{""71"": 2}",,13.707064390182495,93850,False,,0,,0,0,2019-09-15 10:19:00,4470,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22042481,frame_lock,True,1,False,51.061564444444,"{""71"": 1}",,13.74622,93850,True,,0,,12,0,2019-09-15 10:45:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22042481,frame_lock,True,1,False,51.061457777778,"{""71"": 1}",,13.74621,93850,True,,0,,12,0,2019-09-15 11:26:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22042481,frame_lock,True,1,False,51.061457777778,"{""71"": 1}",,13.74621,93850,True,,0,,12,0,2019-09-15 11:28:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22042481,frame_lock,True,1,False,51.061457777778,"{""71"": 1}",,13.74621,93850,True,,0,,12,0,2019-09-15 11:34:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22045939,frame_lock,True,1,False,51.057008888889,"{""71"": 1}",,13.745938888889,93850,True,,0,,12,0,2019-09-15 11:57:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22045939,frame_lock,True,1,False,51.057022222222,"{""71"": 1}",,13.745681111111,93850,True,,0,,12,0,2019-09-15 14:15:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22056447,frame_lock,True,1,False,51.05652,"{""71"": 1}",,13.74152,93850,True,,0,,12,0,2019-09-15 15:01:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22056447,frame_lock,True,1,False,51.056533333333,"{""71"": 1}",,13.741656666667,93850,True,,0,,12,0,2019-09-15 17:14:00,0,7551012778,True,0,71
False,dresden,0,Park Inn,True,ok,,0,end,273621,frame_lock,True,4,False,51.060089620046995,"{""71"": 4}",,13.75137984752655,93850,False,,0,,0,0,2019-09-15 17:24:00,4423,7551012778,True,0,71
False,dresden,0,Park Inn,True,ok,,0,start,273621,frame_lock,True,2,False,51.060089620046995,"{""71"": 2}",,13.75137984752655,93850,False,,0,,0,0,2019-09-15 20:59:00,4423,7551012778,True,0,71
False,dresden,0,Alaunstraße,True,ok,,0,end,264576,frame_lock,True,4,False,51.066946872474276,"{""71"": 4}",,13.751809000968931,93850,False,,0,,0,0,2019-09-15 21:05:00,4374,7551012778,True,0,71
False,dresden,0,Alaunstraße,True,ok,,0,last,264576,frame_lock,True,2,False,51.066946872474276,"{""71"": 2}",,13.751809000968931,93850,False,,0,,0,0,2019-09-15 23:59:00,4374,7551012778,True,0,71
False,dresden,0,Altpieschen,True,ok,,0,first,264557,frame_lock,True,20,False,51.07764876381213,"{""71"": 19, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 00:00:00,4355,7551015352,True,0,15
False,dresden,0,Altpieschen,True,ok,,0,start,264557,frame_lock,True,21,False,51.07764876381213,"{""71"": 20, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 03:56:00,4355,7551015352,True,0,15
False,dresden,0,Altpieschen,True,ok,,0,end,264557,frame_lock,True,21,False,51.07764876381213,"{""71"": 20, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 03:58:00,4355,7551015352,True,0,15
False,dresden,0,Altpieschen,True,ok,,0,start,264557,frame_lock,True,21,False,51.07764876381213,"{""71"": 20, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 05:13:00,4355,7551015352,True,0,15
False,dresden,0,Altpieschen,True,ok,,0,end,264557,frame_lock,True,21,False,51.07764876381213,"{""71"": 20, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 05:15:00,4355,7551015352,True,0,15
False,dresden,0,Altpieschen,True,ok,,0,start,264557,frame_lock,True,15,False,51.07764876381213,"{""71"": 14, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 11:26:00,4355,7551015352,True,0,15
False,dresden,0,Altpieschen,True,ok,,0,end,264557,frame_lock,True,15,False,51.07764876381213,"{""71"": 14, ""15"": 1}",,13.716709613800047,93072,False,,0,,0,0,2019-09-15 11:28:00,4355,7551015352,True,0,15
