p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Bonhoeffer Platz,True,ok,,0,first,310792,frame_lock,True,10,False,51.038466106820756,"{""71"": 10}",,13.70167851448059,93850,False,,0,,0,0,2019-09-22 00:00:00,4438,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,start,310792,frame_lock,True,9,False,51.038466106820756,"{""71"": 9}",,13.70167851448059,93850,False,,0,,0,0,2019-09-22 05:12:00,4438,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22390679,frame_lock,True,1,False,51.048826666667,"{""71"": 1}",,13.719533333333,93850,True,,0,,12,0,2019-09-22 05:20:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22390679,frame_lock,True,1,False,51.048804444444,"{""71"": 1}",,13.719604444444,93850,True,,0,,12,0,2019-09-22 05:23:00,0,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,end,120,frame_lock,True,2,True,51.040476453474334,"{""71"": 2}",,13.733623623847961,93850,False,,0,,0,0,2019-09-22 05:27:00,4313,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,start,120,frame_lock,True,10,True,51.040476453474334,"{""71"": 10}",,13.733623623847961,93850,False,,0,,0,0,2019-09-22 07:28:00,4313,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22393256,frame_lock,True,1,False,51.040844444444,"{""71"": 1}",,13.750291111111,93850,True,,0,,12,0,2019-09-22 07:38:00,0,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,start,2076679,frame_lock,True,1,False,51.04117128454927,"{""71"": 1}",,13.74941110610962,93850,False,,5,,0,0,2019-09-22 07:51:00,4439,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,end,2076679,frame_lock,True,1,False,51.04117128454927,"{""71"": 1}",,13.74941110610962,93850,False,,5,,0,0,2019-09-22 07:53:00,4439,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,start,2076679,frame_lock,True,1,False,51.04117128454927,"{""71"": 1}",,13.74941110610962,93850,False,,5,,0,0,2019-09-22 07:59:00,4439,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,end,2076679,frame_lock,True,1,False,51.04117128454927,"{""71"": 1}",,13.74941110610962,93850,False,,5,,0,0,2019-09-22 08:07:00,4439,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,start,2076679,frame_lock,True,2,False,51.04117128454927,"{""71"": 2}",,13.74941110610962,93850,False,,4,,0,0,2019-09-22 08:47:00,4439,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,end,2076679,frame_lock,True,2,False,51.04117128454927,"{""71"": 2}",,13.74941110610962,93850,False,,4,,0,0,2019-09-22 08:49:00,4439,7551012778,True,0,71
False,dresden,6,DDV-Stadion,True,ok,stele,0,start,2076679,frame_lock,True,5,False,51.04117128454927,"{""71"": 5}",,13.74941110610962,93850,False,,1,,0,0,2019-09-22 14:29:00,4439,7551012778,True,0,71
False,dresden,0,Weberplatz,True,ok,traffic_sign,0,end,4783682,frame_lock,True,2,False,51.03022,"{""71"": 2}",,13.74926,93850,False,,0,,0,0,2019-09-22 14:39:00,4457,7551012778,True,0,71
False,dresden,0,Weberplatz,True,ok,traffic_sign,0,start,4783682,frame_lock,True,2,False,51.03022,"{""71"": 2}",,13.74926,93850,False,,0,,0,0,2019-09-22 16:10:00,4457,7551012778,True,0,71
False,dresden,0,Altmarkt / Seestraße ,True,ok,,0,end,43026,frame_lock,True,1,False,51.0494275085582,"{""71"": 1}",,13.7369441986084,93850,False,,0,,0,0,2019-09-22 16:23:00,4413,7551012778,True,0,71
False,dresden,0,Altmarkt / Seestraße ,True,ok,,0,start,43026,frame_lock,True,2,False,51.0494275085582,"{""71"": 1, ""15"": 1}",,13.7369441986084,93850,False,,0,,0,0,2019-09-22 20:23:00,4413,7551012778,True,0,71
False,dresden,0,Kulturpalast,True,ok,,0,end,155920,frame_lock,True,2,False,51.050547111895305,"{""71"": 2}",,13.737196326255798,93850,False,,0,,0,0,2019-09-22 20:30:00,4412,7551012778,True,0,71
False,dresden,0,Kulturpalast,True,ok,,0,start,155920,frame_lock,True,1,False,51.050547111895305,"{""71"": 1}",,13.737196326255798,93850,False,,0,,0,0,2019-09-22 22:05:00,4412,7551012778,True,0,71
False,dresden,0,Louisenstraße,True,ok,free,0,end,10299599,frame_lock,True,3,False,51.06798,"{""71"": 3}",,13.74754,93850,False,,0,,0,0,2019-09-22 22:16:00,4484,7551012778,True,0,71
False,dresden,0,Louisenstraße,True,ok,free,0,last,10299599,frame_lock,True,4,False,51.06798,"{""71"": 4}",,13.74754,93850,False,,0,,0,0,2019-09-22 23:59:00,4484,7551012778,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,first,176054,frame_lock,True,18,False,51.068905419326775,"{""71"": 18}",,13.758975863456726,93385,False,,0,,0,0,2019-09-22 00:00:00,4312,7551004176,True,0,71
False,dresden,0,Bischofsweg / Kamenzer Str.,True,ok,,0,start,176054,frame_lock,True,17,False,51.068905419326775,"{""71"": 17}",,13.758975863456726,93385,False,,0,,0,0,2019-09-22 04:17:00,4312,7551004176,True,0,71
False,dresden,0,Bf. Dresden-Neustadt,True,ok,free,0,end,73,frame_lock,True,3,False,51.0651837723282,"{""71"": 3}",,13.7412196397781,93385,False,,0,,0,0,2019-09-22 04:26:00,4332,7551004176,True,0,71
