p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Uniklinikum,True,ok,,0,first,264602,frame_lock,True,7,False,51.05422272773753,"{""71"": 7}",,13.781125545501709,93850,False,,0,,0,0,2019-09-17 00:00:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,start,264602,frame_lock,True,11,False,51.05422272773753,"{""71"": 11}",,13.781125545501709,93850,False,,0,,0,0,2019-09-17 11:20:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,end,264602,frame_lock,True,11,False,51.05422272773753,"{""71"": 11}",,13.781125545501709,93850,False,,0,,0,0,2019-09-17 11:22:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,start,264602,frame_lock,True,12,False,51.05422272773753,"{""71"": 12}",,13.781125545501709,93850,False,,0,,0,0,2019-09-17 11:59:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,end,264602,frame_lock,True,12,False,51.05422272773753,"{""71"": 12}",,13.781125545501709,93850,False,,0,,0,0,2019-09-17 12:01:00,4395,7551012778,True,0,71
False,dresden,0,Uniklinikum,True,ok,,0,start,264602,frame_lock,True,11,False,51.05422272773753,"{""71"": 11}",,13.781125545501709,93850,False,,0,,0,0,2019-09-17 15:00:00,4395,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,end,264575,frame_lock,True,4,False,51.07174027751911,"{""71"": 4}",,13.741257190704346,93850,False,,0,,0,0,2019-09-17 15:48:00,4373,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,start,264575,frame_lock,True,4,False,51.07174027751911,"{""71"": 4}",,13.741257190704346,93850,False,,0,,0,0,2019-09-17 17:24:00,4373,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22162428,frame_lock,True,1,False,51.051866666667,"{""71"": 1}",,13.734586666667,93850,True,,0,,12,0,2019-09-17 17:39:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22162428,frame_lock,True,1,False,51.051822222222,"{""71"": 1}",,13.734268888889,93850,True,,0,,12,0,2019-09-17 19:33:00,0,7551012778,True,0,71
False,dresden,0,Friedensstraße/Conradstr.,True,ok,,0,end,264575,frame_lock,True,4,False,51.07174027751911,"{""71"": 4}",,13.741257190704346,93850,False,,0,,0,0,2019-09-17 19:46:00,4373,7551012778,True,0,71
