p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Tzschirnerplatz,True,ok,,0,first,122238,frame_lock,True,8,False,51.0514845902553,"{""71"": 8}",,13.7446689605713,93850,False,,0,,0,0,2019-09-12 00:00:00,4410,7551012778,True,0,71
False,dresden,0,Tzschirnerplatz,True,ok,,0,last,122238,frame_lock,True,8,False,51.0514845902553,"{""71"": 8}",,13.7446689605713,93850,False,,0,,0,0,2019-09-12 06:15:00,4410,7551012778,True,0,71
False,dresden,0,BIKE 93072,False,ok,,0,first,21843304,frame_lock,True,1,False,51.053124444444,"{""15"": 1}",,13.747334444444,93072,True,,0,,12,0,2019-09-12 00:00:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,start,21870781,frame_lock,True,1,False,51.053035555556,"{""15"": 1}",,13.746974444444,93072,True,,0,,12,0,2019-09-12 06:15:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,end,21870781,frame_lock,True,1,False,51.053035555556,"{""15"": 1}",,13.746974444444,93072,True,,0,,12,0,2019-09-12 06:22:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,start,21870781,frame_lock,True,1,False,51.052968888889,"{""15"": 1}",,13.747121111111,93072,True,,0,,12,0,2019-09-12 09:20:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,end,21881119,frame_lock,True,1,False,51.052448888889,"{""15"": 1}",,13.728397777778,93072,True,,0,,12,0,2019-09-12 09:30:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,start,21881311,frame_lock,True,1,False,51.051546666667,"{""15"": 1}",,13.728716666667,93072,True,,0,,12,0,2019-09-12 10:07:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,end,21882876,frame_lock,True,1,False,51.053013333333,"{""15"": 1}",,13.747066666667,93072,True,,0,,12,0,2019-09-12 10:18:00,0,7551015352,True,0,15
False,dresden,0,BIKE 93072,False,ok,,0,start,21882876,frame_lock,True,1,False,51.053066666667,"{""15"": 1}",,13.747136666667,93072,True,,0,,12,0,2019-09-12 15:49:00,0,7551015352,True,0,15
