p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Lukasstr. / Hochschulstr.,True,ok,free,0,first,4405747,frame_lock,True,7,False,51.03252,"{""71"": 7}",,13.7325,93850,False,,0,,0,0,2019-09-21 00:00:00,4463,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22334562,frame_lock,True,1,False,51.032004444444,"{""71"": 1}",,13.735504444444,93850,True,,0,,12,0,2019-09-21 03:47:00,0,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,end,120,frame_lock,True,13,True,51.040476453474334,"{""71"": 13}",,13.733623623847961,93850,False,,0,,0,0,2019-09-21 03:55:00,4313,7551012778,True,0,71
False,dresden,0,Hauptbahnhof,True,ok,,0,start,120,frame_lock,True,32,True,51.040476453474334,"{""71"": 32}",,13.733623623847961,93850,False,,0,,0,0,2019-09-21 14:13:00,4313,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22358655,frame_lock,True,1,False,51.046004444444,"{""71"": 1}",,13.728995555556,93850,True,,0,,12,0,2019-09-21 14:18:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,22365376,frame_lock,True,1,False,51.046186666667,"{""71"": 1}",,13.730055555556,93850,True,,0,,12,0,2019-09-21 17:36:00,0,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,end,310792,frame_lock,True,4,False,51.038466106820756,"{""71"": 4}",,13.70167851448059,93850,False,,0,,0,0,2019-09-21 17:51:00,4438,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,start,310792,frame_lock,True,5,False,51.038466106820756,"{""71"": 5}",,13.70167851448059,93850,False,,0,,0,0,2019-09-21 17:57:00,4438,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,22372577,frame_lock,True,1,False,51.033666666667,"{""71"": 1}",,13.722103333333,93850,True,,0,,12,0,2019-09-21 18:09:00,0,7551012778,True,0,71
False,dresden,0,Nürnberger Ei,True,ok,free,0,start,264548,frame_lock,True,4,False,51.03376708728,"{""71"": 4}",,13.7229108810425,93850,False,,0,,0,0,2019-09-21 18:23:00,4348,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,end,310792,frame_lock,True,7,False,51.038466106820756,"{""71"": 7}",,13.70167851448059,93850,False,,0,,0,0,2019-09-21 18:40:00,4438,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,start,310792,frame_lock,True,6,False,51.038466106820756,"{""71"": 6}",,13.70167851448059,93850,False,,0,,0,0,2019-09-21 19:09:00,4438,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,end,310792,frame_lock,True,6,False,51.038466106820756,"{""71"": 6}",,13.70167851448059,93850,False,,0,,0,0,2019-09-21 19:16:00,4438,7551012778,True,0,71
False,dresden,0,Bonhoeffer Platz,True,ok,,0,last,310792,frame_lock,True,10,False,51.038466106820756,"{""71"": 10}",,13.70167851448059,93850,False,,0,,0,0,2019-09-21 23:59:00,4438,7551012778,True,0,71
False,dresden,0,Barbarossaplatz,True,ok,,0,first,264605,frame_lock,True,3,False,51.048412423104,"{""71"": 2, ""15"": 1}",,13.7907332181931,93072,False,,0,,0,0,2019-09-21 00:00:00,4398,7551015352,True,0,15
False,dresden,0,Barbarossaplatz,True,ok,,0,start,264605,frame_lock,True,2,False,51.048412423104,"{""71"": 1, ""15"": 1}",,13.7907332181931,93072,False,,0,,0,0,2019-09-21 14:39:00,4398,7551015352,True,0,15
False,dresden,0,Goldener Reiter,True,ok,,0,end,96479,frame_lock,True,1,False,51.05794862767418,"{""15"": 1}",,13.741482496261597,93072,False,,0,,0,0,2019-09-21 15:03:00,4421,7551015352,True,0,15
False,dresden,0,Goldener Reiter,True,ok,,0,start,96479,frame_lock,True,1,False,51.05794862767418,"{""15"": 1}",,13.741482496261597,93072,False,,0,,0,0,2019-09-21 19:09:00,4421,7551015352,True,0,15
False,dresden,0,Goldener Reiter,True,ok,,0,end,96479,frame_lock,True,1,False,51.05794862767418,"{""15"": 1}",,13.741482496261597,93072,False,,0,,0,0,2019-09-21 19:16:00,4421,7551015352,True,0,15
False,dresden,0,Goldener Reiter,True,ok,,0,last,96479,frame_lock,True,1,False,51.05794862767418,"{""15"": 1}",,13.741482496261597,93072,False,,0,,0,0,2019-09-21 23:59:00,4421,7551015352,True,0,15
False,dresden,0,BIKE 93783,False,ok,,0,first,22275775,frame_lock,True,1,False,51.029426666667,"{""71"": 1}",,13.832738888889,93783,True,,0,,12,0,2019-09-21 00:00:00,0,7551006397,True,0,71
False,dresden,0,BIKE 93783,False,ok,,0,start,22275775,frame_lock,True,1,False,51.029435555556,"{""71"": 1}",,13.832395555556,93783,True,,0,,12,0,2019-09-21 19:09:00,0,7551006397,True,0,71
False,dresden,0,BIKE 93783,False,ok,,0,end,22275775,frame_lock,True,1,False,51.029435555556,"{""71"": 1}",,13.832395555556,93783,True,,0,,12,0,2019-09-21 19:16:00,0,7551006397,True,0,71
False,dresden,0,BIKE 93783,False,ok,,0,last,22275775,frame_lock,True,1,False,51.029466666667,"{""71"": 1}",,13.832738888889,93783,True,,0,,12,0,2019-09-21 23:59:00,0,7551006397,True,0,71
False,dresden,0,Bhf. Mitte - Weißeritzstraße,True,ok,,0,first,338637,frame_lock,True,3,False,51.05570637992387,"{""71"": 3}",,13.722803592681885,93911,False,,0,,0,0,2019-09-21 00:00:00,4300,7551012414,True,0,71
