p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Conertplatz,True,ok,,0,first,310791,frame_lock,True,4,False,51.04600108441405,"{""71"": 4}",,13.69296669960022,93850,False,,0,,0,0,2019-09-01 00:00:00,4437,7551012778,True,0,71
False,dresden,0,Conertplatz,True,ok,,0,start,310791,frame_lock,True,5,False,51.04600108441405,"{""71"": 5}",,13.69296669960022,93850,False,,0,,0,0,2019-09-01 01:01:00,4437,7551012778,True,0,71
False,dresden,0,Haltepunkt Plauen,True,ok,,0,end,310789,frame_lock,True,4,False,51.030086474318246,"{""71"": 4}",,13.703261017799377,93850,False,,0,,0,0,2019-09-01 01:12:00,4435,7551012778,True,0,71
False,dresden,0,Haltepunkt Plauen,True,ok,,0,start,310789,frame_lock,True,4,False,51.030086474318246,"{""71"": 4}",,13.703261017799377,93850,False,,0,,0,0,2019-09-01 11:10:00,4435,7551012778,True,0,71
False,dresden,0,Kesselsdorfer Str. / Reisewitzer Str.,True,ok,,0,start,310790,frame_lock,True,7,False,51.0440355,"{""71"": 7}",,13.7008419,93850,False,,0,,0,0,2019-09-01 11:22:00,4436,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,end,10299848,frame_lock,True,8,False,51.07035,"{""71"": 8}",,13.72983,93850,False,,0,,0,0,2019-09-01 12:20:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,start,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-01 20:59:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,end,10299848,frame_lock,True,6,False,51.07035,"{""71"": 6}",,13.72983,93850,False,,0,,0,0,2019-09-01 21:02:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,start,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-01 22:05:00,4504,7551012778,True,0,71
False,dresden,0,Güntzplatz,True,ok,,0,end,264593,frame_lock,True,3,False,51.054000175809584,"{""71"": 3}",,13.758552074432371,93850,False,,0,,0,0,2019-09-01 22:30:00,4387,7551012778,True,0,71
False,dresden,0,Güntzplatz,True,ok,,0,last,264593,frame_lock,True,3,False,51.054000175809584,"{""71"": 3}",,13.758552074432371,93850,False,,0,,0,0,2019-09-01 23:59:00,4387,7551012778,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,first,21300263,frame_lock,True,1,False,51.044644444444,"{""71"": 1}",,13.7262,93408,True,,0,,12,0,2019-09-01 00:00:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,start,21300263,frame_lock,True,1,False,51.044791111111,"{""71"": 1}",,13.726261111111,93408,True,,0,,12,0,2019-09-01 10:18:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,end,21351582,frame_lock,True,1,False,51.042235555556,"{""71"": 1}",,13.732746666667,93408,True,,0,,12,0,2019-09-01 10:23:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,start,21351582,frame_lock,True,1,False,51.042617777778,"{""71"": 1}",,13.731791111111,93408,True,,0,,12,0,2019-09-01 11:40:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,end,21351582,frame_lock,True,1,False,51.042617777778,"{""71"": 1}",,13.731791111111,93408,True,,0,,12,0,2019-09-01 11:43:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,start,21379309,frame_lock,True,1,False,51.043391111111,"{""71"": 1}",,13.731122222222,93408,True,,0,,12,0,2019-09-01 20:59:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,end,21379309,frame_lock,True,1,False,51.043391111111,"{""71"": 1}",,13.731122222222,93408,True,,0,,12,0,2019-09-01 21:02:00,0,7551006379,True,0,71
False,dresden,0,BIKE 93408,False,ok,,0,start,21381949,frame_lock,True,1,False,51.042391111111,"{""71"": 1}",,13.73163,93408,True,,0,,12,0,2019-09-01 23:22:00,0,7551006379,True,0,71
False,dresden,0,Kesselsdorfer Str. / Reisewitzer Str.,True,ok,,0,end,310790,frame_lock,True,7,False,51.0440355,"{""71"": 7}",,13.7008419,93408,False,,0,,0,0,2019-09-01 23:33:00,4436,7551006379,True,0,71
False,dresden,0,Kesselsdorfer Str. / Reisewitzer Str.,True,ok,,0,last,310790,frame_lock,True,7,False,51.0440355,"{""71"": 7}",,13.7008419,93408,False,,0,,0,0,2019-09-01 23:59:00,4436,7551006379,True,0,71
False,dresden,0,Pfotenhauer Straße,True,ok,,0,first,264601,frame_lock,True,3,False,51.05858587827212,"{""71"": 3}",,13.777585029602049,93616,False,,0,,0,0,2019-09-01 07:08:00,4394,7551006429,True,0,71
False,dresden,0,Pfotenhauer Straße,True,ok,,0,start,264601,frame_lock,True,4,False,51.05858587827212,"{""71"": 4}",,13.777585029602049,93616,False,,0,,0,0,2019-09-01 11:40:00,4394,7551006429,True,0,71
False,dresden,0,Pfotenhauer Straße,True,ok,,0,end,264601,frame_lock,True,4,False,51.05858587827212,"{""71"": 4}",,13.777585029602049,93616,False,,0,,0,0,2019-09-01 11:43:00,4394,7551006429,True,0,71
False,dresden,0,Pfotenhauer Straße,True,ok,,0,start,264601,frame_lock,True,3,False,51.05858587827212,"{""71"": 3}",,13.777585029602049,93616,False,,0,,0,0,2019-09-01 20:59:00,4394,7551006429,True,0,71
False,dresden,0,Pfotenhauer Straße,True,ok,,0,end,264601,frame_lock,True,3,False,51.05858587827212,"{""71"": 3}",,13.777585029602049,93616,False,,0,,0,0,2019-09-01 21:02:00,4394,7551006429,True,0,71
False,dresden,0,Pfotenhauer Straße,True,ok,,0,last,264601,frame_lock,True,6,False,51.05858587827212,"{""71"": 6}",,13.777585029602049,93616,False,,0,,0,0,2019-09-01 23:59:00,4394,7551006429,True,0,71
False,dresden,0,Ringhotel Residenz Alt Dresden,True,ok,,0,first,321013,frame_lock,True,8,False,51.05977943515891,"{""71"": 8}",,13.67899775505066,93911,False,,0,,0,0,2019-09-01 00:51:00,4321,7551012414,True,0,71
False,dresden,0,Ringhotel Residenz Alt Dresden,True,ok,,0,start,321013,frame_lock,True,8,False,51.05977943515891,"{""71"": 8}",,13.67899775505066,93911,False,,0,,0,0,2019-09-01 11:40:00,4321,7551012414,True,0,71
False,dresden,0,Ringhotel Residenz Alt Dresden,True,ok,,0,end,321013,frame_lock,True,8,False,51.05977943515891,"{""71"": 8}",,13.67899775505066,93911,False,,0,,0,0,2019-09-01 11:43:00,4321,7551012414,True,0,71
False,dresden,0,Ringhotel Residenz Alt Dresden,True,ok,,0,start,321013,frame_lock,True,9,False,51.05977943515891,"{""71"": 9}",,13.67899775505066,93911,False,,0,,0,0,2019-09-01 20:59:00,4321,7551012414,True,0,71
False,dresden,0,Ringhotel Residenz Alt Dresden,True,ok,,0,end,321013,frame_lock,True,9,False,51.05977943515891,"{""71"": 9}",,13.67899775505066,93911,False,,0,,0,0,2019-09-01 21:02:00,4321,7551012414,True,0,71
False,dresden,0,Ringhotel Residenz Alt Dresden,True,ok,,0,last,321013,frame_lock,True,9,False,51.05977943515891,"{""71"": 9}",,13.67899775505066,93911,False,,0,,0,0,2019-09-01 23:59:00,4321,7551012414,True,0,71
