p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,BIKE 93850,False,ok,,0,first,21945812,frame_lock,True,1,False,51.061142222222,"{""71"": 1}",,13.742425555556,93850,True,,0,,12,0,2019-09-13 13:06:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,21948372,frame_lock,True,1,False,51.061071111111,"{""71"": 1}",,13.743257777778,93850,True,,0,,12,0,2019-09-13 14:11:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21952562,frame_lock,True,1,False,51.054306666667,"{""71"": 1}",,13.726454444444,93850,True,,0,,12,0,2019-09-13 14:55:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,21952562,frame_lock,True,1,False,51.054355555556,"{""71"": 1}",,13.726424444444,93850,True,,0,,12,0,2019-09-13 14:58:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21954988,frame_lock,True,1,False,51.041928888889,"{""71"": 1}",,13.734493333333,93850,True,,0,,12,0,2019-09-13 15:33:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,21954988,frame_lock,True,1,False,51.041497777778,"{""71"": 1}",,13.734364444444,93850,True,,0,,12,0,2019-09-13 15:55:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21959331,frame_lock,True,1,False,51.061524444444,"{""71"": 1}",,13.742006666667,93850,True,,0,,12,0,2019-09-13 16:40:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,21959331,frame_lock,True,1,False,51.061546666667,"{""71"": 1}",,13.742067777778,93850,True,,0,,12,0,2019-09-13 18:00:00,0,7551012778,True,0,71
False,dresden,0,Wormserstraße,True,ok,,0,end,121811,frame_lock,True,2,False,51.04581896422577,"{""71"": 2}",,13.787916898727417,93850,False,,0,,0,0,2019-09-13 18:42:00,4328,7551012778,True,0,71
False,dresden,0,Wormserstraße,True,ok,,0,last,121811,frame_lock,True,2,False,51.04581896422577,"{""71"": 2}",,13.787916898727417,93850,False,,0,,0,0,2019-09-13 23:59:00,4328,7551012778,True,0,71
False,dresden,0,Barbarossaplatz,True,ok,,0,first,264605,frame_lock,True,5,False,51.048412423104,"{""71"": 4, ""15"": 1}",,13.7907332181931,93385,False,,0,,0,0,2019-09-13 00:00:00,4398,7551004176,True,0,71
False,dresden,0,Barbarossaplatz,True,ok,,0,start,264605,frame_lock,True,4,False,51.048412423104,"{""71"": 3, ""15"": 1}",,13.7907332181931,93385,False,,0,,0,0,2019-09-13 06:21:00,4398,7551004176,True,0,71
False,dresden,0,Barbarossaplatz,True,ok,,0,end,264605,frame_lock,True,4,False,51.048412423104,"{""71"": 3, ""15"": 1}",,13.7907332181931,93385,False,,0,,0,0,2019-09-13 06:23:00,4398,7551004176,True,0,71
False,dresden,0,Barbarossaplatz,True,ok,,0,start,264605,frame_lock,True,2,False,51.048412423104,"{""71"": 2}",,13.7907332181931,93385,False,,0,,0,0,2019-09-13 09:51:00,4398,7551004176,True,0,71
False,dresden,0,Barbarossaplatz,True,ok,,0,end,264605,frame_lock,True,2,False,51.048412423104,"{""71"": 2}",,13.7907332181931,93385,False,,0,,0,0,2019-09-13 09:53:00,4398,7551004176,True,0,71
