p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,first,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-29 00:00:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,start,10299848,frame_lock,True,10,False,51.07035,"{""71"": 10}",,13.72983,93850,False,,0,,0,0,2019-09-29 07:25:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,end,10299848,frame_lock,True,3,False,51.07035,"{""71"": 3}",,13.72983,93850,False,,0,,0,0,2019-09-29 16:56:00,4504,7551012778,True,0,71
False,dresden,0,Alexander-Puschkin-Platz,True,ok,free,0,last,10299848,frame_lock,True,7,False,51.07035,"{""71"": 7}",,13.72983,93850,False,,0,,0,0,2019-09-29 23:59:00,4504,7551012778,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,first,265881,frame_lock,True,8,False,51.08737775269143,"{""71"": 8}",,13.730077743530273,93385,False,,0,,0,0,2019-09-29 00:00:00,4305,7551004176,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,start,265881,frame_lock,True,8,False,51.08737775269143,"{""71"": 8}",,13.730077743530273,93385,False,,0,,0,0,2019-09-29 10:56:00,4305,7551004176,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,end,265881,frame_lock,True,8,False,51.08737775269143,"{""71"": 8}",,13.730077743530273,93385,False,,0,,0,0,2019-09-29 11:03:00,4305,7551004176,True,0,71
False,dresden,6,DVB Trachenberger Straße,True,ok,stele,0,last,265881,frame_lock,True,10,False,51.08737775269143,"{""71"": 10}",,13.730077743530273,93385,False,,0,,0,0,2019-09-29 23:59:00,4305,7551004176,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,first,264566,frame_lock,True,6,False,51.02277835995663,"{""71"": 6}",,13.838900327682495,93783,False,,0,,0,0,2019-09-29 00:00:00,4365,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,start,264566,frame_lock,True,7,False,51.02277835995663,"{""71"": 7}",,13.838900327682495,93783,False,,0,,0,0,2019-09-29 10:56:00,4365,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,end,264566,frame_lock,True,7,False,51.02277835995663,"{""71"": 7}",,13.838900327682495,93783,False,,0,,0,0,2019-09-29 11:03:00,4365,7551006397,True,0,71
