p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Malterstraße (Haltestelle),True,ok,free,0,first,10299584,frame_lock,True,11,False,51.04257,"{""71"": 11}",,13.69113,93850,False,,0,,0,0,2019-09-10 00:00:00,4483,7551012778,True,0,71
False,dresden,0,Malterstraße (Haltestelle),True,ok,free,0,start,10299584,frame_lock,True,9,False,51.04257,"{""71"": 9}",,13.69113,93850,False,,0,,0,0,2019-09-10 06:18:00,4483,7551012778,True,0,71
False,dresden,0,Hettnerstr.,True,ok,free,0,end,4405603,frame_lock,True,2,False,51.03006,"{""71"": 2}",,13.72757,93850,False,,0,,0,0,2019-09-10 06:33:00,4453,7551012778,True,0,71
False,dresden,0,Hettnerstr.,True,ok,free,0,start,4405603,frame_lock,True,2,False,51.03006,"{""71"": 2}",,13.72757,93850,False,,0,,0,0,2019-09-10 06:44:00,4453,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,end,218275,frame_lock,True,2,False,51.046662107229565,"{""71"": 2}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 06:55:00,4420,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,start,218275,frame_lock,True,2,False,51.046662107229565,"{""71"": 2}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 07:55:00,4420,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21774869,frame_lock,True,1,False,51.048528888889,"{""71"": 1}",,13.734094444444,93850,True,,0,,12,0,2019-09-10 08:01:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,21774869,frame_lock,True,1,False,51.048413333333,"{""71"": 1}",,13.734462222222,93850,True,,0,,12,0,2019-09-10 08:03:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,end,21775068,frame_lock,True,1,False,51.047991111111,"{""71"": 1}",,13.740156666667,93850,True,,0,,12,0,2019-09-10 08:06:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,start,21775068,frame_lock,True,1,False,51.047964444444,"{""71"": 1}",,13.740085555556,93850,True,,0,,12,0,2019-09-10 08:07:00,0,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,end,218275,frame_lock,True,1,False,51.046662107229565,"{""71"": 1}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 08:12:00,4420,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,start,218275,frame_lock,True,1,False,51.046662107229565,"{""71"": 1}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 09:14:00,4420,7551012778,True,0,71
False,dresden,0,Prager Str. / Mc Donalds,True,ok,,0,end,19892,frame_lock,True,2,False,51.0428121913295,"{""71"": 2}",,13.7352356314659,93850,False,,0,,0,0,2019-09-10 09:21:00,4418,7551012778,True,0,71
False,dresden,0,Vapiano / Prager Str.,True,ok,,0,start,127640,frame_lock,True,2,False,51.0445980659557,"{""71"": 2}",,13.7363541126251,93850,False,,0,,0,0,2019-09-10 09:34:00,4402,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,end,218275,frame_lock,True,1,False,51.046662107229565,"{""71"": 1}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 09:39:00,4420,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,start,218275,frame_lock,True,1,False,51.046662107229565,"{""71"": 1}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 11:36:00,4420,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,end,218275,frame_lock,True,1,False,51.046662107229565,"{""71"": 1}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 11:39:00,4420,7551012778,True,0,71
False,dresden,0,Lingnerallee Cityherberge,True,ok,,0,start,218275,frame_lock,True,1,False,51.046662107229565,"{""71"": 1}",,13.746004700660706,93850,False,,0,,0,0,2019-09-10 15:01:00,4420,7551012778,True,0,71
False,dresden,0,Großer Garten / Lennéstraße,True,ok,,0,end,12936,frame_lock,True,4,False,51.0426283721862,"{""71"": 4}",,13.7510794401169,93850,False,,0,,0,0,2019-09-10 15:05:00,4314,7551012778,True,0,71
False,dresden,0,Großer Garten / Lennéstraße,True,ok,,0,start,12936,frame_lock,True,4,False,51.0426283721862,"{""71"": 4}",,13.7510794401169,93850,False,,0,,0,0,2019-09-10 17:53:00,4314,7551012778,True,0,71
False,dresden,0,Weberplatz,True,ok,traffic_sign,0,end,4783682,frame_lock,True,2,False,51.03022,"{""71"": 2}",,13.74926,93850,False,,0,,0,0,2019-09-10 18:03:00,4457,7551012778,True,0,71
False,dresden,0,Weberplatz,True,ok,traffic_sign,0,start,4783682,frame_lock,True,3,False,51.03022,"{""71"": 3}",,13.74926,93850,False,,0,,0,0,2019-09-10 18:33:00,4457,7551012778,True,0,71
False,dresden,0,Cottaer Straße (Haltestelle),True,ok,free,0,end,10299537,frame_lock,True,5,False,51.050166045123035,"{""71"": 5}",,13.712477087974548,93850,False,,0,,0,0,2019-09-10 19:06:00,4481,7551012778,True,0,71
