p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,BIKE 93850,False,ok,,0,first,22506492,frame_lock,True,1,False,51.052288888889,"{""71"": 1}",,13.743203333333,93850,True,,0,,12,0,2019-09-25 00:00:00,0,7551012778,True,0,71
False,dresden,0,BIKE 93850,False,ok,,0,last,22562453,frame_lock,True,1,False,51.05224,"{""71"": 1}",,13.743796666667,93850,True,,0,,12,0,2019-09-25 23:59:00,0,7551012778,True,0,71
False,dresden,0,Elbepark Dresden,True,ok,,0,first,94833,frame_lock,True,1,False,51.0850729052972,"{""71"": 1}",,13.6945223808289,93385,False,,0,,0,0,2019-09-25 00:00:00,4307,7551004176,True,0,71
False,dresden,0,Elbepark Dresden,True,ok,,0,start,94833,frame_lock,True,6,False,51.0850729052972,"{""71"": 6}",,13.6945223808289,93385,False,,0,,0,0,2019-09-25 22:27:00,4307,7551004176,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,end,22584206,frame_lock,True,1,False,51.056737777778,"{""71"": 1}",,13.725692222222,93385,True,,0,,12,0,2019-09-25 22:51:00,0,7551004176,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,last,22584206,frame_lock,True,1,False,51.057031111111,"{""71"": 1}",,13.726231111111,93385,True,,0,,12,0,2019-09-25 23:59:00,0,7551004176,True,0,71
False,dresden,0,BIKE 93783,False,ok,,0,first,22536149,frame_lock,True,1,False,51.023875555556,"{""71"": 1}",,13.838445555556,93783,True,,0,,12,0,2019-09-25 00:00:00,0,7551006397,True,0,71
False,dresden,6,DVB Endpunkt Laubegast,True,ok,stele,0,last,264566,frame_lock,True,9,False,51.02277835995663,"{""71"": 9}",,13.838900327682495,93783,False,,0,,0,0,2019-09-25 23:59:00,4365,7551006397,True,0,71
False,dresden,0,Kino im Dach,True,ok,,0,first,681987,frame_lock,True,6,False,51.04090819439722,"{""71"": 5, ""15"": 1}",,13.800866603851318,93658,False,,0,,0,0,2019-09-25 00:00:00,4446,7551015507,True,0,71
False,dresden,0,Kino im Dach,True,ok,,0,start,681987,frame_lock,True,3,False,51.04090819439722,"{""71"": 2, ""15"": 1}",,13.800866603851318,93658,False,,0,,0,0,2019-09-25 16:15:00,4446,7551015507,True,0,71
False,dresden,6,Schillergalerie,True,ok,,0,end,329097,frame_lock,True,2,False,51.05136993564705,"{""71"": 2}",,13.804289102554321,93658,False,,4,,0,0,2019-09-25 16:21:00,4399,7551015507,True,0,71
False,dresden,6,Schillergalerie,True,ok,,0,last,329097,frame_lock,True,2,False,51.05136993564705,"{""71"": 2}",,13.804289102554321,93658,False,,4,,0,0,2019-09-25 23:59:00,4399,7551015507,True,0,71
False,dresden,0,Chemnitzer Straße,True,ok,,0,first,264574,frame_lock,True,1,False,51.033662509278386,"{""71"": 1}",,13.710991144180296,93730,False,,0,,0,0,2019-09-25 00:00:00,4372,7551006367,True,0,71
False,dresden,0,Chemnitzer Straße,True,ok,,0,start,264574,frame_lock,True,2,False,51.033662509278386,"{""71"": 2}",,13.710991144180296,93730,False,,0,,0,0,2019-09-25 07:24:00,4372,7551006367,True,0,71
