p_rack_locks,city,p_bike_racks,p_name,p_spot,b_state,p_terminal_type,p_booked_bikes,trip,p_uid,b_lock_types,b_active,p_bikes,p_maintenance,p_lat,p_bike_types,p_address,p_lng,b_number,p_bike,b_battery_pack,p_free_racks,b_pedelec_battery,p_place_type,p_special_racks,datetime,p_number,b_boardcomputer,b_electric_lock,p_free_special_racks,b_bike_type
False,dresden,0,Wormserstraße,True,ok,,0,first,121811,frame_lock,True,2,False,51.04581896422577,"{""71"": 2}",,13.787916898727417,93850,False,,0,,0,0,2019-09-14 00:00:00,4328,7551012778,True,0,71
False,dresden,0,Wormserstraße,True,ok,,0,start,121811,frame_lock,True,2,False,51.04581896422577,"{""71"": 2}",,13.787916898727417,93850,False,,0,,0,0,2019-09-14 16:54:00,4328,7551012778,True,0,71
False,dresden,0,Mosenstraße,True,ok,,0,end,264599,frame_lock,True,5,False,51.04473971878632,"{""71"": 5}",,13.777724504470825,93850,False,,0,,0,0,2019-09-14 17:00:00,4392,7551012778,True,0,71
False,dresden,0,Mosenstraße,True,ok,,0,start,264599,frame_lock,True,5,False,51.04473971878632,"{""71"": 5}",,13.777724504470825,93850,False,,0,,0,0,2019-09-14 18:59:00,4392,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,end,264595,frame_lock,True,5,False,51.0587713199203,"{""71"": 5}",,13.7692809104919,93850,False,,0,,0,0,2019-09-14 19:24:00,4389,7551012778,True,0,71
False,dresden,0,Gutenbergstraße,True,ok,,0,last,264595,frame_lock,True,6,False,51.0587713199203,"{""71"": 6}",,13.7692809104919,93850,False,,0,,0,0,2019-09-14 23:59:00,4389,7551012778,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,first,21976789,frame_lock,True,1,False,51.046888888889,"{""71"": 1}",,13.708426666667,93385,True,,0,,12,0,2019-09-14 00:15:00,0,7551004176,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,start,21976789,frame_lock,True,1,False,51.04684,"{""71"": 1}",,13.708707777778,93385,True,,0,,12,0,2019-09-14 10:53:00,0,7551004176,True,0,71
False,dresden,0,BIKE 93385,False,ok,,0,end,21995241,frame_lock,True,1,False,51.052297777778,"{""71"": 1}",,13.731022222222,93385,True,,0,,12,0,2019-09-14 12:14:00,0,7551004176,True,0,71
False,dresden,0,Postplatz / Staatsschauspiel Dresden,True,ok,,0,last,10924,frame_lock,True,2,False,51.0518690183409,"{""71"": 2}",,13.7325990200043,93385,False,,0,,0,0,2019-09-14 23:59:00,4411,7551004176,True,0,71
