p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.790373802185,0,False,frame_lock,1,93662,False,True,True,Hp. Dresden-Reick,2019-05-18 00:00:00,75238,15,first,7551005462,"{""15"": 1}",0,0,,dresden,4309,False,0,,0,51.021027075562,0,,ok
True,,13.790373802185,0,False,frame_lock,1,93662,False,True,True,Hp. Dresden-Reick,2019-05-18 01:34:00,75238,15,start,7551005462,"{""15"": 1}",0,0,,dresden,4309,False,0,,0,51.021027075562,0,,ok
True,,13.790373802185,0,False,frame_lock,1,93662,False,True,True,Hp. Dresden-Reick,2019-05-18 01:41:00,75238,15,end,7551005462,"{""15"": 1}",0,0,,dresden,4309,False,0,,0,51.021027075562,0,,ok
True,,13.790373802185,0,False,frame_lock,1,93662,False,True,True,Hp. Dresden-Reick,2019-05-18 06:52:00,75238,15,start,7551005462,"{""15"": 1}",0,0,,dresden,4309,False,0,,0,51.021027075562,0,,ok
True,,13.789338469505,0,False,frame_lock,3,93662,False,True,True,Panometer,2019-05-18 06:57:00,45444,15,end,7551005462,"{""15"": 2, ""undefined"": 1}",0,0,,dresden,4310,False,0,,0,51.025740883129,0,,ok
True,,13.789338469505,0,False,frame_lock,3,93662,False,True,True,Panometer,2019-05-18 23:59:00,45444,15,last,7551005462,"{""15"": 2, ""undefined"": 1}",0,0,,dresden,4310,False,0,,0,51.025740883129,0,,ok
True,,13.792535662651,0,False,frame_lock,1,93406,False,True,True,Waldpark,2019-05-18 00:00:00,264534,0,first,7551007269,"{""undefined"": 1}",0,0,,dresden,4338,False,0,,0,51.058110469927,0,,ok
True,,13.792535662651,0,False,frame_lock,1,93406,False,True,True,Waldpark,2019-05-18 01:34:00,264534,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4338,False,0,,0,51.058110469927,0,,ok
True,,13.792535662651,0,False,frame_lock,1,93406,False,True,True,Waldpark,2019-05-18 01:41:00,264534,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4338,False,0,,0,51.058110469927,0,,ok
True,,13.792535662651,0,False,frame_lock,1,93406,False,True,True,Waldpark,2019-05-18 23:59:00,264534,0,last,7551007269,"{""undefined"": 1}",0,0,,dresden,4338,False,0,,0,51.058110469927,0,,ok
False,,13.718131111111,12,False,frame_lock,1,93728,True,True,True,BIKE 93728,2019-05-18 00:00:00,15895363,15,first,7551005500,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.041604444444,0,,ok
True,,13.719418644905,0,False,frame_lock,3,93728,False,True,True,Budapester Straße,2019-05-18 01:34:00,264582,15,start,7551005500,"{""15"": 1, ""undefined"": 2}",0,0,,dresden,4379,False,0,,0,51.04038538261,0,,ok
