p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.712477087975,0,False,frame_lock,4,93727,False,True,True,Cottaer Straße (Haltestelle),2019-05-19 00:00:00,10299537,15,first,7551006606,"{""15"": 2, ""undefined"": 2}",0,0,,dresden,4481,False,0,free,0,51.050166045123,0,,ok
True,,13.712477087975,0,False,frame_lock,4,93727,False,True,True,Cottaer Straße (Haltestelle),2019-05-19 00:08:00,10299537,15,start,7551006606,"{""15"": 2, ""undefined"": 2}",0,0,,dresden,4481,False,0,free,0,51.050166045123,0,,ok
True,,13.715690374374,0,False,frame_lock,1,93727,False,True,True,Nossener Brücke,2019-05-19 00:18:00,264549,15,end,7551006606,"{""15"": 1}",0,0,,dresden,4349,False,0,,0,51.037126951669,0,,ok
True,,13.715690374374,0,False,frame_lock,1,93727,False,True,True,Nossener Brücke,2019-05-19 01:40:00,264549,15,start,7551006606,"{""15"": 1}",0,0,,dresden,4349,False,0,,0,51.037126951669,0,,ok
True,,13.715690374374,0,False,frame_lock,1,93727,False,True,True,Nossener Brücke,2019-05-19 01:47:00,264549,15,end,7551006606,"{""15"": 1}",0,0,,dresden,4349,False,0,,0,51.037126951669,0,,ok
True,,13.715690374374,0,False,frame_lock,1,93727,False,True,True,Nossener Brücke,2019-05-19 01:52:00,264549,15,start,7551006606,"{""15"": 1}",0,0,,dresden,4349,False,0,,0,51.037126951669,0,,ok
False,,13.717114444444,12,False,frame_lock,1,93727,True,True,True,BIKE 93727,2019-05-19 01:56:00,15951562,15,end,7551006606,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038591111111,0,,ok
False,,13.719628888889,12,False,frame_lock,1,93727,True,True,True,BIKE 93727,2019-05-19 14:08:00,15964478,15,start,7551006606,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038653333333,0,,ok
False,,13.734165555556,12,False,frame_lock,1,93727,True,True,True,BIKE 93727,2019-05-19 14:19:00,15972466,15,end,7551006606,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.050911111111,0,,ok
False,,13.734552222222,12,False,frame_lock,1,93727,True,True,True,BIKE 93727,2019-05-19 16:26:00,15972466,15,start,7551006606,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.051075555556,0,,ok
False,,13.747212222222,12,False,frame_lock,1,93727,True,True,True,BIKE 93727,2019-05-19 16:42:00,15979602,15,end,7551006606,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.072271111111,0,,ok
False,,13.747701111111,12,False,frame_lock,1,93727,True,True,True,BIKE 93727,2019-05-19 18:19:00,15979602,15,start,7551006606,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.072084444444,0,,ok
