p_bike_types,p_rack_locks,p_spot,p_special_racks,b_state,b_bike_type,p_name,p_uid,trip,p_booked_bikes,p_terminal_type,p_bike_racks,p_place_type,p_bike,p_lng,b_active,b_number,p_address,p_free_racks,b_lock_types,b_boardcomputer,b_electric_lock,city,datetime,p_maintenance,p_bikes,p_free_special_racks,p_lat,b_battery_pack,b_pedelec_battery,p_number
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15549999,first,0,,0,12,True,13.70876,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 00:00:00,False,1,0,51.043702222222,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15549999,start,0,,0,12,True,13.70876,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 00:14:00,False,1,0,51.043702222222,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15551241,end,0,,0,12,True,13.70273,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 00:19:00,False,1,0,51.040755555556,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15551241,start,0,,0,12,True,13.703616666667,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 00:20:00,False,1,0,51.040777777778,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15551483,start,0,,0,12,True,13.712931111111,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 00:32:00,False,1,0,51.034093333333,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15551917,end,0,,0,12,True,13.788413333333,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 00:56:00,False,1,0,51.036897777778,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15555947,last,0,,0,12,True,13.788381111111,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-10 23:59:00,False,1,0,51.037191111111,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93464,15549021,first,0,,0,12,True,13.80232,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-10 00:00:00,False,1,0,51.036448888889,,,0
"{""15"": 4, ""undefined"": 1}",False,True,0,ok,0,Kino im Dach,681987,last,0,,0,0,False,13.800866603851,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-10 23:59:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,71,Haltepunkt Trachau,264560,first,0,,0,0,False,13.704553842545,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 00:00:00,False,5,0,51.08875925821,,,4358
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,71,Haltepunkt Trachau,264560,start,0,,0,0,False,13.704553842545,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 13:15:00,False,5,0,51.08875925821,,,4358
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Albertplatz,2985,end,0,,0,0,False,13.74731361866,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 13:45:00,False,2,0,51.063895958845,,,4302
"{""71"": 1}",False,True,0,ok,71,Albertplatz,2985,start,0,,0,0,False,13.74731361866,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 15:20:00,False,1,0,51.063895958845,,,4302
"{""71"": 1, ""15"": 2}",False,True,0,ok,71,Ibis Hotel Königstein / Prager Straße,14103,end,0,,0,7,False,13.736576,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 15:32:00,False,3,0,51.046156,,,4417
"{""71"": 1, ""15"": 4}",False,True,0,ok,71,Ibis Hotel Königstein / Prager Straße,14103,start,0,,0,7,False,13.736576,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 17:53:00,False,5,0,51.046156,,,4417
"{""71"": 1}",False,True,0,ok,71,Südhöhe,10299802,end,0,free,0,0,False,13.73001,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 18:10:00,False,1,0,51.01992,,,4502
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Südhöhe,10299802,last,0,free,0,0,False,13.73001,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-10 23:59:00,False,2,0,51.01992,,,4502
"{""15"": 2}",False,True,0,ok,15,Panometer,45444,first,0,,0,0,False,13.789338469505,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-10 00:00:00,False,2,0,51.025740883129,,,4310
"{""15"": 1, ""undefined"": 2}",False,True,0,ok,15,Panometer,45444,last,0,,0,0,False,13.789338469505,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-10 23:59:00,False,3,0,51.025740883129,,,4310
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15533910,first,0,,0,12,True,13.709156666667,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 00:00:00,False,1,0,51.084608888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15533910,start,0,,0,12,True,13.708791111111,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 06:26:00,False,1,0,51.084546666667,,,0
"{""15"": 1}",False,True,0,ok,15,Tatzberg,264603,end,0,,0,0,False,13.776994943619,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 06:55:00,False,1,0,51.055942411116,,,4396
"{""15"": 2}",False,True,0,ok,15,Tatzberg,264603,start,0,,0,0,False,13.776994943619,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 14:07:00,False,2,0,51.055942411116,,,4396
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15575478,end,0,,0,12,True,13.770255555556,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 14:17:00,False,1,0,51.065186666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15575478,start,0,,0,12,True,13.770268888889,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 14:31:00,False,1,0,51.065128888889,,,0
"{""15"": 2, ""undefined"": 1}",False,True,0,ok,15,Altpieschen,264557,end,0,,0,0,False,13.7167096138,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 14:59:00,False,3,0,51.077648763812,,,4355
"{""15"": 2, ""undefined"": 1}",False,True,0,ok,15,Altpieschen,264557,start,0,,0,0,False,13.7167096138,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 15:05:00,False,3,0,51.077648763812,,,4355
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Altpieschen,264557,end,0,,0,0,False,13.7167096138,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 16:11:00,False,2,0,51.077648763812,,,4355
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Altpieschen,264557,start,0,,0,0,False,13.7167096138,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 17:21:00,False,2,0,51.077648763812,,,4355
"{""15"": 1}",False,True,0,ok,15,Alaunstraße,264576,end,0,,0,0,False,13.751809000969,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 17:33:00,False,1,0,51.066946872474,,,4374
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15590391,start,0,,0,12,True,13.749236666667,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 19:51:00,False,1,0,51.067244444444,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15590832,end,0,,0,12,True,13.749148888889,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 19:54:00,False,1,0,51.064582222222,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15590832,start,0,,0,12,True,13.749235555556,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 19:58:00,False,1,0,51.064533333333,,,0
"{""71"": 1, ""15"": 4}",False,True,0,ok,15,Alaunstraße,264576,end,0,,0,0,False,13.751809000969,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 20:00:00,False,5,0,51.066946872474,,,4374
"{""71"": 1, ""15"": 3}",False,True,0,ok,15,Alaunstraße,264576,start,0,,0,0,False,13.751809000969,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 22:59:00,False,4,0,51.066946872474,,,4374
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15596141,end,0,,0,12,True,13.751202222222,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 23:06:00,False,1,0,51.071542222222,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15596141,last,0,,0,12,True,13.751127777778,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-10 23:59:00,False,1,0,51.071591111111,,,0
"{""71"": 1}",False,True,0,ok,71,Archivstr. / Wigardstr.,637850,first,0,free,0,0,False,13.74954521656,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-10 00:00:00,False,1,0,51.057844104252,,,4442
"{""71"": 1}",False,True,0,ok,71,Archivstr. / Wigardstr.,637850,start,0,free,0,0,False,13.74954521656,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-10 17:56:00,False,1,0,51.057844104252,,,4442
"{""71"": 1}",False,True,0,ok,71,Altpieschen,264557,end,0,,0,0,False,13.7167096138,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-10 18:11:00,False,1,0,51.077648763812,,,4355
"{""71"": 1}",False,True,0,ok,71,Altpieschen,264557,start,0,,0,0,False,13.7167096138,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-10 22:36:00,False,1,0,51.077648763812,,,4355
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Gutenbergstraße,264595,end,0,,0,0,False,13.769280910492,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-10 22:55:00,False,2,0,51.05877131992,,,4389
"{""71"": 2, ""15"": 1}",False,True,0,ok,71,Gutenbergstraße,264595,last,0,,0,0,False,13.769280910492,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-10 23:59:00,False,3,0,51.05877131992,,,4389
"{""15"": 1}",False,True,0,ok,15,Btf. Gruna,41380,first,0,,0,7,False,13.777402639389,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 00:00:00,False,1,0,51.027792268868,,,4311
"{""15"": 2}",False,True,0,ok,15,Btf. Gruna,41380,start,0,,0,7,False,13.777402639389,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 04:30:00,False,2,0,51.027792268868,,,4311
"{""71"": 1, ""15"": 4}",False,True,0,ok,15,Pirnaischer Platz,9972732,end,0,,0,0,False,13.74415397644,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 07:36:00,False,5,0,51.048972240425,,,4315
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Pirnaischer Platz,9972732,start,0,,0,0,False,13.74415397644,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 12:42:00,False,2,0,51.048972240425,,,4315
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15572858,end,0,,0,12,True,13.741998888889,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 13:24:00,False,1,0,51.048288888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15572858,start,0,,0,12,True,13.742458888889,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 14:36:00,False,1,0,51.048315555556,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15585065,end,0,,0,12,True,13.742384444444,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 17:29:00,False,1,0,51.048906666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15585065,start,0,,0,12,True,13.742337777778,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 18:04:00,False,1,0,51.048742222222,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15587212,end,0,,0,12,True,13.749384444444,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 18:15:00,False,1,0,51.065,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15587212,start,0,,0,12,True,13.749477777778,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 21:52:00,False,1,0,51.064826666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15594376,end,0,,0,12,True,13.741273333333,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 21:57:00,False,1,0,51.069213333333,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15594376,start,0,,0,12,True,13.740552222222,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 22:04:00,False,1,0,51.069048888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15594734,end,0,,0,12,True,13.750265555556,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 22:10:00,False,1,0,51.068528888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15594734,start,0,,0,12,True,13.750265555556,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 22:23:00,False,1,0,51.068528888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15595241,end,0,,0,12,True,13.74034,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 22:28:00,False,1,0,51.07136,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93048,15595241,last,0,,0,12,True,13.740405555556,True,93048,,0,frame_lock,7551005322,True,dresden,2019-05-10 23:49:00,False,1,0,51.071346666667,,,0
"{""71"": 1, ""15"": 1, ""undefined"": 1}",False,True,0,ok,71,Gutenbergstraße,264595,first,0,,0,0,False,13.769280910492,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 00:00:00,False,3,0,51.05877131992,,,4389
"{""71"": 1, ""15"": 2, ""undefined"": 1}",False,True,0,ok,71,Gutenbergstraße,264595,start,0,,0,0,False,13.769280910492,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 05:07:00,False,4,0,51.05877131992,,,4389
"{""71"": 1, ""15"": 1, ""undefined"": 2}",False,True,0,ok,71,Bf. Dresden-Neustadt,73,end,0,free,0,0,False,13.741219639778,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 05:19:00,False,4,0,51.065183772328,,,4332
"{""71"": 1, ""15"": 1, ""undefined"": 1}",False,True,0,ok,71,Bf. Dresden-Neustadt,73,start,0,free,0,0,False,13.741219639778,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 06:33:00,False,3,0,51.065183772328,,,4332
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15558327,end,0,,0,12,True,13.722654444444,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 06:45:00,False,1,0,51.054542222222,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15558327,start,0,,0,12,True,13.722438888889,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 09:41:00,False,1,0,51.054608888889,,,0
"{""71"": 1}",False,True,0,ok,71,Sächsische Dampfschifffahrt,1031808,end,0,stele,6,0,False,13.741117715836,True,93910,,5,frame_lock,7551012684,True,dresden,2019-05-10 09:51:00,False,1,0,51.053683206066,,,4447
"{""71"": 1}",False,True,0,ok,71,Sächsische Dampfschifffahrt,1031808,start,0,stele,6,0,False,13.741117715836,True,93910,,5,frame_lock,7551012684,True,dresden,2019-05-10 12:15:00,False,1,0,51.053683206066,,,4447
"{""71"": 1}",False,True,0,ok,71,Theaterplatz / Semperoper,14266,end,0,,0,0,False,13.737244606018,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 12:26:00,False,1,0,51.054286795519,,,4406
"{""71"": 1}",False,True,0,ok,71,Theaterplatz / Semperoper,14266,start,0,,0,0,False,13.737244606018,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 17:08:00,False,1,0,51.054286795519,,,4406
"{""71"": 1}",False,True,0,ok,71,Theaterplatz / Semperoper,14266,end,0,,0,0,False,13.737244606018,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 17:11:00,False,1,0,51.054286795519,,,4406
"{""71"": 1}",False,True,0,ok,71,Theaterplatz / Semperoper,14266,start,0,,0,0,False,13.737244606018,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 18:59:00,False,1,0,51.054286795519,,,4406
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Friedensstraße/Conradstr.,264575,end,0,,0,0,False,13.741257190704,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 19:13:00,False,2,0,51.071740277519,,,4373
"{""71"": 1}",False,True,0,ok,71,Friedensstraße/Conradstr.,264575,start,0,,0,0,False,13.741257190704,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 22:30:00,False,1,0,51.071740277519,,,4373
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15595466,end,0,,0,12,True,13.746712222222,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 22:37:00,False,1,0,51.075351111111,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15595466,last,0,,0,12,True,13.747062222222,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-10 23:59:00,False,1,0,51.075173333333,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15546431,first,0,,0,12,True,13.800296666667,True,93874,,0,frame_lock,7551013191,True,dresden,2019-05-10 00:00:00,False,1,0,51.01072,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15546431,last,0,,0,12,True,13.800398888889,True,93874,,0,frame_lock,7551013191,True,dresden,2019-05-10 23:59:00,False,1,0,51.010426666667,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93080,15542274,first,0,,0,12,True,13.757287777778,True,93080,,0,frame_lock,7551007268,True,dresden,2019-05-10 00:00:00,False,1,0,51.03296,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93080,15542274,start,0,,0,12,True,13.757496666667,True,93080,,0,frame_lock,7551007268,True,dresden,2019-05-10 01:52:00,False,1,0,51.032991111111,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93080,15552919,end,0,,0,12,True,13.795424444444,True,93080,,0,frame_lock,7551007268,True,dresden,2019-05-10 02:08:00,False,1,0,51.013635555556,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93080,15552919,last,0,,0,12,True,13.79548,True,93080,,0,frame_lock,7551007268,True,dresden,2019-05-10 23:59:00,False,1,0,51.013542222222,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15548813,first,0,,0,12,True,13.740351111111,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 00:00:00,False,1,0,51.032484444444,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15548813,start,0,,0,12,True,13.740351111111,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 00:04:00,False,1,0,51.032484444444,,,0
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Wundtstr. / Zellescher Weg,4405670,end,0,free,0,0,False,13.74773,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 00:15:00,False,2,0,51.02837,,,4458
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Wundtstr. / Zellescher Weg,4405670,start,0,free,0,0,False,13.74773,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 01:02:00,False,2,0,51.02837,,,4458
"{""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Ebertplatz,11248297,end,0,,0,0,False,13.70521903038,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 01:19:00,False,4,0,51.041488339927,,,4507
"{""15"": 2, ""undefined"": 1}",False,True,0,ok,15,Ebertplatz,11248297,start,0,,0,0,False,13.70521903038,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 01:43:00,False,3,0,51.041488339927,,,4507
"{""15"": 2}",False,True,0,ok,15,Nürnberger Ei,264548,end,0,free,0,0,False,13.722910881043,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 02:00:00,False,2,0,51.03376708728,,,4348
"{""15"": 1}",False,True,0,ok,15,Nürnberger Ei,264548,start,0,free,0,0,False,13.722910881043,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 06:04:00,False,1,0,51.03376708728,,,4348
"{""15"": 1}",False,True,0,ok,15,Sächsische Landesbibliothek,637839,end,0,free,0,0,False,13.736386299133,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 06:12:00,False,1,0,51.028932638124,,,4441
"{""15"": 3}",False,True,0,ok,15,Sächsische Landesbibliothek,637839,start,0,free,0,0,False,13.736386299133,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 07:12:00,False,3,0,51.028932638124,,,4441
"{""15"": 1}",False,True,0,ok,15,Weberplatz,4783682,end,0,traffic_sign,0,0,False,13.74926,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 07:18:00,False,1,0,51.03022,,,4457
"{""15"": 1}",False,True,0,ok,15,Weberplatz,4783682,start,0,traffic_sign,0,0,False,13.74926,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 07:58:00,False,1,0,51.03022,,,4457
"{""15"": 1}",False,True,0,ok,15,Andreas-Schubert-Bau / Zellescher Weg,4405569,end,0,sign,0,0,False,13.74035,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 08:04:00,False,1,0,51.02922,,,4450
"{""15"": 1}",False,True,0,ok,15,Andreas-Schubert-Bau / Zellescher Weg,4405569,start,0,sign,0,0,False,13.74035,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 08:33:00,False,1,0,51.02922,,,4450
"{""15"": 1}",False,True,0,ok,15,Rathaus Plauen,10299481,end,0,free,0,0,False,13.707064390182,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 08:45:00,False,1,0,51.029401598405,,,4470
"{""15"": 1}",False,True,0,ok,15,Rathaus Plauen,10299481,start,0,free,0,0,False,13.707064390182,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 10:13:00,False,1,0,51.029401598405,,,4470
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15565275,end,0,,0,12,True,13.72843,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 10:20:00,False,1,0,51.031884444444,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15565275,start,0,,0,12,True,13.728415555556,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 10:30:00,False,1,0,51.031915555556,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15565800,end,0,,0,12,True,13.732942222222,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 10:36:00,False,1,0,51.039737777778,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15566090,start,0,,0,12,True,13.733186666667,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 11:45:00,False,1,0,51.039751111111,,,0
"{""15"": 1}",False,True,0,ok,15,Sächsische Landesbibliothek,637839,end,0,free,0,0,False,13.736386299133,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 11:56:00,False,1,0,51.028932638124,,,4441
"{""15"": 1}",False,True,0,ok,15,Sächsische Landesbibliothek,637839,start,0,free,0,0,False,13.736386299133,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 13:13:00,False,1,0,51.028932638124,,,4441
"{""15"": 2}",False,True,0,ok,15,Sächsische Landesbibliothek,637839,end,0,free,0,0,False,13.736386299133,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-10 13:28:00,False,2,0,51.028932638124,,,4441
