p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
False,,13.728063333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 00:00:00,16172812,15,first,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.046622222222,0,,ok
False,,13.727987777778,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 04:22:00,16172812,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.046644444444,0,,ok
True,,13.736576,7,False,frame_lock,1,93613,False,True,True,Ibis Hotel Königstein / Prager Straße,2019-05-24 04:29:00,14103,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4417,False,0,,0,51.046156,0,,ok
True,,13.736576,7,False,frame_lock,5,93613,False,True,True,Ibis Hotel Königstein / Prager Straße,2019-05-24 09:27:00,14103,15,start,7551004384,"{""15"": 3, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4417,False,0,,0,51.046156,0,,ok
True,,13.736576,7,False,frame_lock,5,93613,False,True,True,Ibis Hotel Königstein / Prager Straße,2019-05-24 09:42:00,14103,15,end,7551004384,"{""15"": 3, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4417,False,0,,0,51.046156,0,,ok
True,,13.736576,7,False,frame_lock,4,93613,False,True,True,Ibis Hotel Königstein / Prager Straße,2019-05-24 13:11:00,14103,15,start,7551004384,"{""15"": 2, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4417,False,0,,0,51.046156,0,,ok
False,,13.725366666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 13:19:00,16198618,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.047155555556,0,,ok
False,,13.724623333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 15:04:00,16198618,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.047284444444,0,,ok
True,,13.722803592682,0,False,frame_lock,3,93613,False,True,True,Bhf. Mitte - Weißeritzstraße,2019-05-24 16:03:00,338637,15,end,7551004384,"{""15"": 1, ""undefined"": 2}",0,0,,dresden,4300,False,0,,0,51.055706379924,0,,ok
True,,13.722803592682,0,False,frame_lock,2,93613,False,True,True,Bhf. Mitte - Weißeritzstraße,2019-05-24 16:17:00,338637,15,start,7551004384,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4300,False,0,,0,51.055706379924,0,,ok
True,,13.71493,0,False,frame_lock,1,93613,False,True,True,Manitiusstraße,2019-05-24 16:22:00,10299726,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4496,False,0,free,0,51.05658,0,,ok
True,,13.71493,0,False,frame_lock,3,93613,False,True,True,Manitiusstraße,2019-05-24 16:58:00,10299726,15,start,7551004384,"{""15"": 1, ""undefined"": 2}",0,0,,dresden,4496,False,0,free,0,51.05658,0,,ok
True,,13.733623623848,0,False,frame_lock,1,93613,False,True,True,Hauptbahnhof,2019-05-24 17:13:00,120,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4313,True,0,,0,51.040476453474,0,,ok
True,,13.746272921562,0,False,frame_lock,2,93613,False,True,True,Bischofsplatz (S-Bahn),2019-05-24 17:31:00,10299456,15,end,7551004384,"{""15"": 2}",0,0,,dresden,4469,False,0,free,0,51.071925666476,0,,ok
True,,13.746272921562,0,False,frame_lock,2,93613,False,True,True,Bischofsplatz (S-Bahn),2019-05-24 17:58:00,10299456,15,start,7551004384,"{""15"": 2}",0,0,,dresden,4469,False,0,free,0,51.071925666476,0,,ok
False,,13.735182222222,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 18:19:00,16215977,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.060826666667,0,,ok
False,,13.735162222222,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 19:38:00,16215977,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.060964444444,0,,ok
False,,13.716175555556,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 19:50:00,16220394,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054502222222,0,,ok
False,,13.716764444444,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 20:44:00,16220394,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054786666667,0,,ok
False,,13.716764444444,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 20:46:00,16220394,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054786666667,0,,ok
False,,13.716764444444,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 21:52:00,16220394,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054786666667,0,,ok
False,,13.71365,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 21:55:00,16224947,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.05596,0,,ok
False,,13.713486666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-24 23:59:00,16224947,15,last,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.05612,0,,ok
False,,13.724397777778,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 00:00:00,16173371,71,first,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.076084444444,0,,ok
False,,13.724191111111,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 05:35:00,16173371,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.076124444444,0,,ok
True,,13.750328421593,0,False,frame_lock,2,93833,False,True,True,Schauburg,2019-05-24 05:47:00,121771,71,end,7551012504,"{""71"": 2}",0,0,,dresden,4327,False,0,,0,51.071143657107,0,,ok
True,,13.750328421593,0,False,frame_lock,2,93833,False,True,True,Schauburg,2019-05-24 06:14:00,121771,71,start,7551012504,"{""71"": 2}",0,0,,dresden,4327,False,0,,0,51.071143657107,0,,ok
False,,13.759586666667,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 06:24:00,16180890,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.079662222222,0,,ok
False,,13.75967,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 07:32:00,16180890,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.079746666667,0,,ok
False,,13.7426,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 07:46:00,16184018,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.059302222222,0,,ok
False,,13.742613333333,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 13:04:00,16188566,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.059555555556,0,,ok
False,,13.748617777778,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 13:13:00,16198171,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.068897777778,0,,ok
False,,13.754058888889,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 14:54:00,16198171,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.07032,0,,ok
False,,13.744006666667,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 14:59:00,16204391,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.07464,0,,ok
False,,13.744077777778,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 15:17:00,16204391,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.074497777778,0,,ok
False,,13.754144444444,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 15:22:00,16205729,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.070386666667,0,,ok
False,,13.754132222222,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 17:08:00,16205729,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.070173333333,0,,ok
False,,13.737457777778,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 17:18:00,16212687,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.070457777778,0,,ok
False,,13.737788888889,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 17:20:00,16212687,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.07032,0,,ok
False,,13.739683333333,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 17:24:00,16213027,71,end,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.065951111111,0,,ok
False,,13.739698888889,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-24 17:53:00,16213027,71,start,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.06604,0,,ok
