p_bike_types,p_rack_locks,p_spot,p_special_racks,b_state,b_bike_type,p_name,p_uid,trip,p_booked_bikes,p_terminal_type,p_bike_racks,p_place_type,p_bike,p_lng,b_active,b_number,p_address,p_free_racks,b_lock_types,b_boardcomputer,b_electric_lock,city,datetime,p_maintenance,p_bikes,p_free_special_racks,p_lat,b_battery_pack,b_pedelec_battery,p_number
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Kino im Dach,681987,end,0,,0,0,False,13.800866603851,True,93658,,0,frame_lock,7551006303,True,dresden,2019-05-11 22:49:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Kino im Dach,681987,start,0,,0,0,False,13.800866603851,True,93658,,0,frame_lock,7551006303,True,dresden,2019-05-11 23:26:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Kino im Dach,681987,end,0,,0,0,False,13.800866603851,True,93658,,0,frame_lock,7551006303,True,dresden,2019-05-11 23:29:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Kino im Dach,681987,last,0,,0,0,False,13.800866603851,True,93658,,0,frame_lock,7551006303,True,dresden,2019-05-11 23:59:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""undefined"": 4}",False,True,0,ok,0,DVB Endpunkt Laubegast,264566,first,0,stele,6,0,False,13.838900327682,True,93424,,0,frame_lock,7551002635,True,dresden,2019-05-11 00:00:00,False,5,0,51.022778359957,,,4365
"{""71"": 1, ""undefined"": 4}",False,True,0,ok,0,DVB Endpunkt Laubegast,264566,start,0,stele,6,0,False,13.838900327682,True,93424,,1,frame_lock,7551002635,True,dresden,2019-05-11 23:26:00,False,5,0,51.022778359957,,,4365
"{""71"": 1, ""undefined"": 4}",False,True,0,ok,0,DVB Endpunkt Laubegast,264566,end,0,stele,6,0,False,13.838900327682,True,93424,,1,frame_lock,7551002635,True,dresden,2019-05-11 23:29:00,False,5,0,51.022778359957,,,4365
"{""71"": 1, ""undefined"": 4}",False,True,0,ok,0,DVB Endpunkt Laubegast,264566,last,0,stele,6,0,False,13.838900327682,True,93424,,1,frame_lock,7551002635,True,dresden,2019-05-11 23:59:00,False,5,0,51.022778359957,,,4365
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15555947,first,0,,0,12,True,13.788381111111,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-11 00:00:00,False,1,0,51.037191111111,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15634215,start,0,,0,12,True,13.788364444444,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-11 23:26:00,False,1,0,51.037008888889,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15634215,end,0,,0,12,True,13.788364444444,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-11 23:29:00,False,1,0,51.037008888889,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15634215,last,0,,0,12,True,13.788574444444,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-11 23:59:00,False,1,0,51.037066666667,,,0
"{""15"": 4, ""undefined"": 1}",False,True,0,ok,0,Kino im Dach,681987,first,0,,0,0,False,13.800866603851,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-11 00:00:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,0,Kino im Dach,681987,start,0,,0,0,False,13.800866603851,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-11 23:26:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,0,Kino im Dach,681987,end,0,,0,0,False,13.800866603851,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-11 23:29:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,0,Kino im Dach,681987,last,0,,0,0,False,13.800866603851,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-11 23:59:00,False,5,0,51.040908194397,,,4446
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Südhöhe,10299802,first,0,free,0,0,False,13.73001,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 00:00:00,False,2,0,51.01992,,,4502
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Südhöhe,10299802,start,0,free,0,0,False,13.73001,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 00:28:00,False,2,0,51.01992,,,4502
"{""71"": 1}",False,True,0,ok,71,Manitiusstraße,10299726,end,0,free,0,0,False,13.71493,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 01:06:00,False,1,0,51.05658,,,4496
"{""71"": 1}",False,True,0,ok,71,Manitiusstraße,10299726,start,0,free,0,0,False,13.71493,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 07:41:00,False,1,0,51.05658,,,4496
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15604649,end,0,,0,12,True,13.72774,True,93870,Könneritzstraße,0,frame_lock,7551012860,True,dresden,2019-05-11 07:48:00,False,1,0,51.057924444444,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15604649,start,0,,0,12,True,13.727533333333,True,93870,Könneritzstraße,0,frame_lock,7551012860,True,dresden,2019-05-11 11:46:00,False,1,0,51.058097777778,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15611758,end,0,,0,12,True,13.717868888889,True,93870,Schäferstraße 25,0,frame_lock,7551012860,True,dresden,2019-05-11 11:54:00,False,1,0,51.0556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15611758,start,0,,0,12,True,13.717886666667,True,93870,Schäferstraße 23,0,frame_lock,7551012860,True,dresden,2019-05-11 16:17:00,False,1,0,51.055582222222,,,0
"{""71"": 1, ""15"": 1, ""undefined"": 2}",False,True,0,ok,71,Bf. Dresden-Neustadt,73,end,0,free,0,0,False,13.741219639778,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 16:49:00,False,4,0,51.065183772328,,,4332
"{""71"": 1, ""15"": 1, ""undefined"": 2}",False,True,0,ok,71,Bf. Dresden-Neustadt,73,start,0,free,0,0,False,13.741219639778,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 18:00:00,False,4,0,51.065183772328,,,4332
"{""71"": 1, ""15"": 3}",False,True,0,ok,71,Bischofsplatz (S-Bahn),10299456,end,0,free,0,0,False,13.746272921562,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 18:07:00,False,4,0,51.071925666476,,,4469
"{""71"": 1, ""15"": 3}",False,True,0,ok,71,Bischofsplatz (S-Bahn),10299456,start,0,free,0,0,False,13.746272921562,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 18:20:00,False,4,0,51.071925666476,,,4469
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15627793,end,0,,0,12,True,13.748188888889,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 18:23:00,False,1,0,51.072653333333,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15627793,start,0,,0,12,True,13.748262222222,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 18:26:00,False,1,0,51.072737777778,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15628001,end,0,,0,12,True,13.746631111111,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 18:29:00,False,1,0,51.07264,,,0
"{""71"": 1, ""15"": 2}",False,True,0,ok,71,Bischofsplatz (S-Bahn),10299456,start,0,free,0,0,False,13.746272921562,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 23:26:00,False,3,0,51.071925666476,,,4469
"{""71"": 1, ""15"": 2}",False,True,0,ok,71,Bischofsplatz (S-Bahn),10299456,end,0,free,0,0,False,13.746272921562,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 23:29:00,False,3,0,51.071925666476,,,4469
"{""71"": 1, ""15"": 2}",False,True,0,ok,71,Bischofsplatz (S-Bahn),10299456,last,0,free,0,0,False,13.746272921562,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-11 23:49:00,False,3,0,51.071925666476,,,4469
"{""15"": 1, ""undefined"": 2}",False,True,0,ok,15,Panometer,45444,first,0,,0,0,False,13.789338469505,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-11 00:00:00,False,3,0,51.025740883129,,,4310
"{""15"": 1, ""undefined"": 2}",False,True,0,ok,15,Panometer,45444,start,0,,0,0,False,13.789338469505,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-11 23:26:00,False,3,0,51.025740883129,,,4310
"{""15"": 1, ""undefined"": 2}",False,True,0,ok,15,Panometer,45444,end,0,,0,0,False,13.789338469505,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-11 23:29:00,False,3,0,51.025740883129,,,4310
"{""15"": 1, ""undefined"": 2}",False,True,0,ok,15,Panometer,45444,last,0,,0,0,False,13.789338469505,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-11 23:59:00,False,3,0,51.025740883129,,,4310
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15596141,first,0,,0,12,True,13.751127777778,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 00:00:00,False,1,0,51.071591111111,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15596141,start,0,,0,12,True,13.751195555556,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 02:53:00,False,1,0,51.071653333333,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15600436,end,0,,0,12,True,13.751175555556,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 02:59:00,False,1,0,51.0716,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15600436,start,0,,0,12,True,13.751306666667,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 03:02:00,False,1,0,51.071622222222,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15600690,end,0,,0,12,True,13.741914444444,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 03:23:00,False,1,0,51.048688888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15615852,start,0,,0,12,True,13.741385555556,True,93049,Gewandhausstraße 3,0,frame_lock,7551003730,True,dresden,2019-05-11 14:10:00,False,1,0,51.0486,,,0
"{""15"": 1}",False,True,0,ok,15,Wohnheim Gret-Palucca.Straße / Lenneplatz,10299640,end,0,free,0,0,False,13.744711875916,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 14:37:00,False,1,0,51.038209747621,,,4486
"{""15"": 1}",False,True,0,ok,15,Wohnheim Gret-Palucca.Straße / Lenneplatz,10299640,start,0,free,0,0,False,13.744711875916,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 14:55:00,False,1,0,51.038209747621,,,4486
"{""71"": 1, ""15"": 1}",False,True,0,ok,15,Vapiano / Prager Str.,127640,end,0,,0,0,False,13.736354112625,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 15:04:00,False,2,0,51.044598065956,,,4402
"{""71"": 1, ""15"": 1}",False,True,0,ok,15,Vapiano / Prager Str.,127640,start,0,,0,0,False,13.736354112625,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 15:54:00,False,2,0,51.044598065956,,,4402
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15621957,end,0,,0,12,True,13.73385,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 15:58:00,False,1,0,51.041226666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15622005,start,0,,0,12,True,13.733872222222,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 16:01:00,False,1,0,51.041244444444,,,0
"{""71"": 1, ""15"": 2}",False,True,0,ok,15,Vapiano / Prager Str.,127640,end,0,,0,0,False,13.736354112625,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 16:06:00,False,3,0,51.044598065956,,,4402
"{""71"": 1, ""15"": 2}",False,True,0,ok,15,Vapiano / Prager Str.,127640,start,0,,0,0,False,13.736354112625,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 19:22:00,False,3,0,51.044598065956,,,4402
"{""71"": 1, ""15"": 2}",False,True,0,ok,15,Vapiano / Prager Str.,127640,end,0,,0,0,False,13.736354112625,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 19:26:00,False,3,0,51.044598065956,,,4402
"{""15"": 1}",False,True,0,ok,15,Vapiano / Prager Str.,127640,start,0,,0,0,False,13.736354112625,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 20:07:00,False,1,0,51.044598065956,,,4402
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15631481,end,0,,0,12,True,13.73165,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 20:18:00,False,1,0,51.032666666667,,,0
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Lukasstr. / Hochschulstr.,4405747,start,0,free,0,0,False,13.7325,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 23:26:00,False,2,0,51.03252,,,4463
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Lukasstr. / Hochschulstr.,4405747,end,0,free,0,0,False,13.7325,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 23:29:00,False,2,0,51.03252,,,4463
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Lukasstr. / Hochschulstr.,4405747,last,0,free,0,0,False,13.7325,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-11 23:59:00,False,2,0,51.03252,,,4463
"{""71"": 2, ""15"": 1}",False,True,0,ok,71,Gutenbergstraße,264595,first,0,,0,0,False,13.769280910492,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 00:00:00,False,3,0,51.05877131992,,,4389
"{""71"": 2, ""15"": 1}",False,True,0,ok,71,Gutenbergstraße,264595,start,0,,0,0,False,13.769280910492,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 00:34:00,False,3,0,51.05877131992,,,4389
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15598165,end,0,,0,12,True,13.763754444444,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 00:37:00,False,1,0,51.059115555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15602920,start,0,,0,12,True,13.76434,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 06:42:00,False,1,0,51.059097777778,,,0
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Alaunstraße,264576,end,0,,0,0,False,13.751809000969,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 06:56:00,False,2,0,51.066946872474,,,4374
"{""71"": 1}",False,True,0,ok,71,Alaunstraße,264576,start,0,,0,0,False,13.751809000969,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 07:21:00,False,1,0,51.066946872474,,,4374
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15604150,end,0,,0,12,True,13.748761111111,True,93911,Glacisstraße,0,frame_lock,7551012414,True,dresden,2019-05-11 07:24:00,False,1,0,51.06312,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15604150,start,0,,0,12,True,13.748678888889,True,93911,Bautzner Straße 5,0,frame_lock,7551012414,True,dresden,2019-05-11 08:05:00,False,1,0,51.06352,,,0
"{""71"": 1}",False,True,0,ok,71,Louisenstraße,10299599,end,0,free,0,0,False,13.74754,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 08:10:00,False,1,0,51.06798,,,4484
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Louisenstraße,10299599,start,0,free,0,0,False,13.74754,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 12:01:00,False,2,0,51.06798,,,4484
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15612375,end,0,,0,12,True,13.740462222222,True,93911,Wallgäßchen,0,frame_lock,7551012414,True,dresden,2019-05-11 12:07:00,False,1,0,51.060888888889,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15612375,start,0,,0,12,True,13.740403333333,True,93911,Königstraße 6,0,frame_lock,7551012414,True,dresden,2019-05-11 13:46:00,False,1,0,51.060826666667,,,0
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Louisenstraße,10299599,end,0,free,0,0,False,13.74754,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 13:52:00,False,2,0,51.06798,,,4484
"{""71"": 1, ""15"": 1}",False,True,0,ok,71,Louisenstraße,10299599,start,0,free,0,0,False,13.74754,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 17:54:00,False,2,0,51.06798,,,4484
"{""71"": 1, ""15"": 3}",False,True,0,ok,71,Altmarkt / Seestraße ,43026,end,0,,0,0,False,13.736944198608,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 18:07:00,False,4,0,51.049427508558,,,4413
"{""71"": 1, ""15"": 3}",False,True,0,ok,71,Altmarkt / Seestraße ,43026,start,0,,0,0,False,13.736944198608,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 18:21:00,False,4,0,51.049427508558,,,4413
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15628197,end,0,,0,12,True,13.762445555556,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 18:34:00,False,1,0,51.05224,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15628197,start,0,,0,12,True,13.762585555556,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 18:43:00,False,1,0,51.052195555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15628656,end,0,,0,12,True,13.768901111111,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 18:47:00,False,1,0,51.05244,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15628656,start,0,,0,12,True,13.768901111111,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 19:15:00,False,1,0,51.05244,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15630093,end,0,,0,12,True,13.769895555556,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 19:32:00,False,1,0,51.05216,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15630093,start,0,,0,12,True,13.770091111111,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 20:08:00,False,1,0,51.052222222222,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15631451,end,0,,0,12,True,13.774588888889,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 20:17:00,False,1,0,51.059448888889,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15631451,start,0,,0,12,True,13.774064444444,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 23:26:00,False,1,0,51.059671111111,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15631451,end,0,,0,12,True,13.774064444444,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 23:29:00,False,1,0,51.059671111111,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93911,15631451,last,0,,0,12,True,13.774064444444,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-11 23:59:00,False,1,0,51.059671111111,,,0
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Hotel Wyndham Garden Dresden,3679346,first,0,free,0,0,False,13.768229484558,True,93604,,0,frame_lock,7551003692,True,dresden,2019-05-11 00:00:00,False,2,0,51.008253184007,,,4445
"{""15"": 1}",False,False,0,ok,15,BIKE 93604,15633400,start,0,,0,12,True,13.7672,True,93604,,0,frame_lock,7551003692,True,dresden,2019-05-11 23:26:00,False,1,0,51.008804444444,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93604,15633400,end,0,,0,12,True,13.767307777778,True,93604,,0,frame_lock,7551003692,True,dresden,2019-05-11 23:29:00,False,1,0,51.008617777778,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93604,15633400,last,0,,0,12,True,13.767307777778,True,93604,,0,frame_lock,7551003692,True,dresden,2019-05-11 23:59:00,False,1,0,51.008617777778,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15595466,first,0,,0,12,True,13.747062222222,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 00:00:00,False,1,0,51.075173333333,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15595466,start,0,,0,12,True,13.747062222222,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 00:52:00,False,1,0,51.075173333333,,,0
"{""71"": 1, ""15"": 1, ""undefined"": 3}",False,True,0,ok,71,Schauburg,121771,end,0,,0,0,False,13.750328421593,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 01:10:00,False,5,0,51.071143657107,,,4327
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,71,Schauburg,121771,start,0,,0,0,False,13.750328421593,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 02:53:00,False,5,0,51.071143657107,,,4327
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15600514,end,0,,0,12,True,13.764298888889,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 03:07:00,False,1,0,51.08436,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15600514,start,0,,0,12,True,13.764247777778,True,93910,Meschwitzstraße 6,0,frame_lock,7551012684,True,dresden,2019-05-11 17:39:00,False,1,0,51.084391111111,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15626525,end,0,,0,12,True,13.754933333333,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 17:52:00,False,1,0,51.07044,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15626525,start,0,,0,12,True,13.754502222222,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 20:21:00,False,1,0,51.070684444444,,,0
"{""71"": 1}",False,True,0,ok,71,Waldschlösschen,100894,end,0,,0,0,False,13.776479959488,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 20:33:00,False,1,0,51.067152506933,,,4361
"{""71"": 1}",False,True,0,ok,71,Waldschlösschen,100894,start,0,,0,0,False,13.776479959488,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 23:26:00,False,1,0,51.067152506933,,,4361
"{""71"": 1}",False,True,0,ok,71,Waldschlösschen,100894,end,0,,0,0,False,13.776479959488,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 23:29:00,False,1,0,51.067152506933,,,4361
"{""71"": 1}",False,True,0,ok,71,Waldschlösschen,100894,last,0,,0,0,False,13.776479959488,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-11 23:59:00,False,1,0,51.067152506933,,,4361
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15546431,first,0,,0,12,True,13.800398888889,True,93874,,0,frame_lock,7551013191,True,dresden,2019-05-11 00:00:00,False,1,0,51.010426666667,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15632298,start,0,,0,12,True,13.800045555556,True,93874,,0,frame_lock,7551013191,True,dresden,2019-05-11 23:26:00,False,1,0,51.010511111111,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15632298,end,0,,0,12,True,13.800045555556,True,93874,,0,frame_lock,7551013191,True,dresden,2019-05-11 23:29:00,False,1,0,51.010511111111,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15632298,last,0,,0,12,True,13.800045555556,True,93874,,0,frame_lock,7551013191,True,dresden,2019-05-11 23:59:00,False,1,0,51.010511111111,,,0
"{""15"": 1, ""undefined"": 3}",False,True,0,ok,0,Louisenstraße,10299599,first,0,free,0,0,False,13.74754,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-11 00:00:00,False,4,0,51.06798,,,4484
"{""15"": 1, ""undefined"": 2}",False,True,0,ok,0,Louisenstraße,10299599,start,0,free,0,0,False,13.74754,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-11 04:03:00,False,3,0,51.06798,,,4484
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15601422,end,0,,0,12,True,13.691798888889,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-11 04:26:00,False,1,0,51.039951111111,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15601422,start,0,,0,12,True,13.691534444444,True,93469,Malterstraße 52,0,frame_lock,7551006676,True,dresden,2019-05-11 11:54:00,False,1,0,51.039502222222,,,0
"{""undefined"": 1}",False,True,0,ok,0,Haltepunkt Plauen,310789,end,0,,0,0,False,13.703261017799,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-11 12:03:00,False,1,0,51.030086474318,,,4435
"{""undefined"": 1}",False,True,0,ok,0,Haltepunkt Plauen,310789,start,0,,0,0,False,13.703261017799,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-11 12:43:00,False,1,0,51.030086474318,,,4435
