p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.748906850815,0,False,frame_lock,3,93613,False,True,True,Strehlener Platz/Ackermannstr. 1A,2019-05-29 00:00:00,264546,15,first,7551004384,"{""15"": 1, ""undefined"": 2}",0,0,,dresden,4346,False,0,,0,51.03265382547,0,,ok
True,,13.748906850815,0,False,frame_lock,1,93613,False,True,True,Strehlener Platz/Ackermannstr. 1A,2019-05-29 07:31:00,264546,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4346,False,0,,0,51.03265382547,0,,ok
True,,13.748906850815,0,False,frame_lock,1,93613,False,True,True,Strehlener Platz/Ackermannstr. 1A,2019-05-29 07:34:00,264546,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4346,False,0,,0,51.03265382547,0,,ok
True,,13.748906850815,0,False,frame_lock,1,93613,False,True,True,Strehlener Platz/Ackermannstr. 1A,2019-05-29 08:32:00,264546,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4346,False,0,,0,51.03265382547,0,,ok
True,,13.781125545502,0,False,frame_lock,5,93613,False,True,True,Uniklinikum,2019-05-29 08:52:00,264602,15,end,7551004384,"{""15"": 1, ""undefined"": 4}",0,0,,dresden,4395,False,0,,0,51.054222727738,0,,ok
True,,13.781125545502,0,False,frame_lock,3,93613,False,True,True,Uniklinikum,2019-05-29 09:31:00,264602,15,start,7551004384,"{""15"": 1, ""undefined"": 2}",0,0,,dresden,4395,False,0,,0,51.054222727738,0,,ok
True,,13.744711875916,0,False,frame_lock,2,93613,False,True,True,Wohnheim Gret-Palucca.Straße / Lenneplatz,2019-05-29 09:54:00,10299640,15,end,7551004384,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4486,False,0,free,0,51.038209747621,0,,ok
True,,13.744711875916,0,False,frame_lock,2,93613,False,True,True,Wohnheim Gret-Palucca.Straße / Lenneplatz,2019-05-29 10:21:00,10299640,15,start,7551004384,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4486,False,0,free,0,51.038209747621,0,,ok
False,,13.75672,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 10:36:00,16429802,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.068897777778,0,,ok
False,,13.75672,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 10:40:00,16429802,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.068897777778,0,,ok
False,,13.725002222222,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 11:12:00,16431498,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053035555556,0,,ok
False,,13.724228888889,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 11:52:00,16431498,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.05364,0,,ok
False,,13.72429,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 12:18:00,16435367,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054182222222,0,,ok
False,,13.724273333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 15:14:00,16435367,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054142222222,0,,ok
True,,13.701678514481,0,False,frame_lock,1,93613,False,True,True,Bonhoeffer Platz,2019-05-29 15:32:00,310792,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
True,,13.701678514481,0,False,frame_lock,1,93613,False,True,True,Bonhoeffer Platz,2019-05-29 16:03:00,310792,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
False,,13.703064444444,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 16:08:00,16448953,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.04108,0,,ok
False,,13.703023333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 17:20:00,16448953,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.041102222222,0,,ok
False,,13.703023333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 17:27:00,16448953,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.041102222222,0,,ok
False,,13.703023333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 17:54:00,16448953,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.041102222222,0,,ok
False,,13.747458888889,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 18:36:00,16457312,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039217777778,0,,ok
False,,13.747458888889,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 18:40:00,16457312,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039217777778,0,,ok
True,,13.74965,0,False,frame_lock,1,93613,False,True,True,Wiener Str. / Gerhart-Hauptmann-Str.,2019-05-29 18:49:00,4405619,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4454,False,0,free,0,51.03546,0,,ok
True,,13.74965,0,False,frame_lock,1,93613,False,True,True,Wiener Str. / Gerhart-Hauptmann-Str.,2019-05-29 19:34:00,4405619,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4454,False,0,free,0,51.03546,0,,ok
False,,13.769028888889,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 19:48:00,16460742,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.05244,0,,ok
False,,13.769138888889,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-29 22:56:00,16460742,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.052288888889,0,,ok
True,,13.757055401802,0,False,frame_lock,2,93613,False,True,True,St.-Benno-Gymnasium,2019-05-29 23:06:00,264538,15,end,7551004384,"{""15"": 2}",0,0,,dresden,4340,False,0,,0,51.049933356791,0,,ok
True,,13.757055401802,0,False,frame_lock,1,93613,False,True,True,St.-Benno-Gymnasium,2019-05-29 23:59:00,264538,15,last,7551004384,"{""15"": 1}",0,0,,dresden,4340,False,0,,0,51.049933356791,0,,ok
False,,13.700738888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 00:00:00,16413885,15,first,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038231111111,0,,ok
False,,13.700567777778,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 04:42:00,16417785,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038133333333,0,,ok
False,,13.702531111111,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 04:45:00,16417861,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039257777778,0,,ok
False,,13.702653333333,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 07:03:00,16421939,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.0392,0,,ok
False,,13.702653333333,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 07:05:00,16422340,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.0392,0,,ok
False,,13.702653333333,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 08:55:00,16422340,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.0392,0,,ok
True,,13.701678514481,0,False,frame_lock,1,93662,False,True,True,Bonhoeffer Platz,2019-05-29 09:33:00,310792,15,end,7551005462,"{""15"": 1}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
True,,13.701678514481,0,False,frame_lock,1,93662,False,True,True,Bonhoeffer Platz,2019-05-29 13:53:00,310792,15,start,7551005462,"{""15"": 1}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
False,,13.719878888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 14:03:00,16441291,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.048804444444,0,,ok
False,,13.719998888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 14:19:00,16441291,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.048844444444,0,,ok
False,,13.705912222222,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 14:26:00,16442826,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.043715555556,0,,ok
False,,13.706058888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 15:41:00,16442826,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.043764444444,0,,ok
False,,13.704117777778,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 15:47:00,16447636,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.043528888889,0,,ok
False,,13.704121111111,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-29 16:04:00,16447636,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.043546666667,0,,ok
