p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.757055401802,0,False,frame_lock,1,93613,False,True,True,St.-Benno-Gymnasium,2019-05-30 00:00:00,264538,15,first,7551004384,"{""15"": 1}",0,0,,dresden,4340,False,0,,0,51.049933356791,0,,ok
True,,13.757055401802,0,False,frame_lock,1,93613,False,True,True,St.-Benno-Gymnasium,2019-05-30 02:29:00,264538,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4340,False,0,,0,51.049933356791,0,,ok
False,,13.759855555556,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-30 02:44:00,16471586,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.034911111111,0,,ok
False,,13.759867777778,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-30 17:30:00,16489581,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.034968888889,0,,ok
False,,13.731716666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-30 17:48:00,16503628,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.036004444444,0,,ok
False,,13.731793333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-30 19:29:00,16503628,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.035946666667,0,,ok
False,,13.721176666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-30 19:36:00,16508405,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.042093333333,0,,ok
False,,13.721327777778,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-30 23:59:00,16508405,15,last,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.042093333333,0,,ok
False,,13.704751111111,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-30 00:00:00,16467151,71,first,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.091537777778,0,,ok
True,,13.704553842545,0,False,frame_lock,2,93833,False,True,True,Haltepunkt Trachau,2019-05-30 23:59:00,264560,71,last,7551012504,"{""15"": 1, ""71"": 1}",0,0,,dresden,4358,False,0,,0,51.08875925821,0,,ok
False,,13.717036666667,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 00:00:00,16465499,0,first,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.054693333333,0,,ok
False,,13.716103333333,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 10:58:00,16484094,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.05564,0,,ok
False,,13.742045555556,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 11:15:00,16484781,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.034831111111,0,,ok
False,,13.743117777778,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 13:58:00,16489910,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.034773333333,0,,ok
False,,13.746751111111,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 14:17:00,16492756,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.056533333333,0,,ok
False,,13.745823333333,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 15:00:00,16492756,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.057071111111,0,,ok
False,,13.756222222222,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 15:59:00,16497936,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.06996,0,,ok
False,,13.756154444444,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 16:41:00,16497936,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.0698,0,,ok
True,,13.750328421593,0,False,frame_lock,2,93406,False,True,True,Schauburg,2019-05-30 17:11:00,121771,0,end,7551007269,"{""undefined"": 2}",0,0,,dresden,4327,False,0,,0,51.071143657107,0,,ok
True,,13.750328421593,0,False,frame_lock,2,93406,False,True,True,Schauburg,2019-05-30 17:58:00,121771,0,start,7551007269,"{""undefined"": 2}",0,0,,dresden,4327,False,0,,0,51.071143657107,0,,ok
True,,13.751379847527,0,False,frame_lock,1,93406,False,True,True,Park Inn,2019-05-30 18:11:00,273621,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4423,False,0,,0,51.060089620047,0,,ok
True,,13.751379847527,0,False,frame_lock,1,93406,False,True,True,Park Inn,2019-05-30 18:20:00,273621,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4423,False,0,,0,51.060089620047,0,,ok
False,,13.741955555556,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 18:30:00,16505574,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.074373333333,0,,ok
False,,13.741747777778,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 18:32:00,16505574,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.074146666667,0,,ok
True,,13.741219639778,0,False,frame_lock,2,93406,False,True,True,Bf. Dresden-Neustadt,2019-05-30 18:41:00,73,0,end,7551007269,"{""undefined"": 2}",0,0,,dresden,4332,False,0,free,0,51.065183772328,0,,ok
True,,13.741219639778,0,False,frame_lock,2,93406,False,True,True,Bf. Dresden-Neustadt,2019-05-30 18:52:00,73,0,start,7551007269,"{""undefined"": 2}",0,0,,dresden,4332,False,0,free,0,51.065183772328,0,,ok
False,,13.752445555556,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 19:04:00,16507141,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.059977777778,0,,ok
False,,13.753498888889,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 21:16:00,16511452,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.060448888889,0,,ok
False,,13.778598888889,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-30 21:32:00,16512178,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.046751111111,0,,ok
True,,13.779215812683,0,False,frame_lock,1,93406,False,True,True,Holbeinstraße,2019-05-30 21:34:00,264600,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4393,False,0,,0,51.04745464766,0,,ok
True,,13.757055401802,0,False,frame_lock,1,93406,False,True,True,St.-Benno-Gymnasium,2019-05-30 21:43:00,264538,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4340,False,0,,0,51.049933356791,0,,ok
True,,13.757055401802,0,False,frame_lock,2,93406,False,True,True,St.-Benno-Gymnasium,2019-05-30 23:59:00,264538,0,last,7551007269,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4340,False,0,,0,51.049933356791,0,,ok
False,,13.729343333333,12,False,frame_lock,1,93261,True,True,True,BIKE 93261,2019-05-30 00:00:00,16437761,0,first,7551006641,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.049071111111,0,,ok
False,,13.729465555556,12,False,frame_lock,1,93261,True,True,True,BIKE 93261,2019-05-30 18:11:00,16503252,0,start,7551006641,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.050128888889,0,,ok
