p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.804289102554,0,False,frame_lock,5,93613,False,True,True,Schillergalerie,2019-05-27 07:17:00,329097,15,first,7551004384,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,0,,dresden,4399,False,0,,6,51.051369935647,0,,ok
True,,13.804289102554,0,False,frame_lock,5,93613,False,True,True,Schillergalerie,2019-05-27 10:45:00,329097,15,start,7551004384,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,0,,dresden,4399,False,0,,6,51.051369935647,0,,ok
True,,13.808505535126,0,False,frame_lock,1,93613,False,True,True,Niederwaldplatz,2019-05-27 10:53:00,264528,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4333,False,0,,0,51.045377151164,0,,ok
True,,13.808505535126,0,False,frame_lock,1,93613,False,True,True,Niederwaldplatz,2019-05-27 11:04:00,264528,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4333,False,0,,0,51.045377151164,0,,ok
False,,13.782667777778,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-27 11:17:00,16339156,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054306666667,0,,ok
True,,13.781125545502,0,False,frame_lock,1,93613,False,True,True,Uniklinikum,2019-05-27 14:38:00,264602,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4395,False,0,,0,51.054222727738,0,,ok
False,,13.736601111111,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-27 15:13:00,16351658,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.051355555556,0,,ok
True,,13.736944198608,0,False,frame_lock,4,93613,False,True,True,Altmarkt / Seestraße ,2019-05-27 15:21:00,43026,15,start,7551004384,"{""15"": 3, ""71"": 1}",0,0,,dresden,4413,False,0,,0,51.049427508558,0,,ok
True,,13.733623623848,0,False,frame_lock,2,93613,False,True,True,Hauptbahnhof,2019-05-27 15:41:00,120,15,end,7551004384,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4313,True,0,,0,51.040476453474,0,,ok
True,,13.736576,7,False,frame_lock,1,93613,False,True,True,Ibis Hotel Königstein / Prager Straße,2019-05-27 20:44:00,14103,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4417,False,0,,0,51.046156,0,,ok
False,,13.715301111111,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-27 20:47:00,16367315,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.055662222222,0,,ok
