p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
False,,13.744456666667,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-15 05:34:00,15762418,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.062711111111,0,,ok
False,,13.744638888889,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-15 17:02:00,15762418,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.063231111111,0,,ok
False,,13.744638888889,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-15 17:04:00,15762418,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.063231111111,0,,ok
False,,13.743817777778,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-15 23:59:00,15800179,0,last,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.063173333333,0,,ok
True,,13.712477087975,0,False,frame_lock,3,93728,False,True,True,Cottaer Straße (Haltestelle),2019-05-15 00:00:00,10299537,15,first,7551005500,"{""15"": 1, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4481,False,0,free,0,51.050166045123,0,,ok
True,,13.712477087975,0,False,frame_lock,2,93728,False,True,True,Cottaer Straße (Haltestelle),2019-05-15 07:17:00,10299537,15,start,7551005500,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4481,False,0,free,0,51.050166045123,0,,ok
False,,13.7224,12,False,frame_lock,1,93728,True,True,True,BIKE 93728,2019-05-15 07:32:00,15766496,15,end,7551005500,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.034586666667,0,,ok
False,,13.722044444444,12,False,frame_lock,1,93728,True,True,True,BIKE 93728,2019-05-15 13:49:00,15774147,15,start,7551005500,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.034351111111,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93728,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 14:15:00,321013,15,end,7551005500,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93728,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 17:02:00,321013,15,start,7551005500,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93728,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 17:04:00,321013,15,end,7551005500,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93728,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 18:23:00,321013,15,start,7551005500,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93728,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 20:13:00,321013,15,end,7551005500,"{""15"": 3, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93728,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 21:50:00,321013,15,last,7551005500,"{""15"": 3, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.70521903038,0,False,frame_lock,1,93770,False,True,True,Ebertplatz,2019-05-15 00:00:00,11248297,15,first,7551006213,"{""15"": 1}",0,0,,dresden,4507,False,0,,0,51.041488339927,0,,ok
True,,13.70521903038,0,False,frame_lock,3,93770,False,True,True,Ebertplatz,2019-05-15 05:33:00,11248297,15,start,7551006213,"{""15"": 2, ""undefined"": 1}",0,0,,dresden,4507,False,0,,0,51.041488339927,0,,ok
False,,13.744944444444,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-15 05:47:00,15762787,15,end,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.027675555556,0,,ok
False,,13.745438888889,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-15 06:32:00,15762787,15,start,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.0284,0,,ok
True,,13.72757,0,False,frame_lock,1,93770,False,True,True,Hettnerstr. / George-Bähr-Str.,2019-05-15 06:39:00,4405603,15,end,7551006213,"{""15"": 1}",0,0,,dresden,4453,False,0,free,0,51.03006,0,,ok
True,,13.72757,0,False,frame_lock,3,93770,False,True,True,Hettnerstr. / George-Bähr-Str.,2019-05-15 11:33:00,4405603,15,start,7551006213,"{""15"": 1, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4453,False,0,free,0,51.03006,0,,ok
False,,13.73251,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-15 11:38:00,15774149,15,end,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.028497777778,0,,ok
False,,13.732535555556,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-15 12:45:00,15774149,15,start,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.028364444444,0,,ok
True,,13.721923828125,0,False,frame_lock,1,93770,False,True,True,Bautest,2019-05-15 12:50:00,264554,15,end,7551006213,"{""15"": 1}",0,0,,dresden,4352,False,0,,0,51.028254492924,0,,ok
True,,13.721923828125,0,False,frame_lock,1,93770,False,True,True,Bautest,2019-05-15 15:23:00,264554,15,start,7551006213,"{""15"": 1}",0,0,,dresden,4352,False,0,,0,51.028254492924,0,,ok
True,,13.707064390182,0,False,frame_lock,1,93770,False,True,True,Rathaus Plauen,2019-05-15 15:30:00,10299481,15,end,7551006213,"{""15"": 1}",0,0,,dresden,4470,False,0,free,0,51.029401598405,0,,ok
True,,13.707064390182,0,False,frame_lock,1,93770,False,True,True,Rathaus Plauen,2019-05-15 17:02:00,10299481,15,start,7551006213,"{""15"": 1}",0,0,,dresden,4470,False,0,free,0,51.029401598405,0,,ok
True,,13.707064390182,0,False,frame_lock,1,93770,False,True,True,Rathaus Plauen,2019-05-15 17:04:00,10299481,15,end,7551006213,"{""15"": 1}",0,0,,dresden,4470,False,0,free,0,51.029401598405,0,,ok
True,,13.707064390182,0,False,frame_lock,1,93770,False,True,True,Rathaus Plauen,2019-05-15 19:14:00,10299481,15,start,7551006213,"{""15"": 1}",0,0,,dresden,4470,False,0,free,0,51.029401598405,0,,ok
False,,13.728096666667,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-15 19:27:00,15793958,15,end,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039048888889,0,,ok
False,,13.728506666667,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-15 23:59:00,15800056,15,last,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.03916,0,,ok
True,,13.753959,0,False,frame_lock,1,93908,False,True,True,Gläserne Manufaktur,2019-05-15 00:00:00,14352492,71,first,7551012906,"{""71"": 1}",0,0,,dresden,4509,False,0,,0,51.044814,0,,ok
True,,13.753959,0,False,frame_lock,1,93908,False,True,True,Gläserne Manufaktur,2019-05-15 17:02:00,14352492,71,start,7551012906,"{""71"": 1}",0,0,,dresden,4509,False,0,,0,51.044814,0,,ok
True,,13.753959,0,False,frame_lock,1,93908,False,True,True,Gläserne Manufaktur,2019-05-15 17:04:00,14352492,71,end,7551012906,"{""71"": 1}",0,0,,dresden,4509,False,0,,0,51.044814,0,,ok
True,,13.753959,0,False,frame_lock,1,93908,False,True,True,Gläserne Manufaktur,2019-05-15 23:59:00,14352492,71,last,7551012906,"{""71"": 1}",0,0,,dresden,4509,False,0,,0,51.044814,0,,ok
True,,13.74415397644,0,False,frame_lock,5,93692,False,True,True,Pirnaischer Platz,2019-05-15 09:28:00,9972732,15,first,7551006642,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4315,False,0,,0,51.048972240425,0,,ok
True,,13.74415397644,0,False,frame_lock,5,93692,False,True,True,Pirnaischer Platz,2019-05-15 11:07:00,9972732,15,start,7551006642,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4315,False,0,,0,51.048972240425,0,,ok
False,,13.738347777778,12,False,frame_lock,1,93692,True,True,True,BIKE 93692,2019-05-15 11:11:00,15773138,15,end,7551006642,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.051235555556,0,,ok
False,,13.738802222222,12,False,frame_lock,1,93692,True,True,True,BIKE 93692,2019-05-15 12:49:00,15773138,15,start,7551006642,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.050422222222,0,,ok
False,,13.769301111111,12,False,frame_lock,1,93692,True,True,True,BIKE 93692,2019-05-15 13:02:00,15777563,15,end,7551006642,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.056893333333,0,,ok
False,,13.770091111111,12,False,frame_lock,1,93692,True,True,True,BIKE 93692,2019-05-15 17:02:00,15777563,15,start,7551006642,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.057168888889,0,,ok
False,,13.770091111111,12,False,frame_lock,1,93692,True,True,True,BIKE 93692,2019-05-15 17:04:00,15777563,15,end,7551006642,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.057168888889,0,,ok
False,,13.769421111111,12,False,frame_lock,1,93692,True,True,True,BIKE 93692,2019-05-15 23:59:00,15777563,15,last,7551006642,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.056951111111,0,,ok
True,,13.719418644905,0,False,frame_lock,1,93037,False,True,True,Budapester Straße,2019-05-15 00:00:00,264582,15,first,7551002340,"{""15"": 1}",0,0,,dresden,4379,False,0,,0,51.04038538261,0,,ok
True,,13.719418644905,0,False,frame_lock,1,93037,False,True,True,Budapester Straße,2019-05-15 05:51:00,264582,15,start,7551002340,"{""15"": 1}",0,0,,dresden,4379,False,0,,0,51.04038538261,0,,ok
True,,13.723669,0,False,frame_lock,1,93037,False,True,True,Jugendgästehaus Maternistr. 22,2019-05-15 05:57:00,820,15,end,7551002340,"{""15"": 1}",0,0,,dresden,4416,False,0,,0,51.048962,0,,ok
True,,13.723669,0,False,frame_lock,1,93037,False,True,True,Jugendgästehaus Maternistr. 22,2019-05-15 07:19:00,820,15,start,7551002340,"{""15"": 1}",0,0,,dresden,4416,False,0,,0,51.048962,0,,ok
False,,13.735434444444,12,False,frame_lock,1,93037,True,True,True,BIKE 93037,2019-05-15 07:25:00,15766256,15,end,7551002340,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.05068,0,,ok
False,,13.734204444444,12,False,frame_lock,1,93037,True,True,True,BIKE 93037,2019-05-15 11:06:00,15769873,15,start,7551002340,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.050137777778,0,,ok
True,,13.71493,0,False,frame_lock,1,93037,False,True,True,Manitiusstraße,2019-05-15 11:18:00,10299726,15,end,7551002340,"{""15"": 1}",0,0,,dresden,4496,False,0,free,0,51.05658,0,,ok
True,,13.71493,0,False,frame_lock,2,93037,False,True,True,Manitiusstraße,2019-05-15 17:02:00,10299726,15,start,7551002340,"{""15"": 2}",0,0,,dresden,4496,False,0,free,0,51.05658,0,,ok
True,,13.71493,0,False,frame_lock,2,93037,False,True,True,Manitiusstraße,2019-05-15 17:04:00,10299726,15,end,7551002340,"{""15"": 2}",0,0,,dresden,4496,False,0,free,0,51.05658,0,,ok
True,,13.71493,0,False,frame_lock,2,93037,False,True,True,Manitiusstraße,2019-05-15 17:19:00,10299726,15,start,7551002340,"{""15"": 2}",0,0,,dresden,4496,False,0,free,0,51.05658,0,,ok
False,,13.723408888889,12,False,frame_lock,1,93037,True,True,True,BIKE 93037,2019-05-15 17:35:00,15790066,15,end,7551002340,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.058217777778,0,,ok
False,,13.722684444444,12,False,frame_lock,1,93037,True,True,True,BIKE 93037,2019-05-15 19:50:00,15790066,15,start,7551002340,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.058204444444,0,,ok
True,,13.712477087975,0,False,frame_lock,1,93037,False,True,True,Cottaer Straße (Haltestelle),2019-05-15 20:17:00,10299537,15,end,7551002340,"{""15"": 1}",0,0,,dresden,4481,False,0,free,0,51.050166045123,0,,ok
True,,13.712477087975,0,False,frame_lock,3,93037,False,True,True,Cottaer Straße (Haltestelle),2019-05-15 23:59:00,10299537,15,last,7551002340,"{""15"": 2, ""undefined"": 1}",0,0,,dresden,4481,False,0,free,0,51.050166045123,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93756,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 00:00:00,321013,15,first,7551006368,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.678997755051,0,False,frame_lock,5,93756,False,True,True,Ringhotel Residenz Alt Dresden,2019-05-15 14:13:00,321013,15,start,7551006368,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4321,False,0,,0,51.059779435159,0,,ok
True,,13.72573,0,False,frame_lock,1,93756,False,True,True,Toeplerbau / Binderbau,2019-05-15 14:36:00,4405696,15,end,7551006368,"{""15"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
False,,13.724926666667,12,False,frame_lock,1,93756,True,True,True,BIKE 93756,2019-05-15 14:39:00,15781717,15,start,7551006368,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.027186666667,0,,ok
False,,13.709305555556,12,False,frame_lock,1,93756,True,True,True,BIKE 93756,2019-05-15 14:48:00,15782214,15,end,7551006368,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.033146666667,0,,ok
False,,13.709084444444,12,False,frame_lock,1,93756,True,True,True,BIKE 93756,2019-05-15 17:02:00,15782214,15,start,7551006368,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.033431111111,0,,ok
False,,13.709084444444,12,False,frame_lock,1,93756,True,True,True,BIKE 93756,2019-05-15 17:04:00,15782214,15,end,7551006368,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.033431111111,0,,ok
False,,13.709106666667,12,False,frame_lock,1,93756,True,True,True,BIKE 93756,2019-05-15 23:59:00,15782214,15,last,7551006368,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.033146666667,0,,ok
False,,13.768727777778,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 00:00:00,15753585,15,first,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.057217777778,0,,ok
False,,13.768321111111,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 07:21:00,15753585,15,start,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.057244444444,0,,ok
True,,13.74561,0,False,frame_lock,3,93766,False,True,True,Strehlener Str. / Immatrikulationsamt,2019-05-15 07:37:00,4405631,15,end,7551002605,"{""15"": 3}",0,0,,dresden,4455,False,0,free,0,51.03486,0,,ok
True,,13.74561,0,False,frame_lock,3,93766,False,True,True,Strehlener Str. / Immatrikulationsamt,2019-05-15 13:32:00,4405631,15,start,7551002605,"{""15"": 3}",0,0,,dresden,4455,False,0,free,0,51.03486,0,,ok
False,,13.758068888889,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 14:16:00,15780763,15,end,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.065306666667,0,,ok
False,,13.758034444444,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 15:11:00,15780763,15,start,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.065408888889,0,,ok
False,,13.757216666667,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 15:33:00,15784395,15,end,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.068555555556,0,,ok
False,,13.757036666667,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 16:35:00,15784395,15,start,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.068502222222,0,,ok
False,,13.774557777778,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 16:47:00,15787986,15,end,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.059591111111,0,,ok
False,,13.774341111111,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 17:02:00,15787986,15,start,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.059604444444,0,,ok
False,,13.774341111111,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 17:04:00,15787986,15,end,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.059604444444,0,,ok
False,,13.774286666667,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 22:31:00,15787986,15,start,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.059462222222,0,,ok
False,,13.759896666667,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 22:43:00,15799065,15,end,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.064328888889,0,,ok
False,,13.759896666667,12,False,frame_lock,1,93766,True,True,True,BIKE 93766,2019-05-15 23:59:00,15799065,15,last,7551002605,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.064328888889,0,,ok
False,,13.741543333333,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 00:00:00,15752992,15,first,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.068986666667,0,,ok
False,,13.741394444444,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 05:35:00,15752992,15,start,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.069302222222,0,,ok
True,,13.75129,0,False,frame_lock,4,93670,False,True,True,Bautzner Straße / Rothenburger Straße,2019-05-15 05:46:00,10299563,15,end,7551007292,"{""15"": 3, ""undefined"": 1}",0,0,,dresden,4482,False,0,free,0,51.06294,0,,ok
True,,13.75129,0,False,frame_lock,4,93670,False,True,True,Bautzner Straße / Rothenburger Straße,2019-05-15 05:51:00,10299563,15,start,7551007292,"{""15"": 3, ""undefined"": 1}",0,0,,dresden,4482,False,0,free,0,51.06294,0,,ok
False,,13.740841111111,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 06:05:00,15763465,15,end,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.070604444444,0,,ok
False,,13.740944444444,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 06:37:00,15763465,15,start,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.070751111111,0,,ok
True,,13.74731361866,0,False,frame_lock,4,93670,False,True,True,Albertplatz,2019-05-15 06:45:00,2985,15,end,7551007292,"{""15"": 2, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4302,False,0,,0,51.063895958845,0,,ok
True,,13.74731361866,0,False,frame_lock,4,93670,False,True,True,Albertplatz,2019-05-15 06:59:00,2985,15,start,7551007292,"{""15"": 2, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4302,False,0,,0,51.063895958845,0,,ok
False,,13.73312,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 07:27:00,15766309,15,end,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.026733333333,0,,ok
False,,13.73312,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 09:00:00,15766309,15,start,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.02672,0,,ok
True,,13.734632134438,0,False,frame_lock,2,93670,False,True,True,HTW Dresden / Schnorrstraße,2019-05-15 09:06:00,264544,15,end,7551007292,"{""15"": 2}",0,0,,dresden,4344,False,0,,0,51.035443676568,0,,ok
True,,13.734632134438,0,False,frame_lock,2,93670,False,True,True,HTW Dresden / Schnorrstraße,2019-05-15 12:05:00,264544,15,start,7551007292,"{""15"": 2}",0,0,,dresden,4344,False,0,,0,51.035443676568,0,,ok
False,,13.73597,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 12:16:00,15775761,15,end,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.050195555556,0,,ok
False,,13.735396666667,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 12:49:00,15775761,15,start,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.0504,0,,ok
True,,13.733623623848,0,False,frame_lock,5,93670,False,True,True,Hauptbahnhof,2019-05-15 12:58:00,120,15,end,7551007292,"{""15"": 2, ""undefined"": 3}",0,0,,dresden,4313,True,0,,0,51.040476453474,0,,ok
True,,13.733623623848,0,False,frame_lock,5,93670,False,True,True,Hauptbahnhof,2019-05-15 12:59:00,120,15,start,7551007292,"{""15"": 2, ""undefined"": 3}",0,0,,dresden,4313,True,0,,0,51.040476453474,0,,ok
True,,13.777402639389,7,False,frame_lock,1,93670,False,True,True,Btf. Gruna,2019-05-15 13:54:00,41380,15,end,7551007292,"{""15"": 1}",0,0,,dresden,4311,False,0,,0,51.027792268868,0,,ok
True,,13.777402639389,7,False,frame_lock,1,93670,False,True,True,Btf. Gruna,2019-05-15 16:54:00,41380,15,start,7551007292,"{""15"": 1}",0,0,,dresden,4311,False,0,,0,51.027792268868,0,,ok
False,,13.78239,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 16:58:00,15788485,15,end,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.030191111111,0,,ok
False,,13.782407777778,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 17:02:00,15788485,15,start,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.030191111111,0,,ok
False,,13.782407777778,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 17:04:00,15788485,15,end,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.030191111111,0,,ok
False,,13.782588888889,12,False,frame_lock,1,93670,True,True,True,BIKE 93670,2019-05-15 23:59:00,15796568,15,last,7551007292,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.030151111111,0,,ok
True,,13.750328421593,0,False,frame_lock,1,93520,False,True,True,Schauburg,2019-05-15 00:00:00,121771,15,first,7551005318,"{""15"": 1}",0,0,,dresden,4327,False,0,,0,51.071143657107,0,,ok
True,,13.750328421593,0,False,frame_lock,1,93520,False,True,True,Schauburg,2019-05-15 04:59:00,121771,15,start,7551005318,"{""15"": 1}",0,0,,dresden,4327,False,0,,0,51.071143657107,0,,ok
False,,13.717408888889,12,False,frame_lock,1,93520,True,True,True,BIKE 93520,2019-05-15 05:15:00,15761955,15,end,7551005318,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.060293333333,0,,ok
False,,13.719242222222,12,False,frame_lock,1,93520,True,True,True,BIKE 93520,2019-05-15 11:29:00,15773460,15,start,7551005318,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.05868,0,,ok
