p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.7167096138,0,False,frame_lock,3,93613,False,True,True,Altpieschen,2019-05-16 00:00:00,264557,15,first,7551004384,"{""15"": 3}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,3,93613,False,True,True,Altpieschen,2019-05-16 06:28:00,264557,15,start,7551004384,"{""15"": 3}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,3,93613,False,True,True,Altpieschen,2019-05-16 06:31:00,264557,15,end,7551004384,"{""15"": 3}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,5,93613,False,True,True,Altpieschen,2019-05-16 16:53:00,264557,15,start,7551004384,"{""15"": 4, ""undefined"": 1}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,5,93613,False,True,True,Altpieschen,2019-05-16 16:55:00,264557,15,end,7551004384,"{""15"": 4, ""undefined"": 1}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,5,93613,False,True,True,Altpieschen,2019-05-16 17:13:00,264557,15,start,7551004384,"{""15"": 4, ""undefined"": 1}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,5,93613,False,True,True,Altpieschen,2019-05-16 17:15:00,264557,15,end,7551004384,"{""15"": 4, ""undefined"": 1}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.7167096138,0,False,frame_lock,4,93613,False,True,True,Altpieschen,2019-05-16 17:25:00,264557,15,start,7551004384,"{""15"": 3, ""undefined"": 1}",0,0,,dresden,4355,False,0,,0,51.077648763812,0,,ok
True,,13.745484352112,0,False,frame_lock,2,93613,False,True,True,Jorge-Gomondai-Platz  ,2019-05-16 17:46:00,13640,15,end,7551004384,"{""15"": 2}",0,0,,dresden,4401,False,0,,0,51.062213656375,0,,ok
True,,13.745484352112,0,False,frame_lock,1,93613,False,True,True,Jorge-Gomondai-Platz  ,2019-05-16 20:23:00,13640,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4401,False,0,,0,51.062213656375,0,,ok
True,,13.744668960571,0,False,frame_lock,1,93613,False,True,True,Tzschirnerplatz,2019-05-16 20:32:00,122238,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4410,False,0,,0,51.051484590255,0,,ok
False,,13.744812222222,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-16 21:23:00,15842329,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.052302222222,0,,ok
False,,13.741911111111,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-16 21:30:00,15843637,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.059106666667,0,,ok
False,,13.741994444444,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-16 22:54:00,15843637,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.059186666667,0,,ok
True,,13.707064390182,0,False,frame_lock,2,93613,False,True,True,Rathaus Plauen,2019-05-16 23:32:00,10299481,15,end,7551004384,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4470,False,0,free,0,51.029401598405,0,,ok
True,,13.707064390182,0,False,frame_lock,2,93613,False,True,True,Rathaus Plauen,2019-05-16 23:59:00,10299481,15,last,7551004384,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4470,False,0,free,0,51.029401598405,0,,ok
True,,13.749507665634,0,False,frame_lock,2,93662,False,True,True,Königsbrücker Platz,2019-05-16 00:00:00,14262,15,first,7551005462,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4308,False,0,,0,51.074982791812,0,,ok
True,,13.749507665634,0,False,frame_lock,2,93662,False,True,True,Königsbrücker Platz,2019-05-16 06:28:00,14262,15,start,7551005462,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4308,False,0,,0,51.074982791812,0,,ok
True,,13.749507665634,0,False,frame_lock,2,93662,False,True,True,Königsbrücker Platz,2019-05-16 06:31:00,14262,15,end,7551005462,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4308,False,0,,0,51.074982791812,0,,ok
True,,13.749507665634,0,False,frame_lock,1,93662,False,True,True,Königsbrücker Platz,2019-05-16 14:22:00,14262,15,start,7551005462,"{""15"": 1}",0,0,,dresden,4308,False,0,,0,51.074982791812,0,,ok
False,,13.735424444444,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 14:49:00,15827754,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053711111111,0,,ok
False,,13.735726666667,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 16:53:00,15831298,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053395555556,0,,ok
False,,13.735726666667,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 16:55:00,15831298,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053395555556,0,,ok
False,,13.735726666667,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 17:13:00,15831298,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053395555556,0,,ok
False,,13.735726666667,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 17:15:00,15831298,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053395555556,0,,ok
False,,13.735726666667,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 17:25:00,15831298,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053395555556,0,,ok
False,,13.738413333333,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 18:45:00,15838984,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.043733333333,0,,ok
False,,13.738846666667,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-16 21:08:00,15838984,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.043528888889,0,,ok
True,,13.744711875916,0,False,frame_lock,2,93662,False,True,True,Wohnheim Gret-Palucca.Straße / Lenneplatz,2019-05-16 21:14:00,10299640,15,end,7551005462,"{""15"": 1, ""71"": 1}",0,0,,dresden,4486,False,0,free,0,51.038209747621,0,,ok
True,,13.744711875916,0,False,frame_lock,2,93662,False,True,True,Wohnheim Gret-Palucca.Straße / Lenneplatz,2019-05-16 23:59:00,10299640,15,last,7551005462,"{""15"": 1, ""71"": 1}",0,0,,dresden,4486,False,0,free,0,51.038209747621,0,,ok
False,,13.743817777778,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 00:00:00,15800179,0,first,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.063173333333,0,,ok
False,,13.744354444444,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 06:28:00,15800179,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.062808888889,0,,ok
False,,13.744354444444,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 06:31:00,15800179,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.062808888889,0,,ok
False,,13.744354444444,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 06:47:00,15800179,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.062808888889,0,,ok
False,,13.734098888889,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 06:53:00,15809204,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.063226666667,0,,ok
False,,13.734172222222,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 07:29:00,15809204,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.063306666667,0,,ok
True,,13.74773,0,False,frame_lock,5,93406,False,True,True,Wundtstr. / Zellescher Weg,2019-05-16 09:16:00,4405670,0,end,7551007269,"{""15"": 2, ""71"": 1, ""undefined"": 2}",0,0,,dresden,4458,False,0,free,0,51.02837,0,,ok
True,,13.74773,0,False,frame_lock,1,93406,False,True,True,Wundtstr. / Zellescher Weg,2019-05-16 10:42:00,4405670,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4458,False,0,free,0,51.02837,0,,ok
True,,13.72573,0,False,frame_lock,1,93406,False,True,True,Toeplerbau / Binderbau,2019-05-16 10:53:00,4405696,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
True,,13.72573,0,False,frame_lock,3,93406,False,True,True,Toeplerbau / Binderbau,2019-05-16 11:01:00,4405696,0,start,7551007269,"{""15"": 1, ""71"": 1, ""undefined"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
True,,13.726285099983,0,False,frame_lock,1,93406,False,True,True,Nürnberger Platz,2019-05-16 11:05:00,264586,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4382,False,0,free,0,51.031520295058,0,,ok
True,,13.726285099983,0,False,frame_lock,1,93406,False,True,True,Nürnberger Platz,2019-05-16 11:31:00,264586,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4382,False,0,free,0,51.031520295058,0,,ok
False,,13.728501111111,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 11:45:00,15819274,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.052591111111,0,,ok
False,,13.727998888889,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 16:53:00,15831076,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.05272,0,,ok
True,,13.723669,0,False,frame_lock,2,93406,False,True,True,Jugendgästehaus Maternistr. 22,2019-05-16 16:59:00,820,0,end,7551007269,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4416,False,0,,0,51.048962,0,,ok
True,,13.723669,0,False,frame_lock,2,93406,False,True,True,Jugendgästehaus Maternistr. 22,2019-05-16 17:13:00,820,0,start,7551007269,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4416,False,0,,0,51.048962,0,,ok
True,,13.723669,0,False,frame_lock,2,93406,False,True,True,Jugendgästehaus Maternistr. 22,2019-05-16 17:15:00,820,0,end,7551007269,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4416,False,0,,0,51.048962,0,,ok
True,,13.723669,0,False,frame_lock,2,93406,False,True,True,Jugendgästehaus Maternistr. 22,2019-05-16 17:42:00,820,0,start,7551007269,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4416,False,0,,0,51.048962,0,,ok
False,,13.700852222222,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 17:55:00,15837009,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.038026666667,0,,ok
False,,13.700475555556,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 20:49:00,15837009,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.038271111111,0,,ok
False,,13.726004444444,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 21:07:00,15843100,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.052391111111,0,,ok
False,,13.725774444444,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-16 23:59:00,15843100,0,last,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.051537777778,0,Ermischstraße 21,ok
False,,13.799488888889,12,False,frame_lock,1,93261,True,True,True,BIKE 93261,2019-05-16 00:00:00,15798939,0,first,7551006641,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.031266666667,0,,ok
True,,13.802497386932,0,False,frame_lock,5,93261,False,True,True,Enderstr. / Seidnitz-Center,2019-05-16 04:20:00,264533,0,last,7551006641,"{""15"": 3, ""undefined"": 2}",0,0,,dresden,4337,False,0,,0,51.029452205346,0,,ok
False,,13.728506666667,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-16 00:00:00,15800056,15,first,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.03916,0,,ok
False,,13.728263333333,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-16 04:44:00,15800056,15,start,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039097777778,0,,ok
False,,13.731314444444,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-16 04:47:00,15805178,15,end,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039844444444,0,,ok
False,,13.731218888889,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-16 06:28:00,15805178,15,start,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039573333333,0,,ok
False,,13.731218888889,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-16 06:31:00,15805178,15,end,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.039573333333,0,,ok
False,,13.731527777778,12,False,frame_lock,1,93770,True,True,True,BIKE 93770,2019-05-16 11:35:00,15817117,15,start,7551006213,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038875555556,0,,ok
True,,13.776479959488,0,False,frame_lock,2,93770,False,True,True,Waldschlösschen,2019-05-16 11:55:00,100894,15,end,7551006213,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4361,False,0,,0,51.067152506933,0,,ok
True,,13.776479959488,0,False,frame_lock,2,93770,False,True,True,Waldschlösschen,2019-05-16 14:26:00,100894,15,start,7551006213,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4361,False,0,,0,51.067152506933,0,,ok
True,,13.756663799286,0,False,frame_lock,1,93770,False,True,True,Martin-Luther-Platz (Kirche),2019-05-16 14:34:00,264578,15,end,7551006213,"{""15"": 1}",0,0,,dresden,4376,False,0,,0,51.06413531956,0,,ok
