p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
False,,13.716186666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 00:00:00,16370095,15,first,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.055368888889,0,,ok
False,,13.715026666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 12:48:00,16372095,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.055622222222,0,,ok
False,,13.718633333333,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 12:57:00,16391779,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054053333333,0,,ok
False,,13.718536666667,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 14:15:00,16391779,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053977777778,0,,ok
False,,13.71908,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 14:23:00,16395476,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054315555556,0,,ok
False,,13.71908,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 14:58:00,16395476,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.054315555556,0,,ok
False,,13.710135555556,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 15:02:00,16397375,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053293333333,0,,ok
False,,13.709562222222,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 18:53:00,16397375,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.053386666667,0,,ok
True,,13.722803592682,0,False,frame_lock,1,93613,False,True,True,Bhf. Mitte - Weißeritzstraße,2019-05-28 19:02:00,338637,15,end,7551004384,"{""15"": 1}",0,0,,dresden,4300,False,0,,0,51.055706379924,0,,ok
True,,13.722803592682,0,False,frame_lock,1,93613,False,True,True,Bhf. Mitte - Weißeritzstraße,2019-05-28 19:07:00,338637,15,start,7551004384,"{""15"": 1}",0,0,,dresden,4300,False,0,,0,51.055706379924,0,,ok
False,,13.7344,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 19:32:00,16408319,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.051751111111,0,,ok
False,,13.734065555556,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 22:17:00,16408319,15,start,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.051684444444,0,,ok
False,,13.748305555556,12,False,frame_lock,1,93613,True,True,True,BIKE 93613,2019-05-28 22:44:00,16412874,15,end,7551004384,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.033431111111,0,,ok
True,,13.748906850815,0,False,frame_lock,3,93613,False,True,True,Strehlener Platz/Ackermannstr. 1A,2019-05-28 23:59:00,264546,15,last,7551004384,"{""15"": 1, ""undefined"": 2}",0,0,,dresden,4346,False,0,,0,51.03265382547,0,,ok
True,,13.71099114418,0,False,frame_lock,1,93662,False,True,True,Chemnitzer Straße,2019-05-28 00:00:00,264574,15,first,7551005462,"{""15"": 1}",0,0,,dresden,4372,False,0,,0,51.033662509278,0,,ok
True,,13.71099114418,0,False,frame_lock,2,93662,False,True,True,Chemnitzer Straße,2019-05-28 10:20:00,264574,15,start,7551005462,"{""15"": 1, ""71"": 1}",0,0,,dresden,4372,False,0,,0,51.033662509278,0,,ok
True,,13.72573,0,False,frame_lock,1,93662,False,True,True,Toeplerbau / Binderbau,2019-05-28 10:27:00,4405696,15,end,7551005462,"{""15"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
True,,13.72573,0,False,frame_lock,1,93662,False,True,True,Toeplerbau / Binderbau,2019-05-28 10:29:00,4405696,15,start,7551005462,"{""15"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
True,,13.72573,0,False,frame_lock,1,93662,False,True,True,Toeplerbau / Binderbau,2019-05-28 10:32:00,4405696,15,end,7551005462,"{""15"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
True,,13.72573,0,False,frame_lock,1,93662,False,True,True,Toeplerbau / Binderbau,2019-05-28 10:33:00,4405696,15,start,7551005462,"{""15"": 1}",0,0,,dresden,4459,False,0,traffic_sign,0,51.02727,0,,ok
False,,13.720152222222,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 10:41:00,16386754,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.029897777778,0,,ok
False,,13.720128888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 12:13:00,16386754,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.029955555556,0,,ok
False,,13.722491111111,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 12:17:00,16390356,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.029573333333,0,,ok
True,,13.72327,0,False,frame_lock,2,93662,False,True,True,Münchner Platz / George-Bähr-Str.,2019-05-28 12:23:00,4405733,15,start,7551005462,"{""15"": 2}",0,0,,dresden,4462,False,0,traffic_sign,0,51.02962,0,,ok
False,,13.722491111111,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 12:25:00,16390666,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.029684444444,0,,ok
False,,13.722462222222,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 12:26:00,16390666,15,start,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.029648888889,0,,ok
False,,13.700484444444,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 12:38:00,16391095,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038084444444,0,,ok
True,,13.701678514481,0,False,frame_lock,5,93662,False,True,True,Bonhoeffer Platz,2019-05-28 20:32:00,310792,15,start,7551005462,"{""15"": 5}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
True,,13.701678514481,0,False,frame_lock,5,93662,False,True,True,Bonhoeffer Platz,2019-05-28 21:51:00,310792,15,end,7551005462,"{""15"": 5}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
True,,13.701678514481,0,False,frame_lock,5,93662,False,True,True,Bonhoeffer Platz,2019-05-28 23:37:00,310792,15,start,7551005462,"{""15"": 5}",0,0,,dresden,4438,False,0,,0,51.038466106821,0,,ok
False,,13.700738888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 23:40:00,16413885,15,end,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038231111111,0,,ok
False,,13.700738888889,12,False,frame_lock,1,93662,True,True,True,BIKE 93662,2019-05-28 23:59:00,16413885,15,last,7551005462,"{""15"": 1}",0,0,,dresden,0,False,0,,0,51.038231111111,0,,ok
False,,13.807041111111,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-28 00:00:00,16364027,71,first,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.044248888889,0,,ok
False,,13.807184444444,12,False,frame_lock,1,93833,True,True,True,BIKE 93833,2019-05-28 23:59:00,16387211,71,last,7551012504,"{""71"": 1}",0,0,,dresden,0,False,0,,0,51.044115555556,0,,ok
False,,13.69541,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-28 00:00:00,16370325,0,first,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.043328888889,0,,ok
False,,13.695243333333,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-28 08:18:00,16380371,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.043142222222,0,,ok
False,,13.727197777778,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-28 08:31:00,16382768,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.032435555556,0,,ok
False,,13.727585555556,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-28 08:34:00,16382768,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.032435555556,0,,ok
True,,13.730576634407,0,False,frame_lock,1,93406,False,True,True,TU Dresden Hörsaalzentrum,2019-05-28 08:38:00,4405587,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4452,False,0,sign,0,51.029205917714,0,,ok
True,,13.730576634407,0,False,frame_lock,1,93406,False,True,True,TU Dresden Hörsaalzentrum,2019-05-28 08:52:00,4405587,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4452,False,0,sign,0,51.029205917714,0,,ok
False,,13.731455555556,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-28 08:57:00,16383492,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.036928888889,0,,ok
False,,13.732907777778,12,False,frame_lock,1,93406,True,True,True,BIKE 93406,2019-05-28 12:14:00,16387462,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,0,False,0,,0,51.037231111111,0,,ok
True,,13.74035,0,False,frame_lock,1,93406,False,True,True,Andreas-Schubert-Bau / Zellescher Weg,2019-05-28 12:29:00,4405569,0,end,7551007269,"{""undefined"": 1}",0,0,,dresden,4450,False,0,sign,0,51.02922,0,,ok
True,,13.74035,0,False,frame_lock,1,93406,False,True,True,Andreas-Schubert-Bau / Zellescher Weg,2019-05-28 12:30:00,4405569,0,start,7551007269,"{""undefined"": 1}",0,0,,dresden,4450,False,0,sign,0,51.02922,0,,ok
