p_spot,b_pedelec_battery,p_lng,p_place_type,p_rack_locks,b_lock_types,p_bikes,b_number,p_bike,b_active,b_electric_lock,p_name,datetime,p_uid,b_bike_type,trip,b_boardcomputer,p_bike_types,p_free_special_racks,p_booked_bikes,b_battery_pack,city,p_number,p_maintenance,p_special_racks,p_terminal_type,p_bike_racks,p_lat,p_free_racks,p_address,b_state
True,,13.795416355133,0,False,frame_lock,3,93727,False,True,True,Pohlandplatz,2019-05-14 00:00:00,126784,15,first,7551006606,"{""15"": 2, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,3,93727,False,True,True,Pohlandplatz,2019-05-14 13:58:00,126784,15,start,7551006606,"{""15"": 2, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,2,93727,False,True,True,Pohlandplatz,2019-05-14 14:01:00,126784,15,end,7551006606,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,2,93727,False,True,True,Pohlandplatz,2019-05-14 16:58:00,126784,15,start,7551006606,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,2,93727,False,True,True,Pohlandplatz,2019-05-14 17:00:00,126784,15,end,7551006606,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,2,93727,False,True,True,Pohlandplatz,2019-05-14 18:26:00,126784,15,start,7551006606,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,2,93727,False,True,True,Pohlandplatz,2019-05-14 18:30:00,126784,15,end,7551006606,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,2,93727,False,True,True,Pohlandplatz,2019-05-14 21:02:00,126784,15,start,7551006606,"{""15"": 1, ""undefined"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,1,93727,False,True,True,Pohlandplatz,2019-05-14 21:04:00,126784,15,end,7551006606,"{""15"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
True,,13.795416355133,0,False,frame_lock,1,93727,False,True,True,Pohlandplatz,2019-05-14 23:59:00,126784,15,last,7551006606,"{""15"": 1}",0,0,,dresden,4322,True,0,,0,51.042955536027,0,,ok
